Time,Current (A),RRCF Anomaly Score
2004-06-06,11.777296935995608,7.424898075453955
2004-06-07,11.775912851141797,7.309448003793589
2004-06-08,11.75472868750204,8.090682086689824
2004-06-09,11.737491554618886,7.572683150183145
2004-06-10,11.766067259787595,10.12979162561576
2004-06-11,11.734166989154836,10.616179824561403
2004-06-12,11.723987901847794,8.351444902319903
2004-06-13,11.732604993726193,7.33571502068193
2004-06-14,11.759100445431715,9.456594877344878
2004-06-15,11.728358908524964,8.300722214096279
2004-06-16,11.723268703438528,9.764336760461756
2004-06-17,11.731848796262678,9.998194674578286
2004-06-18,11.766133120739227,8.484183780272016
2004-06-19,11.40500057777777,8.576563463356564
2004-06-20,11.723315047541089,9.474811507936508
2004-06-21,11.731192822575816,8.970799783549777
2004-06-22,10.957930927069505,7.632896279159437
2004-06-23,11.732709881287056,6.96719267219267
2004-06-24,11.72928268841059,7.673018900181941
2004-06-25,11.736238906728289,8.200644406626962
2004-06-26,11.085271517048543,8.940396010325323
2004-06-27,11.761079713337994,7.151429986679981
2004-06-28,11.738479213486974,8.211163805326526
2004-06-29,11.725247034618516,9.525131303479126
2004-06-30,11.713319872824245,7.905682359307359
2004-07-01,11.71357902181154,6.92871483745013
2004-07-02,11.791399350951231,9.651000416250415
2004-07-03,11.771749459077537,6.998526355689395
2004-07-04,11.713851665371628,9.270833942717069
2004-07-05,11.74585541503991,9.059283973463993
2004-07-06,11.780404229355376,9.924633520074694
2004-07-07,11.744318851872961,10.34829382332643
2004-07-08,11.813199101733625,8.644878191806088
2004-07-09,11.789647344348314,11.080448509823508
2004-07-10,11.056935336394265,8.666735875235874
2004-07-11,12.084145461970241,7.4127606172309575
2004-07-12,11.727093284061532,5.50471792290011
2004-07-13,11.813713007431689,6.351730399722362
2004-07-14,11.855691900023414,4.612498132989923
2004-07-15,11.816718402056464,6.0986113075285395
2004-07-16,11.795596478827699,5.464593360805859
2004-07-17,11.853814281412232,5.680845004717469
2004-07-18,11.817979195585895,5.5235571642409855
2004-07-19,11.80998490460186,6.791504745254744
2004-07-20,11.851105377473273,11.256813246909607
2004-07-21,11.809063701825831,14.587902730894838
2004-07-22,11.800187365121927,24.626185974685978
2004-07-23,11.188194988875587,25.75952749048337
2004-07-24,11.790234528546574,24.72185256410256
2004-07-25,11.820734622820813,18.925722767316962
2004-07-26,11.842158250947287,13.676801993987253
2004-07-27,11.870583819392186,12.80771431768835
2004-07-28,11.879829733410974,14.55388915701369
2004-07-29,11.898063293739677,19.147361125593125
2004-07-30,11.884745280214036,11.175619746033345
2004-07-31,11.87693877523691,19.45659907133494
2004-08-01,11.799113538157036,20.692252047072476
2004-08-02,11.848058901480409,16.481078246417304
2004-08-03,11.85040195370832,17.760725039041414
2004-08-04,11.851197892950752,14.66932437461988
2004-08-05,11.185733932884824,13.602793170443746
2004-08-06,9.977442124935287,11.983266939722764
2004-08-07,11.90257814859818,4.457280391513496
2004-08-08,11.857498697828436,4.910616004302665
2004-08-09,11.917078794701135,4.014431142542157
2004-08-10,11.88479645016929,5.590111588331664
2004-08-11,11.92069907230156,5.501004022589909
2004-08-12,11.919142416392127,5.3610297242461415
2004-08-13,11.88535856250824,6.538882373024924
2004-08-14,11.955980678813624,8.227913757362186
2004-08-15,12.003752481337367,7.17436800231847
2004-08-16,11.911044908107586,7.167327109792903
2004-08-17,11.928743436743293,8.06070468719102
2004-08-18,11.389866825779722,11.262485047474135
2004-08-19,11.940379722589386,8.771448676571381
2004-08-20,11.939895616174836,10.069948773448774
2004-08-21,11.95000798724415,10.179286637634918
2004-08-22,11.988892423768995,13.08939249943218
2004-08-23,11.896308415545224,13.684521649952814
2004-08-24,12.007646722840901,16.44499044691883
2004-08-25,11.977560005819962,12.937536654001487
2004-08-26,12.022345578560806,13.034724655618133
2004-08-27,12.048588860548294,12.236562181083038
2004-08-28,12.058253074972795,11.732043817868703
2004-08-29,12.077500242361436,13.02487763427049
2004-08-30,12.071767040839179,12.596542172424524
2004-08-31,12.120382056010373,10.999528513812182
2004-09-01,12.065388518587264,19.424044330987204
2004-09-02,11.33790753968435,22.21413778773601
2004-09-03,12.055440528557662,27.467167173555715
2004-09-04,12.025569965193881,23.68013372941576
2004-09-05,11.938013595863696,29.70124398839419
2004-09-06,10.563277987492064,24.625460937361037
2004-09-07,11.998043703396805,30.369677626975097
2004-09-08,11.956592418103964,25.02723516483517
2004-09-09,11.992182139351325,32.52774731559289
2004-09-10,11.997197254013992,23.72994003627092
2004-09-11,11.20889408587644,26.65008906595198
2004-09-12,11.99053060606856,24.594528085505996
2004-09-13,11.98784891416747,29.9736507291675
2004-09-14,12.058343226808958,28.662178768801287
2004-09-15,12.019012335455564,32.68967537772685
2004-09-16,12.043449280152238,28.37962966117896
2004-09-17,10.949365032627037,25.813664555830293
2004-09-18,8.636452857737572,20.064859165752544
2004-09-19,11.977591817902136,5.229831667750386
2004-09-20,12.022091888328452,7.273417881178788
2004-09-21,12.015087748327296,6.404562667892932
2004-09-22,11.994641793628462,7.288313850770475
2004-09-23,11.974042989757415,8.776639433683458
2004-09-24,11.029631545985609,6.853567938323734
2004-09-25,11.863051897767699,3.9065527142869705
2004-09-26,11.847466596932206,6.695903336038869
2004-09-27,11.840137260070064,6.200276180572205
2004-09-28,11.138590615956886,5.601993470416978
2004-09-29,11.925180939775386,4.098325991233685
2004-09-30,11.904344614748553,3.8570014590470794
2004-10-01,11.884417083201134,3.767846223405474
2004-10-02,11.930071957569838,4.763823853672242
2004-10-03,11.886476453807555,5.092025159762052
2004-10-04,11.838922813634275,7.017335510931564
2004-10-05,11.781418780975242,5.595632411480493
2004-10-06,11.699800550438239,4.196070128875586
2004-10-07,11.690383070247234,5.747643601315758
2004-10-08,11.702041946376035,5.083322382181944
2004-10-09,11.700877500369904,4.591598252036815
2004-10-10,11.69700830236076,4.322201597619303
2004-10-11,11.717678220696328,19.23538019855244
2004-10-12,11.714207540921269,15.250694345420653
2004-10-13,11.722911757638473,15.634441953613306
2004-10-14,11.729006187443886,16.69898464688906
2004-10-15,11.743799730622635,15.054651900730844
2004-10-16,11.740543734171405,16.611244817927165
2004-10-17,11.745158553350024,17.41978696605798
2004-10-18,11.755701513335913,17.843928737928735
2004-10-19,11.17197759042922,13.758395824003586
2004-10-20,11.755470441817005,12.739439166097059
2004-10-21,11.754687641532627,9.810316111129014
2004-10-22,11.76570726982572,18.37792934842935
2004-10-23,11.768734562058606,16.2197279499415
2004-10-24,11.761951812581485,11.587754685533472
2004-10-25,11.77555800696208,15.796932498057497
2004-10-26,11.785790790665764,12.12596590909091
2004-10-27,11.779749947436654,10.737755958720241
2004-10-28,10.61001676579494,8.523315330818154
2004-10-29,11.7753165972579,8.128479260233844
2004-10-30,11.784994739203505,7.383387156795083
2004-10-31,11.784140107340086,7.168732053865674
2004-11-01,11.788794362828872,8.755991351844612
2004-11-02,11.800937967188403,9.329748344248342
2004-11-03,11.79393072219259,9.032956567399783
2004-11-04,11.807130644284939,8.750858695488882
2004-11-05,11.791219807874914,9.350384369317437
2004-11-06,11.794321837274609,8.002017357800325
2004-11-07,11.784629338105226,9.121179764052568
2004-11-08,11.810277416447823,8.638490337574611
2004-11-09,11.802970373540914,8.513948083582306
2004-11-10,11.957345444444408,5.800134444208295
2004-11-11,11.812729022266456,6.9349998395147425
2004-11-12,11.808436153755837,8.81364760566231
2004-11-13,11.799210847962144,8.041062307804815
2004-11-14,11.803290117697435,6.948986685691055
2004-11-15,11.04749981731285,7.869995295629957
2004-11-16,11.785041598267545,7.050717605225391
2004-11-17,11.814007268349421,6.059522806922338
2004-11-18,11.23623934568714,6.63564564939143
2004-11-19,11.52706145991125,5.909995586497147
2004-11-20,11.87822434036567,4.7227355846983015
2004-11-21,11.899233830507285,5.59301447301374
2004-11-22,11.915390475650575,5.887520647077799
2004-11-23,11.923670650106885,7.174547093002501
2004-11-24,11.933974009657936,5.8425423970211545
2004-11-25,11.94208442245985,6.717012735998561
2004-11-26,11.956265227068505,6.495316684350588
2004-11-27,11.96389192533384,6.8222832207806645
2004-11-28,11.964862946255245,5.536027946981385
2004-11-29,11.940521061623961,4.931789253745655
2004-11-30,11.989325586949096,68.25855093057955
2004-12-01,11.994126748909894,51.44002481993709
2004-12-02,11.330224712846787,67.20697474515342
2004-12-03,11.976251716576623,60.47268955854945
2004-12-04,12.004308850639825,66.95949529637028
2004-12-05,11.99018862617784,63.3350040931291
2004-12-06,11.976582948727266,48.86119403960182
2004-12-07,11.974863109596214,57.73266089169688
2004-12-08,11.15470465819593,58.38073865758422
2004-12-09,11.968211941004885,58.819781699466674
2004-12-10,11.984610923692687,56.228878921731855
2004-12-11,11.354141663409278,55.94975103057171
2004-12-12,11.991076576047327,53.65945448406943
2004-12-13,11.98894880927398,56.027419810581556
2004-12-14,11.985281011220655,53.9310749294565
2004-12-15,11.988638309311815,51.84712410383734
2004-12-16,11.984986927144089,51.223358903652255
2004-12-17,0.28255054976851857,45.64135659515922
2004-12-18,0.011111111111111113,55.473147505115
2004-12-19,12.079667991233904,61.63538644688644
2004-12-20,11.377120038764708,63.15063232927202
2004-12-21,12.046151277037893,58.10129665290849
2004-12-22,11.334831178396367,55.97992849634025
2004-12-23,0.38303304861111104,48.24513586209542
2004-12-24,12.045618630178266,4.499850328753298
2004-12-25,12.031682756340984,4.228181703645377
2004-12-26,12.005710165354586,4.885564993809803
2004-12-27,12.048158338862688,4.624549758735726
2004-12-28,12.045250082742918,4.528835067219104
2004-12-29,12.020403545307829,4.3840911064511205
2004-12-30,12.01505139033,4.314593041741896
2004-12-31,12.037877398443696,4.825362302076774
2005-01-01,12.005197858824811,4.793150848006773
2005-01-02,12.009249847706377,4.780331265735952
2005-01-03,12.000704143232028,4.771623743239188
2005-01-04,12.009744604490322,5.51992063181011
2005-01-05,11.97181675529588,6.306571280076093
2005-01-06,11.976704507455109,6.767124489454825
2005-01-07,11.962116921612962,7.218847615646056
2005-01-08,11.412857882350893,8.241689150697395
2005-01-09,11.950790261049972,6.566954776390904
2005-01-10,11.943310620646114,6.551324008288622
2005-01-11,11.949549460038408,6.125683654556397
2005-01-12,11.336908981563832,8.27767209377587
2005-01-13,11.9463605113005,6.500455119440209
2005-01-14,11.918984182290167,6.144877551510989
2005-01-15,11.748481236137508,8.24087870497236
2005-01-16,11.956357005006874,6.0635294899061885
2005-01-17,11.925444897631225,5.720906325762058
2005-01-18,11.91626204927293,7.093662193108435
2005-01-19,11.926728731069947,7.5580078953471554
2005-01-20,11.172156432887054,5.665835346370176
2005-01-21,11.889516969064422,4.093050242483845
2005-01-22,11.877365401373494,8.498899520290491
2005-01-23,11.887299885291345,8.062204323817987
2005-01-24,11.115394809985142,7.593564540386253
2005-01-25,11.818084681529331,7.599606817202408
2005-01-26,11.826006289731845,7.741465256106124
2005-01-27,11.832949199128034,7.455560914509877
2005-01-28,11.793535548097811,7.2753529602816664
2005-01-29,11.814687104878983,6.23816584880094
2005-01-30,11.815393559431655,7.177994252909113
2005-01-31,11.804405517730189,7.267546243090107
2005-02-01,11.825402107197931,6.392001329505666
2005-02-02,11.813543788150268,7.103697464515192
2005-02-03,11.815030774144711,6.3022943592523895
2005-02-04,11.804827270637606,6.372479093496749
2005-02-05,11.819608078259842,7.091636986519707
2005-02-06,11.813597517575245,7.397340057231172
2005-02-07,11.817984342498368,7.830513240171691
2005-02-08,11.011549478959887,5.610680932268884
2005-02-09,11.813882846996082,3.4647991996997476
2005-02-10,11.812058776206744,3.154727953961769
2005-02-11,11.821081733452187,3.4946119224035033
2005-02-12,11.820667187531498,3.208615081867853
2005-02-13,11.809431621632314,3.467394456178367
2005-02-14,11.808025901490026,3.2297844644584552
2005-02-15,11.690327533106537,2.0232373733666327
2005-02-16,11.796051464843993,6.447808870374904
2005-02-17,11.787899647881787,3.4884417483252705
2005-02-18,11.807297806055074,2.868195387793886
2005-02-19,11.803500485125852,8.668428306471649
2005-02-20,11.800599571557438,44.58235774853163
2005-02-21,11.801044741603048,33.69086960363562
2005-02-22,11.799087357736395,41.10945213120211
2005-02-23,11.803015145388484,39.478825122538275
2005-02-24,11.815011438968732,40.44947745008615
2005-02-25,11.794619479625881,34.17011507719297
2005-02-26,11.790621535590624,47.03242557932266
2005-02-27,11.790384067794484,44.23062924718959
2005-02-28,11.804366191621222,36.501596002956276
2005-03-01,11.77954101751583,47.97351230709434
2005-03-02,11.778869903363798,36.28284079441455
2005-03-03,11.781664272419254,40.11108368605079
2005-03-04,11.77219441854952,37.21256728054554
2005-03-05,11.760393471409195,40.954575930353506
2005-03-06,11.758617304837143,31.99248409485251
2005-03-07,11.774492779563149,33.90381027766446
2005-03-08,11.043904542185118,36.41031506397799
2005-03-09,9.060065937807043,32.50021135086143
2005-03-10,11.75122689414648,14.034409465448347
2005-03-11,10.20734420272642,16.37760919276503
2005-03-12,11.823587796465723,10.138349679919532
2005-03-13,11.816051367220414,9.005880685732825
2005-03-14,11.851700659380253,7.910426620272721
2005-03-15,11.866019041801827,7.79224885075535
2005-03-16,11.917347408809047,7.982830262873779
2005-03-17,11.88844666939914,10.370812720004194
2005-03-18,11.85479084697121,9.060830072238183
2005-03-19,11.842425471059926,13.468810441313071
2005-03-20,11.839237829757108,12.710285762643952
2005-03-21,11.088679555921132,13.919635349259554
2005-03-22,11.935723267831447,11.694291218540311
2005-03-23,11.271910340784311,21.952442546705576
2005-03-24,11.51562481460703,14.8800154981264
2005-03-25,11.9755220109034,13.090418409632615
2005-03-26,12.051991212143193,12.568644768283436
2005-03-27,12.064770151130547,13.797258306540268
2005-03-28,11.971033813081732,13.930602072944547
2005-03-29,11.276188092844903,20.57197355076844
2005-03-30,12.087159716463974,19.42047172601245
2005-03-31,12.107199054808607,14.329419230482666
2005-04-01,12.076994413101842,13.72397345490589
2005-04-02,12.077681028230145,13.975287101778981
2005-04-03,12.153922967029045,18.15898598820756
2005-04-04,11.437804580386784,13.609431512731325
2005-04-05,12.111279656298866,12.502702069337627
2005-04-06,12.095131155086262,10.19619667850093
2005-04-07,12.082742742198858,9.158753078623898
2005-04-08,12.086129160946864,7.963027732571432
2005-04-09,12.086726563684481,9.395824969140454
2005-04-10,12.156318099727681,9.815402392028629
2005-04-11,12.159864695434255,8.320631545443725
2005-04-12,12.158950095162018,6.0877733921576604
2005-04-13,12.130454607278324,5.03503389058747
2005-04-14,12.17084429687424,4.694486755671438
2005-04-15,12.089153169682081,3.9151154201019733
2005-04-16,12.12137616200595,4.13867650818026
2005-04-17,12.076433567294258,3.6807535322226523
2005-04-18,12.138492925467858,3.519320030354979
2005-04-19,12.043345149448722,2.9373944693233964
2005-04-20,12.044406711413007,3.0453667474958883
2005-04-21,12.055222178098967,2.853051741485878
2005-04-22,12.058186482591017,2.9634432214135624
2005-04-23,11.997451714579872,3.0074208702293816
2005-04-24,12.011659133150056,2.493880798963791
2005-04-25,11.954361654445375,2.9861704374894087
2005-04-26,11.991681494321933,2.8818959490857146
2005-04-27,12.010571071108785,2.9370476710509563
2005-04-28,12.003419064192064,4.758492326891904
2005-04-29,11.971512040656712,5.556965763870702
2005-04-30,12.006761491966575,4.960754816290083
2005-05-01,11.952748970308996,4.213182795360324
2005-05-02,11.905175703534086,5.1445899964640125
2005-05-03,11.922346153406195,6.1450792557647125
2005-05-04,11.944953277441185,6.893428969477802
2005-05-05,11.954613624351575,6.725322408500264
2005-05-06,11.843816620778284,8.19848252175746
2005-05-07,11.908924039792108,6.791095618801704
2005-05-08,11.899951730276506,6.084848036839632
2005-05-09,11.825625018395572,5.917723310214175
2005-05-10,11.884437658576713,6.836331835332604
2005-05-11,11.86383526466912,7.608031439439504
2005-05-12,11.906716793640983,6.015695150549712
2005-05-13,11.875801894245615,7.583567269471114
2005-05-14,11.87289911961821,6.238294052200402
2005-05-15,11.389170060488093,5.732551632508131
2005-05-16,11.92096163279548,4.266612661149313
2005-05-17,11.859151961028,5.78701375486132
2005-05-18,11.912147671655966,6.735351878035459
2005-05-19,11.087594900159132,4.452023295555472
2005-05-20,11.810657892385853,4.16492882573969
2005-05-21,11.827437358785653,4.8191299239008245
2005-05-22,11.81875691728544,3.5082888880487157
2005-05-23,11.816266718114516,3.887235259602783
2005-05-24,11.856158162159689,3.708415245074123
2005-05-25,11.848050867012196,3.534759089971028
2005-05-26,11.832729246331,3.660070015450404
2005-05-27,11.834430034147436,3.5299277188106077
2005-05-28,11.841106223515187,3.3177638765106314
2005-05-29,11.797752147797112,7.817747170302085
2005-05-30,11.844880862667752,8.436337971218366
2005-05-31,11.854247029124044,8.175624793358514
2005-06-01,11.846276208248048,8.844503700097823
2005-06-02,11.829179748420627,8.526751040732497
2005-06-03,11.849542583758796,9.289952815779797
2005-06-04,11.78884638366251,7.8160491828351715
2005-06-05,11.786463311395195,6.16123220300929
2005-06-06,11.771789089779935,7.789178285712276
2005-06-07,11.713155529651024,7.141215104962265
2005-06-08,11.728212611652225,7.335359579624078
2005-06-09,11.72777965145791,8.391837272988322
2005-06-10,11.6953073539474,8.157413249422254
2005-06-11,11.700557769682396,7.908270672016641
2005-06-12,11.762244950193464,10.055329190107221
2005-06-13,11.689281461405375,9.222760501981956
2005-06-14,11.703125067541896,9.732966461173547
2005-06-15,10.981882809170921,8.222784618049909
2005-06-16,11.712872439988526,3.7643824657612472
2005-06-17,11.692879388711946,3.1144600942698304
2005-06-18,11.689125870443986,3.993125473837358
2005-06-19,11.70944098492565,3.795025384709215
2005-06-20,11.717728889621961,3.9885240149900145
2005-06-21,11.68348563657118,3.946321777247426
2005-06-22,11.701782520875009,3.7588263666373067
2005-06-23,11.706473842146563,4.0025975828896865
2005-06-24,11.695730538730222,3.955971063608511
2005-06-25,11.684461744786086,7.599469402646777
2005-06-26,11.711174555547993,7.391948431091281
2005-06-27,11.683675071752536,7.629421600520284
2005-06-28,11.72704011402791,8.466567981766165
2005-06-29,11.702252746987135,7.919198598035089
2005-06-30,11.760531353934596,8.233001877987947
2005-07-01,11.77171751932299,6.519757902777266
2005-07-02,11.782021065204663,6.818206834264414
2005-07-03,11.875225296042151,6.307404235523441
2005-07-04,11.873555167129116,6.865331432094835
2005-07-05,11.87276251790462,6.569536475294738
2005-07-06,11.874624159181963,7.374692728648984
2005-07-07,11.872287738960823,6.432902382890938
2005-07-08,11.876633667802372,10.281307215040082
2005-07-09,11.887318859306689,10.31866127026226
2005-07-10,11.874962740521175,10.066222527472528
2005-07-11,11.874143878396977,9.73777859203764
2005-07-12,11.10849575380343,7.912418283153475
2005-07-13,11.935268298048234,10.705165610447937
2005-07-14,11.852641449113472,8.469794241105843
2005-07-15,11.931855045808055,8.950917675147492
2005-07-16,11.920613375019279,9.093382925577885
2005-07-17,11.904183822004859,10.716985938064434
2005-07-18,11.917843291253734,9.266598741713343
2005-07-19,11.919619124627413,8.274771136333145
2005-07-20,11.928681332360542,10.302582276853498
2005-07-21,11.924651584947936,10.882724916681187
2005-07-22,11.90702288933399,11.651082722832722
2005-07-23,11.860684493714905,9.877145183248121
2005-07-24,11.435609841686649,9.553709456806045
2005-07-25,11.045492359900653,10.643882209791856
2005-07-26,11.50133255309269,8.337426964255648
2005-07-27,11.901104312318521,8.127171699785977
2005-07-28,11.95111280048242,8.371823762838469
2005-07-29,11.913937042752323,7.853519077327898
2005-07-30,11.932877778358533,7.867453385412439
2005-07-31,11.942943439117592,9.459176632638435
2005-08-01,11.123689053562748,9.126315368404756
2005-08-02,11.907262284606352,7.140928327116588
2005-08-03,11.893214645633314,5.521087542087542
2005-08-04,11.857615329477644,6.952036027275029
2005-08-05,11.90020901082211,9.932377956336287
2005-08-06,11.875243987803955,13.505897016723253
2005-08-07,11.832987798905142,17.683880066284484
2005-08-08,11.141095924035325,11.973588677356217
2005-08-09,11.927917782194498,10.757544796217278
2005-08-10,11.921433844252947,9.589468407510783
2005-08-11,11.947024595877318,14.665952145223184
2005-08-12,11.961340628100551,10.529878944692472
2005-08-13,11.980906054405034,11.178144571422846
2005-08-14,11.913465681828804,13.238629966248434
2005-08-15,12.014657296695411,12.904326874384711
2005-08-16,12.021342285517852,12.876247710160598
2005-08-17,11.952749047360811,13.826940816128769
2005-08-18,12.0066177091012,10.417810915252494
2005-08-19,12.008035364382676,12.500863423856538
2005-08-20,11.989537200011576,10.318018878090927
2005-08-21,11.949757374108733,12.259023889283611
2005-08-22,12.218911594501712,12.16401407618535
2005-08-23,12.128627872164946,11.306460566642182
2005-08-24,11.216690134705779,10.59467384211484
2005-08-25,12.010324746779144,9.140434692686648
2005-08-26,12.085367373827305,8.995438940757236
2005-08-27,12.098272286636838,6.647241245753377
2005-08-28,12.049092432652605,7.385732929790183
2005-08-29,12.111278273684675,7.264307910735513
2005-08-30,12.166759286700339,7.377118424391547
2005-08-31,12.121966991745925,6.984418452665361
2005-09-01,11.345518515857258,6.91834026032502
2005-09-02,11.972865429086127,5.0622781540417305
2005-09-03,12.018041941376262,4.396489451052225
2005-09-04,12.067276115814359,4.060579338530558
2005-09-05,11.99635588909726,3.8804770991021904
2005-09-06,12.061867773361756,3.87821029340259
2005-09-07,12.02158468311353,3.6893914941187442
2005-09-08,12.085762303088027,4.947884154879388
2005-09-09,12.059730472344782,5.232586449608462
2005-09-10,12.106559182391315,5.799489897711798
2005-09-11,12.07774625774845,5.173398854173288
2005-09-12,12.046456218560744,4.737199839743586
2005-09-13,12.044811148502063,4.887542264527917
2005-09-14,12.02816487154693,4.503021228832949
2005-09-15,12.036609482400308,5.332150163571537
2005-09-16,12.059845239193145,5.472333616068973
2005-09-17,11.99730284016728,6.188479529984581
2005-09-18,12.023139562702296,5.517734288185907
2005-09-19,11.975846080395055,5.378506582877906
2005-09-20,12.012519812139082,6.446967570771852
2005-09-21,11.978446760221702,5.274136601307188
2005-09-22,11.936332803046923,6.726001760733634
2005-09-23,11.86521729970964,6.296988552888898
2005-09-24,11.938795551007937,6.021084760080606
2005-09-25,12.126770817576315,5.307200453955743
2005-09-26,12.120225240997467,4.336841359005606
2005-09-27,12.036024314695858,3.184359343739523
2005-09-28,11.953786824868565,3.3010081951840156
2005-09-29,11.944565945125811,6.871909392108018
2005-09-30,11.89679476494606,6.515439656867683
2005-10-01,11.885683651419434,7.89549437595943
2005-10-02,11.903207677298846,7.844217179895917
2005-10-03,11.886442318780482,8.245054555699154
2005-10-04,11.882751528161762,6.628996264364217
2005-10-05,11.84048024631856,7.7544602395399105
2005-10-06,11.888315922158954,7.706838534782728
2005-10-07,11.831041782886558,5.25451834757453
2005-10-08,11.829491275944875,6.886297577008261
2005-10-09,11.817890066803649,6.360181102703364
