Time,RPM,ARIMA
2013-01-31,1300.221375996324,897.0854874494187
2013-02-01,1304.0945915149211,897.9328717534383
2013-02-02,1303.1068966727337,900.5732793103298
2013-02-03,1300.735342849673,899.8999584190205
2013-02-04,1305.6191744039124,898.2832478058576
2013-02-05,1252.3496460514843,901.6126018478626
2013-02-06,0.0,865.2982618534966
2013-02-07,0.0,11.559694136956843
2013-02-08,0.0,11.55969413695692
2013-02-09,0.0,11.55969413695692
2013-02-10,0.0,11.55969413695692
2013-02-11,0.0,11.55969413695692
2013-02-12,0.0,196.20874205402163
2013-02-13,0.0,-114.31730370942314
2013-02-14,0.0,11.55969413695692
2013-02-15,0.0,11.55969413695692
2013-02-16,0.0,11.55969413695692
2013-02-17,0.0,11.55969413695692
2013-02-18,0.0,11.55969413695692
2013-02-19,0.0,11.55969413695692
2013-02-20,0.0,11.55969413695692
2013-02-21,0.0,11.55969413695692
2013-02-22,0.0,11.55969413695692
2013-02-23,0.0,11.55969413695692
2013-02-24,0.0,11.55969413695692
2013-02-25,0.0,11.55969413695692
2013-02-26,0.0,11.55969413695692
2013-02-27,0.0,11.55969413695692
2013-02-28,0.0,11.55969413695692
2013-03-01,0.0,11.55969413695692
2013-03-02,0.0,11.55969413695692
2013-03-03,0.0,11.55969413695692
2013-03-04,0.0,11.55969413695692
2013-03-05,0.0,11.55969413695692
2013-03-06,0.0,11.55969413695692
2013-03-07,0.0,11.55969413695692
2013-03-08,0.0,11.55969413695692
2013-03-09,0.0,11.55969413695692
2013-03-10,0.0,11.55969413695692
2013-03-11,0.0,11.55969413695692
2013-03-12,0.0,11.55969413695692
2013-03-13,0.0,11.55969413695692
2013-03-14,0.0,11.55969413695692
2013-03-15,0.0,11.55969413695692
2013-03-16,0.0,11.55969413695692
2013-03-17,0.0,11.55969413695692
2013-03-18,0.0,11.55969413695692
2013-03-19,0.0,11.55969413695692
2013-03-20,0.0,11.55969413695692
2013-03-21,0.0,11.55969413695692
2013-03-22,0.0,11.55969413695692
2013-03-23,0.0,11.55969413695692
2013-03-24,0.0,11.55969413695692
2013-03-25,0.0,11.55969413695692
2013-03-26,0.0,11.55969413695692
2013-03-27,0.0,11.55969413695692
2013-03-28,0.0,11.55969413695692
2013-03-29,0.0,11.55969413695692
2013-03-30,0.0,11.55969413695692
2013-03-31,0.0,11.55969413695692
2013-04-01,0.0,11.55969413695692
2013-04-02,0.0,11.55969413695692
2013-04-03,0.0,11.55969413695692
2013-04-04,0.0,11.55969413695692
2013-04-05,0.0,11.55969413695692
2013-04-06,0.0,11.55969413695692
2013-04-07,0.0,11.55969413695692
2013-04-08,0.0,11.55969413695692
2013-04-09,0.0,11.55969413695692
2013-04-10,0.0,11.55969413695692
2013-04-11,1318.3670510134743,11.55969413695692
2013-04-12,1317.6666508554717,910.302949589317
2013-04-13,1317.7999370291113,909.8254801944024
2013-04-14,1317.709869713713,909.9163426363236
2013-04-15,1318.0846133529574,909.8549428977694
2013-04-16,1317.5255534103312,910.1104091717752
2013-04-17,1317.8848125507075,909.7292927350115
2013-04-18,1317.7567338682973,909.9742030800664
2013-04-19,1317.71114509093,909.886890634041
2013-04-20,1317.4586201988197,909.8558123344494
2013-04-21,1317.867617962278,909.6836637333117
2013-04-22,1303.8868701330084,909.9624813669295
2013-04-23,1318.108621815728,900.4316736847463
2013-04-24,1318.6545079843993,910.126775967329
2013-04-25,1318.5348671765644,910.4989117181133
2013-04-26,1318.278174764701,910.4173514507843
2013-04-27,1318.1750196017324,910.2423618121165
2013-04-28,1317.8991929114788,910.1720399644098
2013-04-29,1317.89427215448,909.984006307661
2013-04-30,1317.8413427179978,909.9806517811951
2013-05-01,1318.5032405854993,909.944569285037
2013-05-02,1318.0997995980765,910.3957913053066
2013-05-03,1318.6531657385185,910.1207617783318
2013-05-04,1318.5790687206022,910.4979966964343
2013-05-05,1317.8363833378162,910.4474840603286
2013-05-06,1317.738749035115,909.9411884287829
2013-05-07,1318.6510358980386,909.8746302036013
2013-05-08,1319.1778264132197,910.4965447640873
2013-05-09,1320.1728823891406,910.855662827749
2013-05-10,0.0,911.5340018733652
2013-05-11,0.0,11.55969413695692
2013-05-12,0.0,11.55969413695692
2013-05-13,0.0,11.55969413695692
2013-05-14,0.0,11.55969413695692
2013-05-15,0.0,11.55969413695692
2013-05-16,0.0,11.55969413695692
2013-05-17,0.0,11.55969413695692
2013-05-18,0.0,11.55969413695692
2013-05-19,0.0,11.55969413695692
2013-05-20,0.0,11.55969413695692
2013-05-21,0.0,11.55969413695692
2013-05-22,0.0,11.55969413695692
2013-05-23,0.0,11.55969413695692
2013-05-24,0.0,11.55969413695692
2013-05-25,0.0,11.55969413695692
2013-05-26,0.0,11.559694136956693
2013-05-27,0.0,11.559694136957075
2013-05-28,0.0,11.559694136956923
2013-05-29,32.05550683494185,11.559694136956919
2013-05-30,1313.2120060894001,33.41223554100978
2013-05-31,37.76953615832525,932.5664446448128
2013-06-01,0.0,1333.9445462722674
2013-06-02,0.0,-753.7741611083251
2013-06-03,0.0,-77.45482303160415
2013-06-04,0.0,11.559694136956939
2013-06-05,0.0,11.559694136956923
2013-06-06,0.0,11.55969413695692
2013-06-07,0.0,11.55969413695692
2013-06-08,0.0,11.55969413695692
2013-06-09,0.0,11.55969413695692
2013-06-10,0.0,11.55969413695692
2013-06-11,0.0,11.55969413695692
2013-06-12,0.0,11.55969413695692
2013-06-13,0.0,11.55969413695692
2013-06-14,0.0,11.55969413695692
2013-06-15,0.0,11.55969413695692
2013-06-16,0.0,11.55969413695692
2013-06-17,0.0,11.55969413695692
2013-06-18,0.0,11.55969413695692
2013-06-19,0.0,11.55969413695692
2013-06-20,0.0,11.55969413695692
2013-06-21,0.0,11.55969413695692
2013-06-22,0.0,11.55969413695692
2013-06-23,0.0,11.55969413695692
2013-06-24,0.0,11.55969413695692
2013-06-25,0.0,11.55969413695692
2013-06-26,0.0,11.55969413695692
2013-06-27,0.0,11.55969413695692
2013-06-28,0.0,11.55969413695692
2013-06-29,0.0,11.55969413695692
2013-06-30,0.0,11.55969413695692
2013-07-01,0.0,11.55969413695692
2013-07-02,0.0,11.55969413695692
2013-07-03,0.0,11.55969413695692
2013-07-04,0.0,11.55969413695692
2013-07-05,0.0,11.55969413695692
2013-07-06,0.0,11.55969413695692
2013-07-07,0.0,11.55969413695692
2013-07-08,0.0,11.55969413695692
2013-07-09,0.0,11.55969413695692
2013-07-10,121.34071540376492,11.55969413695692
2013-07-11,1311.586441146141,94.27880449174341
2013-07-12,38.031684656495536,905.6805438780736
2013-07-13,0.0,37.486252338059124
2013-07-14,0.0,11.55969413695692
2013-07-15,0.0,11.55969413695692
2013-07-16,0.0,11.55969413695692
2013-07-17,0.0,11.55969413695692
2013-07-18,0.0,11.55969413695692
2013-07-19,0.0,11.55969413695692
2013-07-20,0.0,11.55969413695692
2013-07-21,0.0,11.55969413695692
2013-07-22,0.0,11.55969413695692
2013-07-23,0.0,11.55969413695692
2013-07-24,0.0,11.55969413695692
2013-07-25,0.0,11.55969413695692
2013-07-26,0.0,11.55969413695692
2013-07-27,0.0,11.55969413695692
2013-07-28,0.0,11.55969413695692
2013-07-29,0.0,11.55969413695692
2013-07-30,0.0,11.55969413695692
2013-07-31,0.0,11.55969413695692
2013-08-01,0.0,11.55969413695692
2013-08-02,0.0,11.55969413695692
2013-08-03,0.0,11.55969413695692
2013-08-04,0.0,11.55969413695692
2013-08-05,0.0,11.55969413695692
2013-08-06,0.0,11.55969413695692
2013-08-07,0.0,11.55969413695692
2013-08-08,0.0,11.55969413695692
2013-08-09,0.0,11.55969413695692
2013-08-10,0.0,11.55969413695692
2013-08-11,0.0,11.55969413695692
2013-08-12,0.0,11.55969413695692
2013-08-13,0.0,11.55969413695692
2013-08-14,0.0,11.55969413695692
2013-08-15,0.0,11.55969413695692
2013-08-16,0.0,11.55969413695692
2013-08-17,0.0,11.55969413695692
2013-08-18,0.0,11.55969413695692
2013-08-19,0.0,11.55969413695692
2013-08-20,0.0,11.55969413695692
2013-08-21,0.0,11.55969413695692
2013-08-22,0.0,11.55969413695692
2013-08-23,0.0,11.55969413695692
2013-08-24,0.0,11.55969413695692
2013-08-25,0.0,11.55969413695692
2013-08-26,0.0,11.55969413695692
2013-08-27,0.0,11.55969413695692
2013-08-28,0.0,11.55969413695692
2013-08-29,0.0,11.55969413695692
2013-08-30,0.0,11.55969413695692
2013-08-31,0.0,11.55969413695692
2013-09-01,0.0,11.55969413695692
2013-09-02,0.0,11.55969413695692
2013-09-03,0.0,11.55969413695692
2013-09-04,0.0,11.55969413695692
2013-09-05,0.0,11.55969413695692
2013-09-06,0.0,11.55969413695692
2013-09-07,0.0,11.55969413695692
2013-09-08,0.0,11.55969413695692
2013-09-09,0.0,11.55969413695692
2013-09-10,0.0,11.55969413695692
2013-09-11,0.0,11.55969413695692
2013-09-12,0.0,11.55969413695692
2013-09-13,0.0,11.55969413695692
2013-09-14,0.0,11.55969413695692
2013-09-15,0.0,11.55969413695692
2013-09-16,0.0,11.55969413695692
2013-09-17,0.0,11.55969413695692
2013-09-18,0.0,11.55969413695692
2013-09-19,0.0,11.55969413695692
2013-09-20,0.0,11.55969413695692
2013-09-21,0.0,11.55969413695692
2013-09-22,0.0,11.55969413695692
2013-09-23,0.0,11.55969413695692
2013-09-24,0.0,11.55969413695692
2013-09-25,0.0,11.55969413695692
2013-09-26,0.0,11.55969413695692
2013-09-27,0.0,11.55969413695692
2013-09-28,0.0,11.55969413695692
2013-09-29,0.0,11.55969413695692
2013-09-30,0.0,11.55969413695692
2013-10-01,0.0,11.55969413695692
2013-10-02,0.0,11.55969413695692
2013-10-03,0.0,11.55969413695692
2013-10-04,0.0,11.55969413695692
2013-10-05,0.0,11.55969413695692
2013-10-06,0.0,11.55969413695692
2013-10-07,0.0,11.55969413695692
2013-10-08,0.0,11.55969413695692
2013-10-09,0.0,11.55969413695692
2013-10-10,0.0,11.55969413695692
2013-10-11,0.0,11.55969413695692
2013-10-12,0.0,11.55969413695692
2013-10-13,0.0,11.55969413695692
2013-10-14,0.0,11.55969413695692
2013-10-15,0.0,11.55969413695692
2013-10-16,0.0,11.55969413695692
2013-10-17,0.0,11.55969413695692
2013-10-18,0.0,11.55969413695692
2013-10-19,0.0,11.55969413695692
2013-10-20,0.0,11.55969413695692
2013-10-21,0.0,11.55969413695692
2013-10-22,0.0,11.55969413695692
2013-10-23,0.0,11.55969413695692
2013-10-24,0.0,11.55969413695692
2013-10-25,0.0,11.55969413695692
2013-10-26,0.0,11.55969413695692
2013-10-27,0.0,11.55969413695692
2013-10-28,0.0,11.55969413695692
2013-10-29,0.0,11.55969413695692
2013-10-30,0.0,11.55969413695692
2013-10-31,0.0,11.55969413695692
2013-11-01,0.0,11.55969413695692
2013-11-02,0.0,11.55969413695692
2013-11-03,0.0,11.55969413695692
2013-11-04,0.0,11.55969413695692
2013-11-05,0.0,11.55969413695692
2013-11-06,0.0,11.55969413695692
2013-11-07,0.0,11.55969413695692
2013-11-08,0.0,11.55969413695692
2013-11-09,0.0,11.55969413695692
2013-11-10,0.0,11.55969413695692
2013-11-11,0.0,11.55969413695692
2013-11-12,0.0,11.55969413695692
2013-11-13,0.0,11.55969413695692
2013-11-14,0.0,11.559694136956693
