Time,Current (A),Autoencoder,Outlier
2004-05-09,0.9315069584459288,0.9175041913986206,False
2004-05-10,0.9342008026075322,0.8486455082893372,False
2004-05-11,0.9277228096039448,0.8385993242263794,False
2004-05-12,0.93201096333402,0.6890056133270264,False
2004-05-13,0.9331355541346559,0.9041658639907836,False
2004-05-14,0.9340929800058037,0.9075191617012024,False
2004-05-15,0.9334484735053344,0.9065642952919006,False
2004-05-16,0.9336114732745132,0.9047840237617492,False
2004-05-17,0.934962229635832,0.9140681624412536,False
2004-05-18,0.9296488614662008,0.9062910676002502,False
2004-05-19,0.9319970573424972,0.9107200503349304,False
2004-05-20,0.9324939343539432,0.8995403051376343,False
2004-05-21,0.9289214245708972,0.8988582491874695,False
2004-05-22,0.9270282889797651,0.9033111333847046,False
2004-05-23,0.9313612902257632,0.9041728973388672,False
2004-05-24,0.9272066913440332,0.9028253555297852,False
2004-05-25,0.9279773624150128,0.9053078293800354,False
2004-05-26,0.8467522422574326,0.9080142974853516,False
2004-05-27,0.9022571215750834,0.903187930583954,False
2004-05-28,0.9263388922245516,0.9024299383163452,False
2004-05-29,0.9280435482677376,0.9052859544754028,False
2004-05-30,0.9270083132515546,0.902945339679718,False
2004-05-31,0.9278153466810628,0.9104320406913756,False
2004-06-01,0.9293806525582112,0.910312294960022,False
2004-06-02,0.9281507973099709,0.9109753966331482,False
2004-06-03,0.9277040178381152,0.9116248488426208,False
2004-06-04,1.0,0.9156073331832886,False
2004-06-05,0.9291889689527588,0.9135459661483764,False
2004-06-06,0.926321954584382,0.9165728688240052,False
2004-06-07,0.9262130918976329,0.906337022781372,False
2004-06-08,0.924546889884076,0.9020299911499025,False
2004-06-09,0.9231911344241832,0.9125134348869324,False
2004-06-10,0.9254387047460796,0.9105756282806396,False
2004-06-11,0.922929646750438,0.9081987738609314,False
2004-06-12,0.9221290290788798,0.91589093208313,False
2004-06-13,0.9228067908297308,0.9094323515892028,False
2004-06-14,0.9248907425840964,0.9061965942382812,False
2004-06-15,0.9224728226904956,0.9100823402404784,False
2004-06-16,0.9220724618309089,0.9132226705551147,False
2004-06-17,0.9227473134881758,0.9080143570899964,False
2004-06-18,0.9254438849199156,0.9068206548690796,False
2004-06-19,0.8970396589860634,0.9067241549491882,False
2004-06-20,0.9220761069423382,0.8978090882301331,False
2004-06-21,0.9226957190662068,0.9007880687713624,False
2004-06-22,0.861876205527256,0.9073199033737184,False
2004-06-23,0.9228150405708146,0.8987182974815369,False
2004-06-24,0.9225454809238668,0.9045970439910888,False
2004-06-25,0.9230926096736628,0.9035943150520324,False
2004-06-26,0.8718919489400581,0.9000896215438843,False
2004-06-27,0.9250464183155954,0.9095144271850586,False
2004-06-28,0.923268816943196,0.8945618867874146,False
2004-06-29,0.9222280638858984,0.9097647070884703,False
2004-06-30,0.9212899545823836,0.9088602662086488,False
2004-07-01,0.9213103374765014,0.9007867574691772,False
2004-07-02,0.9274311544845836,0.9063903093338012,False
2004-07-03,0.925885627837278,0.9009861946105956,False
2004-07-04,0.9213317817617952,0.906391739845276,False
2004-07-05,0.9238489787135121,0.901408851146698,False
2004-07-06,0.9265663531143784,0.9062067866325378,False
2004-07-07,0.9237281231212752,0.9185448288917542,False
2004-07-08,0.9291457743896386,0.901698350906372,False
2004-07-09,0.9272933535791912,0.903253138065338,False
2004-07-10,0.8696632179849181,0.9157168865203856,False
2004-07-11,0.9504565695038224,0.901149570941925,False
2004-07-12,0.9223732772911474,0.9118350148200988,False
2004-07-13,0.929186194711321,0.9006940722465515,False
2004-07-14,0.9324879684585724,0.9041378498077391,False
2004-07-15,0.9294225785809176,0.9137027263641356,False
2004-07-16,0.9277612719741316,0.8992796540260315,False
2004-07-17,0.93234028776823,0.913761556148529,False
2004-07-18,0.9295217440119038,0.9123149514198304,False
2004-07-19,0.9288929675371242,0.9070016145706176,False
2004-07-20,0.9321272238363996,0.9116352796554564,False
2004-07-21,0.9288205120016396,0.9058822989463806,False
2004-07-22,0.92812235981869,0.9101132154464722,False
2004-07-23,0.8799872081590087,0.9048937559127808,False
2004-07-24,0.9273395374885541,0.8982853293418884,False
2004-07-25,0.9297384671492956,0.9028626084327698,False
2004-07-26,0.9314235038082382,0.8924062848091125,False
2004-07-27,0.9336592653981132,0.896554172039032,False
2004-07-28,0.9343864860152332,0.901865303516388,False
2004-07-29,0.9358206136707138,0.889297366142273,False
2004-07-30,0.9347731094439546,0.8923279047012329,False
2004-07-31,0.9341591029373528,0.8865835070610046,False
2004-08-01,0.9280378999041266,0.8940444588661194,False
2004-08-02,0.9318876087862196,0.8884010314941406,False
2004-08-03,0.9320718973144996,0.8922823071479797,False
2004-08-04,0.9321345004736784,0.8878434300422668,False
2004-08-05,0.8797936382585387,0.8915870785713196,False
2004-08-06,0.7847576350626583,0.8993183374404907,False
2004-08-07,0.9361757214004348,0.8995910882949829,False
2004-08-08,0.9326300788667062,0.8931600451469421,False
2004-08-09,0.9373162434500891,0.8879300951957703,False
2004-08-10,0.9347771341240848,0.8916698694229126,False
2004-08-11,0.9376009898262048,0.9108845591545104,False
2004-08-12,0.937478553875708,0.9249023795127868,False
2004-08-13,0.9348213460517744,0.9149756431579591,False
2004-08-14,0.9403760006697578,0.913451075553894,False
2004-08-15,0.9441334052531952,0.9254612922668456,False
2004-08-16,0.9368416590311469,0.9214450716972352,False
2004-08-17,0.9382337047380858,0.9238491058349608,False
2004-08-18,0.8958493411391744,0.9106510877609252,False
2004-08-19,0.9391489357208516,0.9104328751564026,False
2004-08-20,0.9391108592078291,0.9246675372123718,False
2004-08-21,0.9399062294345728,0.9153165221214294,False
2004-08-22,0.9429646143458436,0.9246807098388672,False
2004-08-23,0.9356825869054912,0.9229376912117004,False
2004-08-24,0.9444396997637929,0.9185416698455809,False
2004-08-25,0.9420732835420298,0.9129847288131714,False
2004-08-26,0.9455958116317891,0.9138805866241456,False
2004-08-27,0.9476599294338169,0.925954818725586,False
2004-08-28,0.9484200507115496,0.9168536067008972,False
2004-08-29,0.9499339017940648,0.9211345314979552,False
2004-08-30,0.9494829672146801,0.9177417159080504,False
2004-08-31,0.9533066931613268,0.9111644625663756,False
2004-09-01,0.948981276102376,0.9156585335731506,False
2004-09-02,0.8917625776215146,0.9165039658546448,False
2004-09-03,0.948198834968516,0.9005645513534546,False
2004-09-04,0.9458494199210694,0.9128543734550476,False
2004-09-05,0.9389628323097508,0.9124459624290466,False
2004-09-06,0.8308354935235943,0.912267565727234,False
2004-09-07,0.9436843916663824,0.91706383228302,False
2004-09-08,0.9404241159154041,0.899531900882721,False
2004-09-09,0.9432233609652768,0.9083962440490724,False
2004-09-10,0.9436178157236168,0.915925681591034,False
2004-09-11,0.8816152581348361,0.9092234373092652,False
2004-09-12,0.943093462606862,0.9190694689750672,False
2004-09-13,0.9428825389885724,0.9159872531890868,False
2004-09-14,0.9484271414409028,0.9085891842842102,False
2004-09-15,0.945333641433896,0.9073555469512941,False
2004-09-16,0.9472556850487012,0.903285562992096,False
2004-09-17,0.8612024706179782,0.8887404203414917,False
2004-09-18,0.6792845536061911,0.8722612857818604,False
2004-09-19,0.942075785663722,0.9018964171409608,False
2004-09-20,0.945575858086152,0.8852405548095703,False
2004-09-21,0.9450249601431594,0.8858711123466492,False
2004-09-22,0.9434168206165008,0.8703331947326659,False
2004-09-23,0.9417966590151056,0.8809774518013,False
2004-09-24,0.867515687814255,0.8878700733184814,False
2004-09-25,0.9330668557476741,0.8954214453697205,False
2004-09-26,0.931841022145008,0.8780071139335632,False
2004-09-27,0.9312645464320456,0.8814765810966492,False
2004-09-28,0.8760856660710661,0.8948166966438293,False
2004-09-29,0.9379535029929444,0.8831296563148499,False
2004-09-30,0.9363146595953376,0.8927603960037231,False
2004-10-01,0.9347472957024712,0.8848848342895508,False
2004-10-02,0.9383381971369308,0.8720919489860535,False
2004-10-03,0.9349092717667346,0.8850902915000916,False
2004-10-04,0.9311690263477468,0.9024382829666138,False
2004-10-05,0.9266461508340628,0.906320333480835,False
2004-10-06,0.9202266167719064,0.905945122241974,False
2004-10-07,0.919485901928322,0.9023564457893372,False
2004-10-08,0.9204029097088494,0.9170647859573364,False
2004-10-09,0.920311322317764,0.9153321385383606,False
2004-10-10,0.920006997557848,0.9159275889396667,False
2004-10-11,0.921632752538618,0.904346525669098,False
2004-10-12,0.921359772508443,0.8971413373947144,False
2004-10-13,0.9220443869056536,0.9099672436714172,False
2004-10-14,0.9225237332412438,0.9060542583465576,False
2004-10-15,0.923687292579778,0.91693377494812,False
2004-10-16,0.9234311980775152,0.9106041789054872,False
2004-10-17,0.9237941683197384,0.9093762040138244,False
2004-10-18,0.9246234057376544,0.9006500840187073,False
2004-10-19,0.8787116580638762,0.8980202078819275,False
2004-10-20,0.9246052312259472,0.9158389568328856,False
2004-10-21,0.9245436614877112,0.907023310661316,False
2004-10-22,0.9254103903877912,0.90675687789917,False
2004-10-23,0.925648496574084,0.9133421182632446,False
2004-10-24,0.9251150117016851,0.8838769197463989,False
2004-10-25,0.926185182271518,0.8918816447257996,False
2004-10-26,0.9269900233358768,0.9079660773277284,False
2004-10-27,0.9265148917553676,0.8948602080345154,False
2004-10-28,0.8345116474583805,0.912146270275116,False
2004-10-29,0.9261661946285771,0.9070736169815063,False
2004-10-30,0.9269274113502508,0.8988214135169983,False
2004-10-31,0.9268601918292968,0.9182580709457396,False
2004-11-01,0.9272262638630526,0.8887008428573608,False
2004-11-02,0.9281813970644276,0.927419126033783,False
2004-11-03,0.9276302549037052,0.9145228266716005,False
2004-11-04,0.9286684708627148,0.8992725610733032,False
2004-11-05,0.9274170328491788,0.9142976999282836,False
2004-11-06,0.9276610173519316,0.9025951027870178,False
2004-11-07,0.9268986713888314,0.917146384716034,False
2004-11-08,0.92891597452645,0.894483745098114,False
2004-11-09,0.9283412523041484,0.9038114547729492,False
2004-11-10,0.9404833438380186,0.913629710674286,False
2004-11-11,0.9291088011407509,0.8877415657043457,False
2004-11-12,0.9287711533450691,0.8922508358955383,False
2004-11-13,0.9280455536305596,0.9072097539901732,False
2004-11-14,0.9283664012015264,0.8938652873039246,False
2004-11-15,0.8689210843250882,0.9089386463165284,False
2004-11-16,0.9269310969650424,0.9043923020362854,False
2004-11-17,0.9292093392707179,0.8982333540916443,False
2004-11-18,0.8837660500061906,0.9129939675331116,False
2004-11-19,0.906640136543066,0.8895339965820312,False
2004-11-20,0.9342602167336076,0.9211978912353516,False
2004-11-21,0.9359126801196092,0.9088432788848876,False
2004-11-22,0.9371834517737496,0.9012047052383424,False
2004-11-23,0.9378347138951304,0.9101033210754396,False
2004-11-24,0.9386451059749076,0.900985836982727,False
2004-11-25,0.9392830158009048,0.9146662950515748,False
2004-11-26,0.9403983812972538,0.8938729166984558,False
2004-11-27,0.9409982454326802,0.906651258468628,False
2004-11-28,0.9410746193241382,0.9214460253715516,False
2004-11-29,0.9391600524865644,0.9309111833572388,False
2004-11-30,0.94299868401105,0.9173681139945984,False
2004-12-01,0.9433763107072242,0.9264615774154664,False
2004-12-02,0.8911582987949229,0.9326300024986268,False
2004-12-03,0.9419703824217099,0.9294193983078004,False
2004-12-04,0.9441771654727537,0.909531831741333,False
2004-12-05,0.9430665647980928,0.9046781659126282,False
2004-12-06,0.941996434886454,0.9175509810447692,False
2004-12-07,0.941861164055286,0.9296605587005616,False
2004-12-08,0.8773530868709531,0.920019805431366,False
2004-12-09,0.9413380284390852,0.9264723658561708,False
2004-12-10,0.9426278607137673,0.9205037355422974,False
2004-12-11,0.8930394432131324,0.900156557559967,False
2004-12-12,0.9431364048864548,0.9112208485603333,False
2004-12-13,0.9429690492455894,0.9332802891731262,False
2004-12-14,0.9426805652343396,0.9247280955314636,False
2004-12-15,0.9429446274335714,0.9014467000961304,False
2004-12-16,0.942657434584064,0.7783858180046082,False
2004-12-17,0.022223501619502973,0.7560101747512817,True
2004-12-18,0.0008739243153996783,0.8722209334373474,True
2004-12-19,0.9501044021545044,0.7332732081413269,False
2004-12-20,0.8948467656987666,0.8051448464393616,False
2004-12-21,0.9474682057187668,0.7193049192428589,False
2004-12-22,0.8915206119975875,0.8658248782157898,False
2004-12-23,0.03012677053046252,0.8771204352378845,True
2004-12-24,0.9474263113449736,0.8759486675262451,False
2004-12-25,0.9463302104347266,0.8245433568954468,False
2004-12-26,0.9442873833430016,0.7477003335952759,False
2004-12-27,0.9476260675305748,0.8482018709182739,False
2004-12-28,0.947397323914112,0.783056914806366,False
2004-12-29,0.9454430645244908,0.8834134936332703,False
2004-12-30,0.9450221004707486,0.9195632338523864,False
2004-12-31,0.9468174387870149,0.7539638876914978,False
2005-01-01,0.944247088801004,0.8192985653877258,False
2005-01-02,0.9445657906458436,0.908682644367218,False
2005-01-03,0.9438936437419316,0.9115496873855592,False
2005-01-04,0.9446047048443764,0.8988286256790161,False
2005-01-05,0.9416215585766112,0.9018903374671936,False
2005-01-06,0.9420059958679752,0.9154019355773926,False
2005-01-07,0.9408586357306362,0.9043620824813844,False
2005-01-08,0.8976576610428593,0.9136680960655212,False
2005-01-09,0.9399677577635914,0.9075222611427308,False
2005-01-10,0.9393794601978476,0.9039134979248048,False
2005-01-11,0.9398701648078792,0.9148502349853516,False
2005-01-12,0.8916840378415469,0.8981876373291016,False
2005-01-13,0.9396193438220434,0.9167594909667968,False
2005-01-14,0.9374661082590774,0.9103899598121644,False
2005-01-15,0.9240555079149692,0.9078975915908812,False
2005-01-16,0.9404055999247299,0.9129798412322998,False
2005-01-17,0.9379742641199058,0.9063760638237,False
2005-01-18,0.9372520038180612,0.9115993976593018,False
2005-01-19,0.9380752417132178,0.9021725058555604,False
2005-01-20,0.8787257245934036,0.9038585424423218,False
2005-01-21,0.9351484179860232,0.9145459532737732,False
2005-01-22,0.9341926584432438,0.9081132411956788,False
2005-01-23,0.934974037278352,0.9035940766334534,False
2005-01-24,0.8742612419742061,0.9174331426620485,False
2005-01-25,0.9295300408176851,0.9046611189842224,False
2005-01-26,0.9301531005599571,0.9149439334869384,False
2005-01-27,0.9306991825206424,0.9018796682357788,False
2005-01-28,0.9275991732011832,0.9006327390670776,False
2005-01-29,0.9292628105813492,0.9119380116462708,False
2005-01-30,0.9293183754843668,0.9008734226226808,False
2005-01-31,0.9284541309704284,0.913140833377838,False
2005-02-01,0.9301055796772976,0.9109798073768616,False
2005-02-02,0.9291728850753008,0.9078567028045654,False
2005-02-03,0.9292898412648491,0.9053783416748048,False
2005-02-04,0.928487303181308,0.9029586315155028,False
2005-02-05,0.9296498608277164,0.9123111963272096,False
2005-02-06,0.9291771110658854,0.9062056541442872,False
2005-02-07,0.92952214883298,0.9082217812538148,False
2005-02-08,0.8660934755900732,0.901643931865692,False
2005-02-09,0.9291995531345746,0.8987888693809509,False
2005-02-10,0.9290560841511516,0.9027454257011414,False
2005-02-11,0.9297657685071758,0.9091713428497314,False
2005-02-12,0.9297331631487812,0.9084336757659912,False
2005-02-13,0.9288494500674898,0.9092733860015868,False
2005-02-14,0.9287388856963203,0.9067146778106691,False
2005-02-15,0.9194815337551324,0.8982540965080261,False
2005-02-16,0.927797058074984,0.9089300632476808,False
2005-02-17,0.9271558916797678,0.9012896418571472,False
2005-02-18,0.9286816186689122,0.9117000699043274,False
2005-02-19,0.928382947270504,0.9107370376586914,False
2005-02-20,0.9281547811691162,0.9034738540649414,False
2005-02-21,0.9281897952125774,0.9047725796699524,False
2005-02-22,0.92803584073057,0.9010621309280396,False
2005-02-23,0.9283447737527096,0.9099710583686828,False
2005-02-24,0.9292883204916104,0.9023706316947936,False
2005-02-25,0.9276844278718579,0.9023053646087646,False
2005-02-26,0.9273699768264964,0.898607075214386,False
2005-02-27,0.9273512992271912,0.9350541234016418,False
2005-02-28,0.9284510378465712,0.9192065596580504,False
2005-03-01,0.9264984587509456,0.8982473611831665,False
2005-03-02,0.9264456734831172,0.9066128134727478,False
2005-03-03,0.926665459518856,0.8941957950592041,False
2005-03-04,0.925920625318452,0.8892242312431335,False
2005-03-05,0.9249924431998912,0.8896660208702087,False
2005-03-06,0.9248527420358948,0.8801323771476746,False
2005-03-07,0.926101398740236,0.9184942841529846,False
2005-03-08,0.8686383044731673,0.8701333999633789,False
2005-03-09,0.7126030729956566,0.9074008464813232,False
2005-03-10,0.9242714626715924,0.898055374622345,False
2005-03-11,0.8028401664974903,0.8752862215042114,False
2005-03-12,0.9299628783534868,0.8937970995903015,False
2005-03-13,0.9293701141642978,0.8975420594215393,False
2005-03-14,0.932174044656372,0.9155061841011048,False
2005-03-15,0.9333002310863586,0.9170030355453492,False
2005-03-16,0.9373373708061216,0.9134648442268372,False
2005-03-17,0.9350642355048204,0.902207851409912,False
2005-03-18,0.9324170977631118,0.9052914381027222,False
2005-03-19,0.931444521522098,0.9119672775268556,False
2005-03-20,0.9311938033702006,0.9022239446640016,False
2005-03-21,0.8721600020635304,0.9197016954421996,False
2005-03-22,0.9387826907075646,0.9177243709564208,False
2005-03-23,0.8865716875034834,0.9032673239707948,False
2005-03-24,0.9057406079254494,0.9209426641464232,False
2005-03-25,0.9419129887439278,0.8975291848182678,False
2005-03-26,0.947927535234766,0.9233644604682922,False
2005-03-27,0.9489326395303112,0.921021580696106,False
2005-03-28,0.9415599776751464,0.904245376586914,False
2005-03-29,0.8869081463421735,0.9144633412361144,False
2005-03-30,0.9506936502303612,0.9118098020553588,False
2005-03-31,0.9522698080843118,0.9228660464286804,False
2005-04-01,0.9498941167100188,0.9015347361564636,False
2005-04-02,0.949948121179054,0.9132668375968932,False
2005-04-03,0.9559447927543154,0.9265255928039552,False
2005-04-04,0.899619798383084,0.9148619174957277,False
2005-04-05,0.9525907604020531,0.9154602885246276,False
2005-04-06,0.9513206292940272,0.929844617843628,False
2005-04-07,0.9503462411213911,0.9234265685081482,False
2005-04-08,0.9506125937531316,0.9272192716598512,False
2005-04-09,0.9506595813831956,0.911537766456604,False
2005-04-10,0.9561331775776708,0.9126443266868592,False
2005-04-11,0.9564121286379088,0.9280148148536682,False
2005-04-12,0.9563401924103986,0.9153881072998048,False
2005-04-13,0.9540989314337324,0.9273468852043152,False
2005-04-14,0.9572757092983708,0.924667477607727,False
2005-04-15,0.9508504416818636,0.9206441044807434,False
2005-04-16,0.9533848827674724,0.9171360731124878,False
2005-04-17,0.9498500043990594,0.9157243371009828,False
2005-04-18,0.9547311707886,0.9255467057228088,False
2005-04-19,0.9472474948368608,0.9179837107658386,False
2005-04-20,0.9473309900700212,0.9120997786521912,False
2005-04-21,0.948181661008754,0.9221363067626952,False
2005-04-22,0.9484148130084008,0.9169971942901612,False
2005-04-23,0.943637829858442,0.9132834076881408,False
2005-04-24,0.9447552886277208,0.9266818165779114,False
2005-04-25,0.9402486592411204,0.9198329448699952,False
2005-04-26,0.9431839836374656,0.925784707069397,False
2005-04-27,0.9446697090790132,0.9116047620773317,False
2005-04-28,0.9441071809316546,0.9105449914932252,False
2005-04-29,0.9415975917986928,0.922555148601532,False
2005-04-30,0.9443700735330696,0.9148312211036682,False
2005-05-01,0.9401218164919348,0.9221842885017396,False
2005-05-02,0.9363800273781516,0.9219679832458496,False
2005-05-03,0.9377305380066144,0.9179714322090148,False
2005-05-04,0.9395086603922036,0.9145095348358154,False
2005-05-05,0.9402684774776204,0.9147365689277648,False
2005-05-06,0.9315539398829692,0.9234784841537476,False
2005-05-07,0.9366748459759878,0.9168157577514648,False
2005-05-08,0.9359691452254,0.9089179039001464,False
2005-05-09,0.9301231123537191,0.9251977205276488,False
2005-05-10,0.9347489140213628,0.9213674068450928,False
2005-05-11,0.9331284700521468,0.9177004098892212,False
2005-05-12,0.9365012390286492,0.9229572415351868,False
2005-05-13,0.9340696836225719,0.9239713549613952,False
2005-05-14,0.9338413711429608,0.9203429222106934,False
2005-05-15,0.8957945383274311,0.904577374458313,False
2005-05-16,0.9376216410461956,0.9082391262054444,False
2005-05-17,0.932760113288593,0.9176148176193236,False
2005-05-18,0.9369283949002628,0.922524869441986,False
2005-05-19,0.8720746904295479,0.9152801632881165,False
2005-05-20,0.92894590017208,0.9232763648033142,False
2005-05-21,0.9302656587038396,0.9182096123695374,False
2005-05-22,0.92958291430325,0.9062352776527404,False
2005-05-23,0.9293870521987408,0.9123546481132508,False
2005-05-24,0.932524641462214,0.9235960841178894,False
2005-05-25,0.9318869768496776,0.9201687574386596,False
2005-05-26,0.9306818825318612,0.9064831733703612,False
2005-05-27,0.9308156549163918,0.9118511080741882,False
2005-05-28,0.931340758496434,0.9101651906967164,False
2005-05-29,0.9279308222116808,0.9074584245681764,False
2005-05-30,0.9316376459007898,0.9179831147193908,False
2005-05-31,0.932374324755531,0.9127777814865112,False
2005-06-01,0.9317473942795804,0.9161218404769896,False
2005-06-02,0.9304027032040408,0.9047847390174866,False
2005-06-03,0.9320043051279664,0.902517318725586,False
2005-06-04,0.9272303554674808,0.9124159812927246,False
2005-06-05,0.9270429192355022,0.9082238078117372,False
2005-06-06,0.9258887449183796,0.9122847914695741,False
2005-06-07,0.9212770284678204,0.9132852554321288,False
2005-06-08,0.9224613159750038,0.9105518460273744,False
2005-06-09,0.9224272622752768,0.9060155749320984,False
2005-06-10,0.9198732125418572,0.9060268402099608,False
2005-06-11,0.9202861744797666,0.9137219786643982,False
2005-06-12,0.925138067909503,0.9094265699386596,False
2005-06-13,0.9193992568805558,0.9002276062965393,False
2005-06-14,0.9204881006419526,0.9069801568984984,False
2005-06-15,0.8637600974223772,0.8977265954017639,False
2005-06-16,0.9212547625632658,0.9007654786109924,False
2005-06-17,0.9196822453347984,0.9089770317077636,False
2005-06-18,0.9193870191553584,0.9042206406593324,False
2005-06-19,0.9209848676817672,0.9046216011047364,False
2005-06-20,0.9216367378111712,0.896079421043396,False
2005-06-21,0.9189433967780196,0.8961474299430847,False
2005-06-22,0.920382505066045,0.907709002494812,False
2005-06-23,0.9207514924417958,0.8990092277526855,False
2005-06-24,0.9199064973743026,0.9068698287010192,False
2005-06-25,0.9190201708013318,0.9066542387008668,False
2005-06-26,0.9211212185385068,0.9027726650238036,False
2005-06-27,0.9189582964590258,0.9002628326416016,False
2005-06-28,0.9223690952984764,0.8981450200080872,False
2005-06-29,0.920419489849026,0.9048786163330078,False
2005-06-30,0.9250032881001368,0.9013379216194152,False
2005-07-01,0.9258831156737468,0.9094744920730592,False
2005-07-02,0.9266935224090216,0.920360267162323,False
2005-07-03,0.934024332335452,0.9169100522994996,False
2005-07-04,0.933892971371426,0.914567768573761,False
2005-07-05,0.9338306269826478,0.91938579082489,False
2005-07-06,0.9339770510047418,0.9184284210205078,False
2005-07-07,0.9337932841049396,0.9177614450454712,False
2005-07-08,0.934135105264826,0.9049190282821656,False
2005-07-09,0.9349755296451552,0.9061668515205384,False
2005-07-10,0.9340036815065988,0.9146293997764589,False
2005-07-11,0.933939275389682,0.9172324538230896,False
2005-07-12,0.8737186092086604,0.9128538966178894,False
2005-07-13,0.9387469058834956,0.9203076362609864,False
2005-07-14,0.9322480407684904,0.9143323302268982,False
2005-07-15,0.9384784427120401,0.9065335392951964,False
2005-07-16,0.9375942494617172,0.9106242656707764,False
2005-07-17,0.9363020127333768,0.919699251651764,False
2005-07-18,0.937376373541461,0.9155969023704528,False
2005-07-19,0.9375160484983431,0.9009858965873718,False
