Time,Temperature (C),ARIMA,Outlier
2004-02-13,24.11841721822566,,False
2004-02-14,24.113869361939397,0.5189594443539552,True
2004-02-15,24.095142019195947,0.5189702198925846,True
2004-02-16,24.039949949862628,0.5189802566242494,True
2004-02-17,23.9649358062244,0.5189895867125539,True
2004-02-18,23.95702018932605,0.5189982482958326,True
2004-02-19,23.893175517605876,0.519006319509238,True
2004-02-20,23.826275137407922,0.5190138129303936,True
2004-02-21,23.751849580932685,0.5190207661859844,True
2004-02-22,23.751849580932685,0.5190272121654566,True
2004-02-23,23.750342009678807,0.5190332216759199,True
2004-02-24,23.68708698682293,0.5190388235330885,True
2004-02-25,23.543315805870307,0.5190440150921599,True
2004-02-26,23.41822443286181,0.5190487846932925,True
2004-02-27,23.38700992928352,0.5190531700586309,True
2004-02-28,23.386550856279925,0.5190572431923721,True
2004-02-29,23.38700992928352,0.5190610403022784,True
2004-03-01,23.37483428421579,0.519064580528214,True
2004-03-02,23.219368037291012,0.5190678750749876,True
2004-03-03,23.091520076725182,0.5190708703851589,True
2004-03-04,23.023820245276518,0.5190736002497608,True
2004-03-05,23.023820245276518,0.5190761121069527,True
2004-03-06,23.023820245276518,0.5190784538820746,True
2004-03-07,23.019197958812423,0.5190806370916886,True
2004-03-08,22.92952780424606,0.519082670208258,True
2004-03-09,22.783912930744144,0.5190845217330103,True
2004-03-10,22.691118418925253,0.5190861765565689,True
2004-03-11,22.662202510909985,0.5190876738726632,True
2004-03-12,22.662202510909985,0.5190890556381778,True
2004-03-13,22.662202510909985,0.5190903438420835,True
2004-03-14,22.65324475306517,0.5190915448195975,True
2004-03-15,22.60658031903523,0.5190926600888901,True
2004-03-16,22.410591889846078,0.5190936769822911,True
2004-03-17,22.310575781337963,0.5190945290126433,True
2004-03-18,22.302148176508457,0.5190952743564121,True
2004-03-19,22.302078708182307,0.5190959651033701,True
2004-03-20,22.28216505953112,0.5190966090447038,True
2004-03-21,22.12067440076386,0.5190971996287638,True
2004-03-22,21.986657876126905,0.5190976711150723,True
2004-03-23,21.9433708190918,0.5190980450264993,True
2004-03-24,21.9433708190918,0.5190983724150353,True
2004-03-25,21.913121939589754,0.5190986776355633,True
2004-03-26,21.65853718152082,0.519098947371299,True
2004-03-27,21.586000825636802,0.5190990741310546,True
2004-03-28,21.586000825636802,0.5190991567747955,True
2004-03-29,21.45532660621548,0.5190992338225885,True
2004-03-30,21.23403043206444,0.5190992416408371,True
2004-03-31,21.229890709815663,0.5190991405248104,True
2004-04-01,21.21877037397868,0.5190990442276021,True
2004-04-02,21.229890709815663,0.5190989490033767,True
2004-04-03,21.229890709815663,0.5190988656743712,True
2004-04-04,21.023566319336762,0.5190987879876978,True
2004-04-05,20.85567641275519,0.5190986144905531,True
2004-04-06,20.817370345368985,0.5190983704980583,True
2004-04-07,20.779064277982787,0.5190981242619348,True
2004-04-08,20.740758210596574,0.5190978759341026,True
2004-04-09,20.702452143210376,0.519097625656195,True
2004-04-10,20.664146075824174,0.5190973735602548,True
2004-04-11,20.62584000843797,0.5190971197693842,True
2004-04-12,20.587533941051763,0.5190968643983498,True
2004-04-13,20.549227873665558,0.5190966075541472,True
2004-04-14,20.51092180627936,0.5190963493365269,True
2004-04-15,20.47261573889315,0.5190960898384855,True
2004-04-16,20.434309671506945,0.5190958291467224,True
2004-04-17,20.39600360412074,0.5190955673420664,True
2004-04-18,20.243089222689115,0.5190953044998734,True
2004-04-19,20.300841808835887,0.5190949845479865,True
2004-04-20,20.369460720887865,0.5190947145514142,True
2004-04-21,20.52113803906832,0.5190944964506188,True
2004-04-22,20.52113803906832,0.5190943674189236,True
2004-04-23,20.52113803906832,0.5190942471241652,True
2004-04-24,20.555594392824425,0.5190941349747521,True
2004-04-25,20.72770804327932,0.5190940472980544,True
2004-04-26,20.86150939530434,0.519094049870248,True
2004-04-27,20.87496245362672,0.5190941178126497,True
2004-04-28,20.87496245362672,0.5190941877447253,True
2004-04-29,20.87496245362672,0.5190942529415908,True
2004-04-30,20.87496245362672,0.5190943137238749,True
2004-05-01,20.89728014536453,0.5190943703904958,True
2004-05-02,20.94160769860929,0.51909443415275,True
2004-05-03,20.98593525185405,0.5190945153120053,True
2004-05-04,21.030262805098808,0.5190946126902837,True
2004-05-05,21.07459035834357,0.5190947251893697,True
2004-05-06,21.118917911588333,0.5190948517854099,True
2004-05-07,21.163245464833103,0.5190949915238777,True
2004-05-08,21.207573018077856,0.5190951435148787,True
2004-05-09,21.23833646629876,0.5190953069287749,True
2004-05-10,21.255791993824587,0.5190954743475467,True
2004-05-11,21.282188598312175,0.5190956389809552,True
2004-05-12,21.367911580424334,0.5190958053975077,True
2004-05-13,21.37193199190088,0.5190960025382811,True
2004-05-14,21.345365459949807,0.5190961882997978,True
2004-05-15,21.346500720025002,0.5190963484691429,True
2004-05-16,21.376921351467086,0.5190964983492942,True
2004-05-17,21.437129905710595,0.5190966529827786,True
2004-05-18,21.51859747027969,0.5190968266397517,True
2004-05-19,21.569300571454,0.5190970284461126,True
2004-05-20,21.55667929949046,0.5190972414254402,True
2004-05-21,21.555345188128197,0.5190974338009074,True
2004-05-22,21.554893253384886,0.5190976124967996,True
2004-05-23,21.566441089946085,0.5190977788715283,True
2004-05-24,21.582313038131343,0.5190979396376264,True
2004-05-25,21.584543788024348,0.5190980972930868,True
2004-05-26,21.586000825636802,0.5190982453662127,True
2004-05-27,21.581025927982378,0.519098384126826,True
2004-05-28,21.582576968021442,0.5190985110547218,True
2004-05-29,21.586000825636802,0.5190986301479298,True
