Time,Voltage (V),Autoencoder,Outlier
2001-02-04 15:00:00,0.8306459862794737,0.8357742428779602,False
2001-02-04 18:00:00,0.8351671240666567,0.8373727202415466,False
2001-02-04 21:00:00,0.8365898011965669,0.8345004916191101,False
2001-02-05 00:00:00,0.8297675907621085,0.8359916210174559,False
2001-02-05 03:00:00,0.8316164139597557,0.837179958820343,False
2001-02-05 06:00:00,0.8350743088968509,0.8370314836502075,False
2001-02-05 09:00:00,0.8367992552684518,0.8335905075073242,False
2001-02-05 12:00:00,0.8297313563787085,0.8340491652488708,False
2001-02-05 15:00:00,0.8320717402655253,0.8299303650856018,False
2001-02-05 18:00:00,0.8352206242053715,0.8316829800605774,False
2001-02-05 21:00:00,0.8364815360850844,0.8318615555763245,False
2001-02-06 00:00:00,0.8299101338407127,0.8322080373764038,False
2001-02-06 03:00:00,0.8325578252120591,0.8320552706718445,False
2001-02-06 06:00:00,0.8356148072422287,0.8345547914505005,False
2001-02-06 09:00:00,0.8363047820077014,0.832814633846283,False
2001-02-06 12:00:00,0.8308242828621966,0.8323376178741455,False
2001-02-06 15:00:00,0.8332536550903273,0.8331312537193298,False
2001-02-06 18:00:00,0.8358086547607146,0.8354637026786804,False
2001-02-06 21:00:00,0.8365477628793219,0.8324826955795288,False
2001-02-07 00:00:00,0.8309020956080206,0.8341935873031616,False
2001-02-07 03:00:00,0.8339384371528102,0.8322643041610718,False
2001-02-07 06:00:00,0.8367374138279301,0.8326912522315979,False
2001-02-07 09:00:00,0.8364935705604677,0.8352989554405212,False
2001-02-07 12:00:00,0.8314426886342936,0.831525981426239,False
2001-02-07 15:00:00,0.8338302029540929,0.8372864127159119,False
2001-02-07 18:00:00,0.8364927970950418,0.8371582627296448,False
2001-02-07 21:00:00,0.8384992258166735,0.8349204659461975,False
2001-02-08 00:00:00,0.832550986455205,0.8359477519989014,False
2001-02-08 03:00:00,0.8326588497770335,0.8346695899963379,False
2001-02-08 06:00:00,0.8353200894408581,0.8342355489730835,False
2001-02-08 09:00:00,0.8377642927792315,0.8340995311737059,False
2001-02-08 12:00:00,0.836890065182303,0.8371601104736328,False
2001-02-08 15:00:00,0.8310728251939756,0.8369938135147095,False
2001-02-08 18:00:00,0.8338180044047236,0.8353067636489868,False
2001-02-08 21:00:00,0.8368707941592008,0.8365646600723267,False
2001-02-09 00:00:00,0.8362608698019867,0.8361076116561891,False
2001-02-09 03:00:00,0.8321617449076046,0.8356825113296509,False
2001-02-09 06:00:00,0.8346063554920788,0.8368750810623169,False
2001-02-09 09:00:00,0.8373155319269991,0.8359746336936951,False
2001-02-09 12:00:00,0.8352025367274969,0.8371012210845947,False
2001-02-09 15:00:00,0.830779698484363,0.8364676237106323,False
2001-02-09 18:00:00,0.8340431641887536,0.8362666368484497,False
2001-02-09 21:00:00,0.8373155153047875,0.8361034989356995,False
2001-02-10 00:00:00,0.8313351802942819,0.8356249332427979,False
2001-02-10 03:00:00,0.8339048802504491,0.8323578834533691,False
2001-02-10 06:00:00,0.8365239431594986,0.833790123462677,False
2001-02-10 09:00:00,0.8364393482716914,0.83418869972229,False
2001-02-10 12:00:00,0.8295937401898721,0.834692120552063,False
2001-02-10 15:00:00,0.8329877209663619,0.8345238566398621,False
2001-02-10 18:00:00,0.8365573615031487,0.8374417424201965,False
2001-02-10 21:00:00,0.8323840623643313,0.8349260091781616,False
2001-02-11 00:00:00,0.8334745406344455,0.835224986076355,False
2001-02-11 03:00:00,0.8375211087148844,0.8349317908287048,False
2001-02-11 06:00:00,0.8358603995166574,0.8387942910194397,False
2001-02-11 09:00:00,0.832067732035429,0.8352314233779907,False
2001-02-11 12:00:00,0.8357494110334858,0.8360193967819214,False
2001-02-11 15:00:00,0.8375892412080432,0.8343465328216553,False
2001-02-11 18:00:00,0.8316739243796247,0.8342335224151611,False
2001-02-11 21:00:00,0.8339646189117969,0.8377355933189392,False
2001-02-12 00:00:00,0.83780987217559,0.8342818021774292,False
2001-02-12 03:00:00,0.8352694776234619,0.8378601670265198,False
2001-02-12 06:00:00,0.8325061843091461,0.8379309773445129,False
2001-02-12 09:00:00,0.8362527420929591,0.8345063328742981,False
2001-02-12 12:00:00,0.8393676489492243,0.8360365629196167,False
2001-02-12 15:00:00,0.8338075283578821,0.8357370495796204,False
2001-02-12 18:00:00,0.8334107456442408,0.8349880576133728,False
2001-02-12 21:00:00,0.8365298479229621,0.8353723287582397,False
2001-02-13 00:00:00,0.8363431026506314,0.8380088806152344,False
2001-02-13 03:00:00,0.8329656557414862,0.8371647596359253,False
2001-02-13 06:00:00,0.8362831796106991,0.8369424939155579,False
2001-02-13 09:00:00,0.8389804539219723,0.8361883759498596,False
2001-02-13 12:00:00,0.8368614262371845,0.8387870788574219,False
2001-02-13 15:00:00,0.8328992794510994,0.8367978930473328,False
2001-02-13 18:00:00,0.8366792138305121,0.8372724652290344,False
2001-02-13 21:00:00,0.8389248000812652,0.8366023898124695,False
2001-02-14 00:00:00,0.8360296590571417,0.8367137908935547,False
2001-02-14 03:00:00,0.8319569894153696,0.8378094434738159,False
2001-02-14 06:00:00,0.8369718336234553,0.836390495300293,False
2001-02-14 09:00:00,0.840033624396098,0.8366896510124207,False
2001-02-14 12:00:00,0.8361424987507977,0.8373275399208069,False
2001-02-14 15:00:00,0.833948762353538,0.8338080048561096,False
2001-02-14 18:00:00,0.8371288966118167,0.8351820111274719,False
2001-02-14 21:00:00,0.8393510548766288,0.8358336687088013,False
2001-02-15 00:00:00,0.8348504540177926,0.8357288241386414,False
2001-02-15 03:00:00,0.8335121538656649,0.8356178998947144,False
2001-02-15 06:00:00,0.8375452057129098,0.8374550342559814,False
2001-02-15 09:00:00,0.840372143477067,0.8363683819770813,False
2001-02-15 12:00:00,0.8348477923311002,0.8359010219573975,False
2001-02-15 15:00:00,0.834239334702775,0.8365716934204102,False
2001-02-15 18:00:00,0.837121917791162,0.8383514881134033,False
2001-02-15 21:00:00,0.8395455446278794,0.8356293439865112,False
2001-02-16 00:00:00,0.8329398427396688,0.8376882076263428,False
2001-02-16 03:00:00,0.8337164453371857,0.8358262777328491,False
2001-02-16 06:00:00,0.8377006373187661,0.8362604975700378,False
2001-02-16 09:00:00,0.8363855097250448,0.8379356861114502,False
2001-02-16 12:00:00,0.8337698347740004,0.8352780938148499,False
2001-02-16 15:00:00,0.8369067720325409,0.8364971876144409,False
2001-02-16 18:00:00,0.8379928812508761,0.8368191123008728,False
2001-02-16 21:00:00,0.8330445697756108,0.8325031399726868,False
2001-02-17 00:00:00,0.8356229198999423,0.8343113660812378,False
2001-02-17 03:00:00,0.8390574940676276,0.8346601128578186,False
2001-02-17 06:00:00,0.8336298008786907,0.8338586091995239,False
2001-02-17 09:00:00,0.8332862230737579,0.8345414400100708,False
2001-02-17 12:00:00,0.83788518522495,0.8372940421104431,False
2001-02-17 15:00:00,0.8353167350280333,0.8360532522201538,False
2001-02-17 18:00:00,0.8324069886307357,0.8359090685844421,False
2001-02-17 21:00:00,0.8367874550390493,0.8347994685173035,False
2001-02-18 00:00:00,0.8392974116299459,0.8381823897361755,False
2001-02-18 03:00:00,0.8329084983803203,0.8351437449455261,False
2001-02-18 06:00:00,0.8354498812171975,0.8364400863647461,False
2001-02-18 09:00:00,0.8387060985883763,0.8357523083686829,False
2001-02-18 12:00:00,0.8351498044523571,0.8357213139533997,False
2001-02-18 15:00:00,0.8337450083924653,0.8370980620384216,False
2001-02-18 18:00:00,0.8379090338909387,0.8343822360038757,False
2001-02-18 21:00:00,0.8398396581253041,0.8407641649246216,False
2001-02-19 00:00:00,0.8324825838503425,0.8399783372879028,False
2001-02-19 03:00:00,0.8366758412138191,0.8395424485206604,False
2001-02-19 06:00:00,0.8402014089079075,0.8401325941085815,False
2001-02-19 09:00:00,0.8340918401350375,0.8381798267364502,False
2001-02-19 12:00:00,0.8350724279481212,0.8399189114570618,False
2001-02-19 15:00:00,0.8392017082232592,0.8382265567779541,False
2001-02-19 18:00:00,0.8361371340917114,0.8407617807388306,False
2001-02-19 21:00:00,0.8332425923752633,0.8390024304389954,False
2001-02-20 00:00:00,0.8376718874474753,0.8383204936981201,False
2001-02-20 03:00:00,0.8394461942261809,0.8410890102386475,False
2001-02-20 06:00:00,0.8333506382257259,0.8405173420906067,False
2001-02-20 09:00:00,0.8361328014338985,0.8400156497955322,False
2001-02-20 12:00:00,0.839684780114403,0.8403765559196472,False
2001-02-20 15:00:00,0.8332035439810088,0.8372049927711487,False
2001-02-20 18:00:00,0.8347707220828187,0.8387986421585083,False
2001-02-20 21:00:00,0.8386753941824132,0.8413977622985841,False
2001-02-21 00:00:00,0.8370935950955407,0.8401229977607727,False
2001-02-21 03:00:00,0.8320231124180033,0.8394829630851746,False
2001-02-21 06:00:00,0.8365768721186888,0.8389747142791748,False
2001-02-21 09:00:00,0.8360067961126756,0.8374649882316589,False
2001-02-21 12:00:00,0.8344686936769472,0.8385459780693054,False
2001-02-21 15:00:00,0.8384745190863621,0.8360306620597839,False
2001-02-21 18:00:00,0.8341633790257856,0.8368879556655884,False
2001-02-21 21:00:00,0.8348553817522908,0.8366926312446594,False
2001-02-22 00:00:00,0.8389022774021844,0.8389703035354614,False
2001-02-22 03:00:00,0.8330643680490124,0.837758481502533,False
2001-02-22 06:00:00,0.8369091449047574,0.8370981216430664,False
2001-02-22 09:00:00,0.8392545280001009,0.8392776846885681,False
2001-02-22 12:00:00,0.8323413498546883,0.8380640745162964,False
2001-02-22 15:00:00,0.8370297420652761,0.8389607071876526,False
2001-02-22 18:00:00,0.8384765851368017,0.8382264971733093,False
2001-02-22 21:00:00,0.8342850688914938,0.8366672992706299,False
2001-02-23 00:00:00,0.8369744294212227,0.8388604521751404,False
2001-02-23 03:00:00,0.8359957333976111,0.8395892381668091,False
2001-02-23 06:00:00,0.834397539827981,0.8380383849143982,False
2001-02-23 09:00:00,0.8390944706587136,0.8377175331115723,False
2001-02-23 12:00:00,0.8340619708043628,0.8374335765838623,False
2001-02-23 15:00:00,0.8344690749430601,0.8353216648101807,False
2001-02-23 18:00:00,0.8394218562530398,0.8367700576782227,False
2001-02-23 21:00:00,0.833839741484121,0.8371549248695374,False
2001-02-24 00:00:00,0.8363969411972779,0.8373293876647949,False
2001-02-24 03:00:00,0.8394122685666505,0.8353732228279114,False
2001-02-24 06:00:00,0.8337002349713742,0.838099479675293,False
2001-02-24 09:00:00,0.8371598997795493,0.8377107381820679,False
2001-02-24 12:00:00,0.8387815918648749,0.8366065025329591,False
2001-02-24 15:00:00,0.8336932422159085,0.8372915387153625,False
2001-02-24 18:00:00,0.8374651780357296,0.8385271430015564,False
2001-02-24 21:00:00,0.8365425470526264,0.8355436921119691,False
2001-02-25 00:00:00,0.8339094726233607,0.8389793038368225,False
2001-02-25 03:00:00,0.8388761328913978,0.8363484740257263,False
2001-02-25 06:00:00,0.8346571448748246,0.8362736105918884,False
2001-02-25 09:00:00,0.8357385429525029,0.8372466564178467,False
2001-02-25 12:00:00,0.8398488770545245,0.8370259404182434,False
2001-02-25 15:00:00,0.8334350836173829,0.8399934172630309,False
2001-02-25 18:00:00,0.8360686719393158,0.8393583297729492,False
2001-02-25 21:00:00,0.8394487755263631,0.8374444842338562,False
2001-02-26 00:00:00,0.8329114235216459,0.838551938533783,False
2001-02-26 03:00:00,0.8372749520162182,0.8359948396682739,False
2001-02-26 06:00:00,0.8380380750442544,0.8367571234703064,False
2001-02-26 09:00:00,0.8340284139020007,0.8371297717094421,False
2001-02-26 12:00:00,0.8385220887611395,0.8397086858749391,False
2001-02-26 15:00:00,0.8357115194539921,0.8379315733909607,False
2001-02-26 18:00:00,0.8339181555085253,0.8369972109794617,False
2001-02-26 21:00:00,0.8398841704318589,0.8393664956092834,False
2001-02-27 00:00:00,0.8347788347405323,0.8386868238449097,False
2001-02-27 03:00:00,0.8356524204734472,0.8392232656478882,False
2001-02-27 06:00:00,0.840274075132037,0.8384204506874084,False
2001-02-27 09:00:00,0.8333345811359418,0.8370370864868164,False
2001-02-27 12:00:00,0.8366343234831661,0.8390271663665771,False
2001-02-27 15:00:00,0.8391069262803192,0.8403849601745605,False
2001-02-27 18:00:00,0.8323062221036692,0.8378447890281677,False
2001-02-27 21:00:00,0.8371964573046258,0.8375145792961121,False
2001-02-28 00:00:00,0.8377159232346187,0.8398733139038086,False
2001-02-28 03:00:00,0.8333808776497014,0.8368114829063416,False
2001-02-28 06:00:00,0.838381052778852,0.8371365666389465,False
2001-02-28 09:00:00,0.8348796201021087,0.8376014232635498,False
2001-02-28 12:00:00,0.8335191211607547,0.8376346230506897,False
2001-02-28 15:00:00,0.8371542492306272,0.8368512988090515,False
2001-02-28 18:00:00,0.833358850252468,0.8382574319839478,False
2001-02-28 21:00:00,0.838830356399519,0.8380773663520813,False
2001-03-01 00:00:00,0.8339108960009667,0.8379350900650024,False
2001-03-01 03:00:00,0.8382107836483086,0.8387280702590942,False
2001-03-01 06:00:00,0.8355032569018541,0.8398066759109497,False
2001-03-01 09:00:00,0.8361177009205738,0.8375076055526733,False
2001-03-01 12:00:00,0.8362003551125401,0.8393877148628235,False
2001-03-01 15:00:00,0.8344072749629978,0.8366363644599915,False
2001-03-01 18:00:00,0.8377022777462361,0.8376686573028564,False
2001-03-01 21:00:00,0.8333669379655482,0.8395752310752869,False
2001-03-02 00:00:00,0.8392083036605382,0.8382051587104797,False
2001-03-02 03:00:00,0.8337157558782105,0.8387758135795593,False
2001-03-02 06:00:00,0.8386235895790337,0.8404580950737,False
2001-03-02 09:00:00,0.8350822620760168,0.8380061388015747,False
2001-03-02 12:00:00,0.8380974508865968,0.8385427594184875,False
2001-03-02 15:00:00,0.8371564616635929,0.8380904197692871,False
2001-03-02 18:00:00,0.8359299332085479,0.8382790088653564,False
2001-03-02 21:00:00,0.838805577048523,0.8374395370483398,False
2001-03-03 00:00:00,0.8349845658755637,0.8389824032783508,False
2001-03-03 03:00:00,0.8402191538498536,0.8388170599937439,False
2001-03-03 06:00:00,0.8346331794579482,0.8382858037948608,False
2001-03-03 09:00:00,0.8392122526850057,0.8397060036659241,False
2001-03-03 12:00:00,0.8356369694328021,0.8396419882774353,False
2001-03-03 15:00:00,0.8375052577458044,0.8383312225341797,False
2001-03-03 18:00:00,0.8376841792271765,0.8400350213050842,False
2001-03-03 21:00:00,0.8366150198053885,0.8373067378997803,False
2001-03-04 00:00:00,0.8390940027351008,0.8387657999992371,False
2001-03-04 03:00:00,0.8357024332261092,0.8399894237518309,False
2001-03-04 06:00:00,0.8408380119711438,0.8389187455177307,False
2001-03-04 09:00:00,0.8348749145337395,0.8388849496841431,False
2001-03-04 12:00:00,0.8397716045116761,0.8406479954719543,False
2001-03-04 15:00:00,0.8356114136796342,0.8380211591720581,False
2001-03-04 18:00:00,0.8378492798731236,0.8385108113288879,False
2001-03-04 21:00:00,0.8367384763993115,0.8381999135017395,False
2001-03-05 00:00:00,0.8362573750918294,0.8381855487823486,False
2001-03-05 03:00:00,0.8380797697203493,0.8376903533935547,False
2001-03-05 06:00:00,0.8364608104338922,0.8390468955039978,False
2001-03-05 09:00:00,0.8393160053731124,0.8388481736183167,False
2001-03-05 12:00:00,0.8342950240764937,0.8382500410079956,False
2001-03-05 15:00:00,0.8398002011082402,0.8397639393806458,False
2001-03-05 18:00:00,0.8349445180731276,0.8398174047470093,False
2001-03-05 21:00:00,0.8382747229990559,0.838520884513855,False
2001-03-06 00:00:00,0.8366728383813182,0.8400733470916748,False
2001-03-06 03:00:00,0.8363914992971764,0.8375111818313599,False
2001-03-06 06:00:00,0.8376433057464281,0.8388598561286926,False
2001-03-06 09:00:00,0.8353825356890887,0.8401975631713867,False
2001-03-06 12:00:00,0.8389056961141299,0.8389310240745544,False
2001-03-06 15:00:00,0.8340208340138981,0.8384727239608765,False
2001-03-06 18:00:00,0.8387744839270166,0.8399287462234497,False
2001-03-06 21:00:00,0.834683862280948,0.8367844223976135,False
2001-03-07 00:00:00,0.8381929760085187,0.8379119038581848,False
2001-03-07 03:00:00,0.8363897195161414,0.8369021415710449,False
2001-03-07 06:00:00,0.8373627408632576,0.8365715742111206,False
2001-03-07 09:00:00,0.8373267704148963,0.8365070819854736,False
2001-03-07 12:00:00,0.8355208841785107,0.8380773067474365,False
2001-03-07 15:00:00,0.8372714074029957,0.8378297686576843,False
2001-03-07 18:00:00,0.831594616587843,0.8369233012199402,False
2001-03-07 21:00:00,0.8391618409753563,0.8384280204772949,False
2001-03-08 00:00:00,0.8340751942637739,0.8384537696838379,False
2001-03-08 03:00:00,0.8390686405025813,0.8375135660171509,False
2001-03-08 06:00:00,0.8346289590007907,0.8389699459075928,False
2001-03-08 09:00:00,0.835952762050483,0.8366659879684448,False
2001-03-08 12:00:00,0.8364604573986183,0.837993323802948,False
2001-03-08 15:00:00,0.8368808406337731,0.8390858173370361,False
2001-03-08 18:00:00,0.8363239725859013,0.8373863697052002,False
2001-03-08 21:00:00,0.8386699603858325,0.838710606098175,False
2001-03-09 00:00:00,0.8334610178883359,0.8366562724113464,False
2001-03-09 03:00:00,0.8348983070800222,0.8329391479492188,False
2001-03-09 06:00:00,0.8362844702607908,0.8357383012771606,False
2001-03-09 09:00:00,0.8335295494836031,0.8352200984954834,False
2001-03-09 12:00:00,0.8375461981965621,0.8347707986831665,False
2001-03-09 15:00:00,0.8317630483061125,0.8351776003837585,False
2001-03-09 18:00:00,0.8393726261058796,0.8390589356422424,False
2001-03-09 21:00:00,0.8337046755556243,0.8371211290359497,False
2001-03-10 00:00:00,0.8389311379766484,0.8367174863815308,False
2001-03-10 03:00:00,0.8353993909364616,0.8352816700935364,False
2001-03-10 06:00:00,0.8383452139749301,0.8390529751777649,False
2001-03-10 09:00:00,0.8370671678346562,0.8362751007080078,False
2001-03-10 12:00:00,0.8367494730506624,0.836995542049408,False
2001-03-10 15:00:00,0.8387136611935913,0.8371242880821228,False
2001-03-10 18:00:00,0.8357988170694649,0.8364989161491394,False
2001-03-10 21:00:00,0.8383962187481484,0.8375332951545715,False
2001-03-11 00:00:00,0.8369853691081626,0.8350378274917603,False
2001-03-11 03:00:00,0.8391800415313151,0.8410442471504211,False
2001-03-11 06:00:00,0.8371222739017634,0.8408743739128113,False
2001-03-11 09:00:00,0.8395833718929788,0.8382530212402344,False
2001-03-11 12:00:00,0.8370479911602695,0.8395477533340454,False
2001-03-11 15:00:00,0.8372391825708445,0.8382057547569275,False
2001-03-11 18:00:00,0.8390140976153195,0.8385774493217468,False
2001-03-11 21:00:00,0.8350993745939777,0.8383466005325317,False
2001-03-12 00:00:00,0.8386128437236189,0.8409809470176697,False
2001-03-12 03:00:00,0.8373770891188683,0.8399697542190552,False
2001-03-12 06:00:00,0.8388400709043995,0.8390588164329529,False
2001-03-12 09:00:00,0.8401076787621711,0.8403928875923157,False
2001-03-12 12:00:00,0.8358470091200942,0.8409096002578735,False
2001-03-12 15:00:00,0.8353739261585256,0.8401618003845215,False
2001-03-12 18:00:00,0.8386739208707419,0.8402776122093201,False
2001-03-12 21:00:00,0.8367694879955523,0.8391190171241759,False
2001-03-13 00:00:00,0.8377497347504903,0.8400134444236755,False
2001-03-13 03:00:00,0.8380707571191488,0.8412404656410217,False
2001-03-13 06:00:00,0.8369889071833594,0.8396050930023193,False
2001-03-13 09:00:00,0.8405047603946665,0.8412265181541443,False
2001-03-13 12:00:00,0.8362587793558292,0.8405954241752625,False
2001-03-13 15:00:00,0.8389282995844889,0.8375353217124939,False
2001-03-13 18:00:00,0.8377355297200646,0.8393172025680542,False
2001-03-13 21:00:00,0.8378438061812532,0.8385407328605652,False
2001-03-14 00:00:00,0.8401798231721846,0.8385328054428101,False
2001-03-14 03:00:00,0.8360370366671215,0.8383812904357909,False
2001-03-14 06:00:00,0.8393255406004503,0.8413924574851991,False
2001-03-14 09:00:00,0.8378491069280583,0.8404690027236938,False
2001-03-14 12:00:00,0.8377447864059904,0.8395764231681824,False
2001-03-14 15:00:00,0.8404563533081255,0.8398961424827576,False
2001-03-14 18:00:00,0.8370820504845526,0.8412293791770935,False
2001-03-14 21:00:00,0.8388727768286786,0.8397409915924072,False
2001-03-15 00:00:00,0.8371241303341739,0.8404867649078369,False
2001-03-15 03:00:00,0.8382470727376159,0.8399328589439392,False
2001-03-15 06:00:00,0.8398221329100228,0.8402847647666931,False
2001-03-15 09:00:00,0.8364444510735947,0.8408111333847046,False
2001-03-15 12:00:00,0.8401921899786866,0.8392782211303711,False
2001-03-15 15:00:00,0.8369813602885201,0.8402616381645203,False
2001-03-15 18:00:00,0.8382877092046916,0.8391960859298706,False
2001-03-15 21:00:00,0.8388838395437443,0.8376720547676086,False
