Time,Current (A),ARIMA,Outlier
2004-03-31,12.001987091791888,-0.1581368080005265,False
2004-04-01,11.947820503147664,-0.15813437411276338,False
2004-04-02,11.849861837198524,-0.15813215536291952,False
2004-04-03,11.85238895783838,-0.1581302203609688,False
2004-04-04,11.865613049605555,-0.15812836567791372,False
2004-04-05,11.676709208261109,-0.1581265762105312,False
2004-04-06,10.662262073425756,-0.1581252238731851,False
2004-04-07,9.647814938590397,-0.158125798452161,False
2004-04-08,8.633367803755046,-0.1581281365581108,False
2004-04-09,7.618920668919697,-0.158132153110557,False
2004-04-10,6.604473534084335,-0.15813776713368494,False
2004-04-11,5.5900263992489805,-0.15814490155832128,False
2004-04-12,4.575579264413634,-0.15815348303345908,False
2004-04-13,3.5611321295782745,-0.1581634417468767,False
2004-04-14,2.5466849947429218,-0.1581747112544101,False
2004-04-15,1.5322378599075668,-0.1581872283174625,False
2004-04-16,0.5177907250722126,-0.15820093274835292,False
2004-04-17,0.040675138888888886,-0.158215767263126,False
2004-04-18,12.090541840233572,-0.1582306827160265,False
2004-04-19,12.005676761365507,-0.15822253302050573,False
2004-04-20,11.984761645151579,-0.15821596155339718,False
2004-04-21,12.082150385527385,-0.15820973859833332,False
2004-04-22,6.07555141111111,-0.15820363381124092,False
2004-04-23,11.81751832843647,-0.15820895034569465,False
2004-04-24,12.075073665072706,-0.15820286932516572,False
2004-04-25,11.990258456943224,-0.15819709477471736,False
2004-04-26,12.025188931650664,-0.15819177778304624,False
2004-04-27,11.776642822222225,-0.15818664541347,False
2004-04-28,11.973817722896195,-0.15818222370256796,False
2004-04-29,11.94754812794554,-0.158177629131799,False
2004-04-30,11.965585158112436,-0.15817332167072512,False
2004-05-01,0.051885694444444436,-0.1581691863924691,False
2004-05-02,3.2028104232772847,-0.1581873049629738,False
2004-05-03,4.598331252555234,-0.15819770056083848,False
2004-05-04,5.993852081833179,-0.15820528025744635,False
2004-05-05,7.389372911111122,-0.15821003015271454,False
2004-05-06,8.784893740389071,-0.15821208676894144,False
2004-05-07,10.180414569667015,-0.15821158004196473,False
2004-05-08,11.575935398944964,-0.15820863363893553,False
2004-05-09,11.843219296779035,-0.15820336526074769,False
2004-05-10,11.877468946626465,-0.15819797534832186,False
2004-05-11,11.795107466608664,-0.15819280487342288,False
2004-05-12,11.849627236475234,-0.15818803922206887,False
2004-05-13,11.863925331997025,-0.1581833955423008,False
2004-05-14,11.876098085458072,-0.15817895407902724,False
2004-05-15,11.867903802254872,-0.15817470557925525,False
2004-05-16,11.869976188289359,-0.15817067825257233,False
2004-05-17,11.887149762419504,-0.15816684068703113,False
2004-05-18,11.819595372334804,-0.15816315665054967,False
2004-05-19,11.849450435104457,-0.1581597768598227,False
2004-05-20,11.855767750672236,-0.15815649909924331,False
2004-05-21,11.810346708545945,-0.15815337032577073,False
2004-05-22,11.786277301698227,-0.1581504771136979,False
2004-05-23,11.841367264799723,-0.15814776416188514,False
2004-05-24,11.788545516985225,-0.15814507806762262,False
2004-05-25,11.79834386193213,-0.15814262403772258,False
2004-05-26,10.765644211423519,-0.15814026575785567,False
2004-05-27,11.471335620210082,-0.15813993366239176,False
2004-05-28,11.777512281876902,-0.15813822322293888,False
2004-05-29,11.799185351693485,-0.1581360887574588,False
2004-05-30,11.786023329435688,-0.1581340432699013,False
2004-05-31,11.796283986963616,-0.15813212267823268,False
2004-06-01,11.816185352811205,-0.15813027462871618,False
2004-06-02,11.80054892060193,-0.15812847977436353,False
2004-06-03,11.794868547294454,-0.15812680215333855,False
2004-06-04,12.714042755555539,-0.15812521464896584,False
2004-06-05,11.813748279255945,-0.15812200181459954,False
2004-06-06,11.777296935995608,-0.1581206888819959,False
2004-06-07,11.775912851141797,-0.15811942996107356,False
2004-06-08,11.75472868750204,-0.1581182312285178,False
2004-06-09,11.737491554618886,-0.15811712942297276,False
2004-06-10,11.766067259787595,-0.15811611087298608,False
2004-06-11,11.734166989154835,-0.15811508709698435,False
2004-06-12,11.723987901847794,-0.1581141741991506,False
2004-06-13,11.732604993726193,-0.15811332146417473,False
2004-06-14,11.759100445431715,-0.15811249304995084,False
2004-06-15,11.728358908524964,-0.1581116562929529,False
2004-06-16,11.723268703438528,-0.15811091906915525,False
2004-06-17,11.731848796262677,-0.15811022421200888,False
2004-06-18,11.766133120739227,-0.15810954656149542,False
2004-06-19,11.40500057777777,-0.15810883887397365,False
2004-06-20,11.723315047541089,-0.15810883672616705,False
2004-06-21,11.731192822575816,-0.1581082146594249,False
2004-06-22,10.957930927069505,-0.15810763517691662,False
2004-06-23,11.732709881287056,-0.15810851566660414,False
2004-06-24,11.72928268841059,-0.15810785355990448,False
2004-06-25,11.736238906728287,-0.15810729583566652,False
2004-06-26,11.085271517048543,-0.15810675184988607,False
2004-06-27,11.761079713337994,-0.15810743967241234,False
2004-06-28,11.738479213486974,-0.15810678782591628,False
2004-06-29,11.725247034618516,-0.15810626691446486,False
2004-06-30,11.713319872824245,-0.15810579369945502,False
2004-07-01,11.71357902181154,-0.15810536426335725,False
2004-07-02,11.791399350951233,-0.15810495404798885,False
2004-07-03,11.771749459077535,-0.15810441959634622,False
2004-07-04,11.713851665371628,-0.1581039539406664,False
2004-07-05,11.74585541503991,-0.15810361624546704,False
2004-07-06,11.780404229355376,-0.158103230662584,False
2004-07-07,11.744318851872961,-0.1581028024607077,False
2004-07-08,11.813199101733625,-0.158102464660222,False
2004-07-09,11.789647344348314,-0.1581020125778284,False
2004-07-10,11.056935336394265,-0.15810163177740036,False
2004-07-11,12.084145461970241,-0.15810262362293048,False
2004-07-12,11.727093284061532,-0.1581016036973323,False
2004-07-13,11.813713007431689,-0.15810138152772416,False
2004-07-14,11.855691900023414,-0.1581009792797299,False
2004-07-15,11.816718402056464,-0.15810052612255865,False
2004-07-16,11.795596478827699,-0.15810017055062864,False
2004-07-17,11.853814281412232,-0.1580998679059429,False
2004-07-18,11.817979195585895,-0.15809947029647334,False
2004-07-19,11.80998490460186,-0.15809916316835512,False
2004-07-20,11.851105377473273,-0.15809888259821847,False
2004-07-21,11.809063701825831,-0.15809853876617075,False
2004-07-22,11.800187365121927,-0.1580982928511388,False
2004-07-23,11.188194988875587,-0.15809807164412482,False
2004-07-24,11.790234528546574,-0.15809899317792486,False
2004-07-25,11.820734622820813,-0.1580987036415172,False
2004-07-26,11.842158250947287,-0.15809842297592616,False
2004-07-27,11.870583819392186,-0.1580981187967049,False
2004-07-28,11.879829733410974,-0.15809777850304338,False
2004-07-29,11.898063293739677,-0.15809743993701425,False
2004-07-30,11.884745280214036,-0.1580970847425261,False
2004-07-31,11.87693877523691,-0.15809677289195095,False
2004-08-01,11.799113538157036,-0.15809648940049725,False
2004-08-02,11.848058901480409,-0.15809636297806778,False
2004-08-03,11.85040195370832,-0.1580961454155155,False
2004-08-04,11.851197892950752,-0.15809593818753492,False
2004-08-05,11.185733932884824,-0.15809573968372245,False
2004-08-06,9.977442124935287,-0.1580967826289115,False
2004-08-07,11.90257814859818,-0.15809995509142408,False
2004-08-08,11.857498697828436,-0.1580993079067556,False
2004-08-09,11.917078794701135,-0.15809893962063634,False
2004-08-10,11.88479645016929,-0.15809847497109406,False
2004-08-11,11.92069907230156,-0.15809809757714482,False
2004-08-12,11.919142416392127,-0.1580976691789914,False
2004-08-13,11.88535856250824,-0.158097267392939,False
2004-08-14,11.955980678813624,-0.15809694739351407,False
2004-08-15,12.003752481337367,-0.1580965092254443,False
2004-08-16,11.911044908107586,-0.15809600979345867,False
2004-08-17,11.928743436743293,-0.15809571013764964,False
2004-08-18,11.389866825779722,-0.15809538426900233,False
2004-08-19,11.940379722589386,-0.15809607311694526,False
2004-08-20,11.939895616174836,-0.15809566373610134,False
2004-08-21,11.95000798724415,-0.15809532196540224,False
2004-08-22,11.988892423768995,-0.1580949779234847,False
2004-08-23,11.896308415545224,-0.1580945793654849,False
2004-08-24,12.007646722840901,-0.15809437473015328,False
2004-08-25,11.977560005819962,-0.1580939659767756,False
2004-08-26,12.022345578560806,-0.158093642133541,False
2004-08-27,12.048588860548296,-0.1580932484471322,False
2004-08-28,12.058253074972795,-0.1580928289970063,False
2004-08-29,12.077500242361436,-0.15809241413291292,False
2004-08-30,12.071767040839179,-0.15809198448077216,False
2004-08-31,12.120382056010373,-0.15809158781134874,False
2004-09-01,12.065388518587264,-0.15809111980131182,False
2004-09-02,11.33790753968435,-0.15809078031303586,False
2004-09-03,12.055440528557662,-0.15809179911249474,False
2004-09-04,12.025569965193881,-0.1580913785133201,False
2004-09-05,11.938013595863696,-0.15809109470950464,False
2004-09-06,10.563277987492064,-0.15809098412028932,False
2004-09-07,11.998043703396805,-0.1580934160958738,False
2004-09-08,11.956592418103964,-0.15809295764751902,False
2004-09-09,11.992182139351325,-0.15809272044335654,False
2004-09-10,11.997197254013992,-0.15809242526859787,False
2004-09-11,11.20889408587644,-0.15809213808730466,False
2004-09-12,11.99053060606856,-0.15809332437416707,False
2004-09-13,11.98784891416747,-0.15809293933479285,False
2004-09-14,12.058343226808958,-0.15809264451596755,False
2004-09-15,12.019012335455566,-0.15809223320352964,False
2004-09-16,12.043449280152238,-0.15809192055172833,False
2004-09-17,10.949365032627037,-0.15809157439446372,False
2004-09-18,8.636452857737572,-0.15809327222231384,False
2004-09-19,11.977591817902136,-0.15809907611096322,False
2004-09-20,12.022091888328452,-0.1580982180801206,False
2004-09-21,12.015087748327296,-0.1580976041018995,False
2004-09-22,11.994641793628464,-0.15809703650594945,False
2004-09-23,11.974042989757415,-0.15809653354225464,False
2004-09-24,11.029631545985609,-0.15809609122889004,False
2004-09-25,11.863051897767699,-0.1580974166464468,False
2004-09-26,11.847466596932206,-0.15809705485379444,False
2004-09-27,11.840137260070064,-0.1580968104629637,False
2004-09-28,11.138590615956886,-0.1580965901000081,False
2004-09-29,11.925180939775386,-0.15809767833818564,False
2004-09-30,11.904344614748553,-0.1580971982118231,False
2004-10-01,11.884417083201134,-0.1580968469210952,False
2004-10-02,11.930071957569838,-0.15809654768745066,False
2004-10-03,11.886476453807555,-0.15809617668090822,False
2004-10-04,11.838922813634277,-0.15809590816543326,False
2004-10-05,11.781418780975242,-0.15809573690923434,False
2004-10-06,11.699800550438239,-0.1580956763010591,False
2004-10-07,11.690383070247234,-0.15809576479038326,False
2004-10-08,11.702041946376035,-0.15809585948001068,False
2004-10-09,11.700877500369904,-0.15809592721687618,False
2004-10-10,11.697008302360759,-0.1580959948358617,False
2004-10-11,11.717678220696328,-0.15809606625533038,False
2004-10-12,11.714207540921269,-0.15809609563815774,False
2004-10-13,11.722911757638473,-0.15809613179114285,False
2004-10-14,11.729006187443886,-0.15809614979196054,False
2004-10-15,11.743799730622635,-0.15809615638581598,False
2004-10-16,11.740543734171405,-0.15809613579793494,False
2004-10-17,11.745158553350024,-0.1580961234923261,False
2004-10-18,11.755701513335913,-0.15809610296038668,False
2004-10-19,11.17197759042922,-0.15809606429718154,False
2004-10-20,11.755470441817005,-0.15809710889849246,False
2004-10-21,11.754687641532627,-0.1580969732345927,False
2004-10-22,11.76570726982572,-0.15809689534188867,False
2004-10-23,11.768734562058606,-0.15809680074245436,False
2004-10-24,11.761951812581485,-0.15809670604333587,False
2004-10-25,11.77555800696208,-0.15809662872636288,False
2004-10-26,11.785790790665764,-0.15809652937518612,False
2004-10-27,11.779749947436654,-0.15809641703653174,False
2004-10-28,10.61001676579494,-0.1580963221724233,False
2004-10-29,11.7753165972579,-0.15809839659955016,False
2004-10-30,11.784994739203505,-0.15809811413475758,False
2004-10-31,11.784140107340086,-0.1580979267931506,False
2004-11-01,11.788794362828872,-0.1580977508973273,False
2004-11-02,11.800937967188403,-0.15809757479935707,False
2004-11-03,11.79393072219259,-0.1580973851158207,False
2004-11-04,11.807130644284939,-0.1580972185901578,False
2004-11-05,11.791219807874914,-0.1580970350669947,False
2004-11-06,11.794321837274609,-0.15809689097557167,False
2004-11-07,11.784629338105226,-0.15809674673642804,False
2004-11-08,11.810277416447823,-0.15809662766191887,False
2004-11-09,11.802970373540914,-0.15809646602946778,False
2004-11-10,11.957345444444408,-0.1580963279085725,False
2004-11-11,11.812729022266454,-0.15809591007253665,False
2004-11-12,11.808436153755837,-0.15809579325600245,False
2004-11-13,11.799210847962144,-0.15809567768444244,False
2004-11-14,11.803290117697435,-0.15809558439881805,False
2004-11-15,11.047499817312849,-0.15809548727579278,False
2004-11-16,11.785041598267545,-0.15809679418901282,False
2004-11-17,11.814007268349421,-0.15809660835146908,False
2004-11-18,11.23623934568714,-0.15809644078168836,False
2004-11-19,11.52706145991125,-0.1580973532422398,False
2004-11-20,11.87822434036567,-0.15809763406773386,False
2004-11-21,11.899233830507285,-0.15809727613604224,False
2004-11-22,11.915390475650575,-0.15809692654037702,False
2004-11-23,11.923670650106885,-0.1580965656963731,False
2004-11-24,11.933974009657936,-0.15809620831242152,False
2004-11-25,11.94208442245985,-0.15809584980465186,False
2004-11-26,11.956265227068505,-0.15809549445912327,False
2004-11-27,11.96389192533384,-0.15809513069962275,False
2004-11-28,11.964862946255245,-0.15809477158188887,False
2004-11-29,11.940521061623961,-0.15809442864282292,False
2004-11-30,11.989325586949096,-0.1580941473894569,False
2004-12-01,11.994126748909895,-0.15809378728901122,False
2004-12-02,11.330224712846787,-0.15809343983771387,False
2004-12-03,11.976251716576623,-0.15809433847179918,False
2004-12-04,12.004308850639825,-0.15809394128928478,False
2004-12-05,11.99018862617784,-0.15809356644547307,False
2004-12-06,11.976582948727266,-0.15809323821650886,False
2004-12-07,11.974863109596214,-0.15809294980293184,False
2004-12-08,11.15470465819593,-0.15809267732653215,False
2004-12-09,11.968211941004885,-0.15809393599990082,False
2004-12-10,11.984610923692687,-0.15809355814299628,False
2004-12-11,11.354141663409278,-0.15809323755978152,False
2004-12-12,11.991076576047327,-0.15809410086949965,False
2004-12-13,11.98894880927398,-0.1580936897488169,False
2004-12-14,11.985281011220655,-0.15809335673727898,False
2004-12-15,11.988638309311815,-0.15809304639944854,False
2004-12-16,11.984986927144089,-0.158092744506295,False
2004-12-17,0.28255054976851857,-0.1580924642231023,False
2004-12-18,0.011111111111111113,-0.1581138588983479,False
2004-12-19,12.079667991233904,-0.15813372552310792,False
2004-12-20,11.377120038764708,-0.15813027108314434,False
2004-12-21,12.046151277037893,-0.15812931330521915,False
2004-12-22,11.334831178396367,-0.15812710339348818,False
2004-12-23,0.38303304861111104,-0.15812637385835268,False
2004-12-24,12.045618630178266,-0.15814589111919394,False
2004-12-25,12.031682756340984,-0.1581419445115396,False
2004-12-26,12.005710165354586,-0.15813920902477493,False
2004-12-27,12.048158338862688,-0.15813665239765173,False
2004-12-28,12.045250082742918,-0.15813413832444892,False
2004-12-29,12.020403545307827,-0.1581317545459148,False
2004-12-30,12.01505139033,-0.15812953151550924,False
2004-12-31,12.037877398443696,-0.15812742352149356,False
2005-01-01,12.005197858824813,-0.15812537451796718,False
2005-01-02,12.009249847706375,-0.15812348680613506,False
2005-01-03,12.000704143232028,-0.15812167987769596,False
2005-01-04,12.009744604490322,-0.15811997628773533,False
2005-01-05,11.97181675529588,-0.15811833742324488,False
2005-01-06,11.976704507455109,-0.1581168486023378,False
2005-01-07,11.962116921612964,-0.15811541932577622,False
2005-01-08,11.412857882350893,-0.15811408642317462,False
2005-01-09,11.950790261049972,-0.15811383328504572,False
2005-01-10,11.943310620646114,-0.15811254976515798,False
2005-01-11,11.949549460038408,-0.15811138790361945,False
2005-01-12,11.336908981563832,-0.1581102699090189,False
2005-01-13,11.9463605113005,-0.15811034040940591,False
2005-01-14,11.918984182290167,-0.15810922712202274,False
2005-01-15,11.748481236137508,-0.15810827021111995,False
2005-01-16,11.956357005006875,-0.15810767273922488,False
2005-01-17,11.925444897631225,-0.15810670475901595,False
2005-01-18,11.91626204927293,-0.15810585843190028,False
2005-01-19,11.926728731069947,-0.15810506729618648,False
2005-01-20,11.172156432887055,-0.1581042941707124,False
2005-01-21,11.889516969064422,-0.15810495598519272,False
2005-01-22,11.877365401373494,-0.1581041936316783,False
2005-01-23,11.887299885291345,-0.15810355174789475,False
2005-01-24,11.115394809985142,-0.15810292140562848,False
2005-01-25,11.818084681529331,-0.15810375115318184,False
2005-01-26,11.826006289731845,-0.15810317430833126,False
2005-01-27,11.832949199128034,-0.15810267057553293,False
2005-01-28,11.793535548097813,-0.1581021789691936,False
2005-01-29,11.814687104878983,-0.15810178462891694,False
2005-01-30,11.815393559431655,-0.15810136679853912,False
2005-01-31,11.804405517730189,-0.15810096962290626,False
2005-02-01,11.825402107197931,-0.15810061200844075,False
2005-02-02,11.813543788150268,-0.15810023184386696,False
2005-02-03,11.815030774144715,-0.15809989376162448,False
2005-02-04,11.804827270637606,-0.1580995682258823,False
2005-02-05,11.819608078259842,-0.15809927740944885,False
2005-02-06,11.813597517575245,-0.15809897239289716,False
2005-02-07,11.817984342498367,-0.15809869447846844,False
2005-02-08,11.011549478959887,-0.15809842133890634,False
2005-02-09,11.813882846996082,-0.15809965449906735,False
2005-02-10,11.812058776206744,-0.15809927421400127,False
2005-02-11,11.821081733452187,-0.15809898409824524,False
2005-02-12,11.820667187531498,-0.1580986911214474,False
2005-02-13,11.809431621632314,11.668184546486488,False
2005-02-14,11.808025901490026,11.76039163046642,False
2005-02-15,11.690327533106535,11.778675177686287,False
2005-02-16,11.796051464843993,11.150888011208663,False
2005-02-17,11.787899647881787,12.097051914950242,False
2005-02-18,11.807297806055074,11.82640135590885,False
2005-02-19,11.803500485125852,11.825931027245094,False
2005-02-20,11.800599571557438,11.802133744504905,False
2005-02-21,11.801044741603048,11.806551383448591,False
2005-02-22,11.799087357736395,11.790928362313124,False
2005-02-23,11.803015145388484,10.499182100118816,False
2005-02-24,11.815011438968732,12.50341006407064,False
2005-02-25,11.794619479625881,11.919362184133089,False
2005-02-26,11.790621535590624,11.905718230106888,False
2005-02-27,11.790384067794484,11.474169981553205,False
2005-02-28,11.804366191621222,12.021299721614115,False
2005-03-01,11.77954101751583,11.838375946966668,False
2005-03-02,11.778869903363798,11.809980447409927,False
2005-03-03,11.781664272419254,11.768196040849936,False
2005-03-04,11.77219441854952,11.759359487577159,False
2005-03-05,11.760393471409195,11.761336832648587,False
2005-03-06,11.758617304837143,11.545430514544275,False
2005-03-07,11.774492779563149,11.603280822642395,False
2005-03-08,11.043904542185118,11.973209445165544,False
2005-03-09,9.060065937807043,11.39175721318903,False
2005-03-10,11.75122689414648,10.154482675886806,False
2005-03-11,10.20734420272642,11.491563588966489,False
2005-03-12,11.823587796465723,10.57629223328215,False
2005-03-13,11.816051367220414,11.504600540236016,False
2005-03-14,11.851700659380253,11.589487511893024,False
2005-03-15,11.866019041801827,11.713373538308911,False
2005-03-16,11.917347408809047,11.749347250125167,False
2005-03-17,11.88844666939914,11.890062236184539,False
2005-03-18,11.85479084697121,11.155989276129857,False
2005-03-19,11.842425471059926,12.270347220601266,False
2005-03-20,11.839237829757106,11.89416696210546,False
2005-03-21,11.088679555921132,11.958035933555946,False
2005-03-22,11.935723267831447,11.42569955315072,False
2005-03-23,11.271910340784313,11.889842915017118,False
2005-03-24,11.51562481460703,11.495005377247535,False
2005-03-25,11.9755220109034,11.623245005251286,False
2005-03-26,12.051991212143193,11.834449350420876,False
2005-03-27,12.064770151130547,11.892022160538984,False
2005-03-28,11.971033813081732,12.019538444469609,False
2005-03-29,11.276188092844903,11.908185522169989,False
2005-03-30,12.087159716463974,11.581110086274052,False
2005-03-31,12.107199054808607,11.925366089850387,False
2005-04-01,12.076994413101842,11.909875590910337,False
2005-04-02,12.077681028230145,11.878792068951777,False
2005-04-03,12.153922967029045,11.964618010195274,False
2005-04-04,11.437804580386784,12.047960948710134,False
2005-04-05,12.111279656298866,11.476265752278511,False
2005-04-06,12.095131155086262,10.893991919328714,False
2005-04-07,12.082742742198858,10.462676305873856,False
2005-04-08,12.086129160946864,10.172400239447263,False
2005-04-09,12.086726563684481,9.96316266776608,False
2005-04-10,12.156318099727681,9.79862053780699,False
2005-04-11,12.159864695434255,9.700232908848175,False
2005-04-12,12.158950095162018,9.58741177433687,False
2005-04-13,12.130454607278324,9.482115935285911,False
2005-04-14,12.17084429687424,9.363012910466663,False
2005-04-15,12.089153169682081,9.281536554781017,False
2005-04-16,12.12137616200595,9.136059877501946,False
2005-04-17,12.076433567294258,9.58618909207577,False
2005-04-18,12.138492925467858,22.218468334725912,False
2005-04-19,12.043345149448724,15.660580169462964,False
2005-04-20,12.044406711413007,14.609237919112868,False
2005-04-21,12.055222178098967,13.554524565905052,False
2005-04-22,12.058186482591017,6.927535322544816,False
2005-04-23,11.997451714579872,15.690321073261087,False
2005-04-24,12.011659133150056,13.064672601177179,False
2005-04-25,11.954361654445375,12.767796026689249,False
2005-04-26,11.991681494321933,12.42361606574328,False
2005-04-27,12.010571071108785,12.000957139813972,False
2005-04-28,12.003419064192064,12.236185836976484,False
2005-04-29,11.971512040656712,12.057261345706882,False
2005-04-30,12.006761491966575,12.041559655998194,False
2005-05-01,11.952748970308996,0.10707638500904038,False
2005-05-02,11.905175703534086,9.929288159048868,False
2005-05-03,11.922346153406195,10.704969628752142,False
2005-05-04,11.944953277441185,12.25070947205768,False
2005-05-05,11.954613624351575,13.020345228968615,False
2005-05-06,11.843816620778284,13.571980264876842,False
2005-05-07,11.908924039792108,13.880825197162288,False
2005-05-08,11.899951730276506,14.183072888494262,False
2005-05-09,11.825625018395572,13.263226975755524,False
2005-05-10,11.884437658576713,12.681063357221479,False
2005-05-11,11.86383526466912,12.273311721352165,False
2005-05-12,11.906716793640985,12.16054109062991,False
2005-05-13,11.875801894245615,12.057556284553545,False
2005-05-14,11.87289911961821,11.980314624293321,False
2005-05-15,11.389170060488093,11.92039794668493,False
2005-05-16,11.92096163279548,11.625542124236992,False
2005-05-17,11.859151961028,11.876241381278698,False
2005-05-18,11.912147671655966,11.756979598760095,False
2005-05-19,11.087594900159132,11.871698571856172,False
2005-05-20,11.810657892385853,11.408931854703438,False
2005-05-21,11.827437358785653,11.696645300261881,False
2005-05-22,11.81875691728544,11.696611695791164,False
2005-05-23,11.816266718114516,11.801758897133665,False
2005-05-24,11.856158162159689,11.736926649155073,False
2005-05-25,11.848050867012196,11.807062324101826,False
2005-05-26,11.832729246331,10.775292838535233,False
2005-05-27,11.834430034147436,12.064104854845128,False
2005-05-28,11.841106223515187,12.079458127068536,False
2005-05-29,11.797752147797112,11.971729783438795,False
2005-05-30,11.844880862667752,11.872723824449727,False
2005-05-31,11.854247029124044,11.876042555753367,False
2005-06-01,11.846276208248048,11.875456102011174,False
2005-06-02,11.829179748420627,11.835442127993113,False
2005-06-03,11.849542583758796,11.820352672718327,False
2005-06-04,11.78884638366251,12.747844937590699,False
2005-06-05,11.786463311395195,11.294224651976135,False
2005-06-06,11.771789089779935,11.666129488017257,False
2005-06-07,11.713155529651024,11.663782731429887,False
2005-06-08,11.728212611652225,11.65569080024583,False
2005-06-09,11.72777965145791,11.670623053101892,False
2005-06-10,11.6953073539474,11.718415887045055,False
2005-06-11,11.700557769682396,11.661377615877244,False
2005-06-12,11.762244950193464,11.671882263166392,False
2005-06-13,11.689281461405375,11.721667547872686,False
2005-06-14,11.703125067541896,11.712095261133307,False
2005-06-15,10.981882809170921,11.674748568384588,False
2005-06-16,11.712872439988525,11.275085180908905,False
2005-06-17,11.692879388711946,11.62639799658677,False
2005-06-18,11.689125870443986,11.643801217794206,False
2005-06-19,11.709440984925651,11.298606431876195,False
2005-06-20,11.717728889621961,11.84063315500424,False
2005-06-21,11.68348563657118,11.717313839126241,False
2005-06-22,11.701782520875009,10.932545635068607,False
2005-06-23,11.706473842146563,12.138527300427732,False
2005-06-24,11.695730538730222,11.773311683835374,False
2005-06-25,11.684461744786086,11.777880802536654,False
2005-06-26,11.711174555547993,11.073774528202858,False
2005-06-27,11.683675071752536,12.112848584702018,False
2005-06-28,11.72704011402791,11.748288690523909,False
2005-06-29,11.702252746987135,11.765734541624667,False
2005-06-30,11.760531353934596,11.710935082573807,False
2005-07-01,11.77171751932299,11.73912980862358,False
2005-07-02,11.782021065204663,11.820571482853355,False
2005-07-03,11.875225296042151,11.766279569922498,False
2005-07-04,11.873555167129116,11.766972120113012,False
2005-07-05,11.87276251790462,11.835956950325588,False
2005-07-06,11.874624159181964,11.866648309373328,False
2005-07-07,11.872287738960823,11.818895724784738,False
2005-07-08,11.876633667802372,11.90568396135954,False
2005-07-09,11.887318859306689,11.84732964605557,False
2005-07-10,11.874962740521175,11.130166129913146,False
2005-07-11,11.874143878396973,12.561310692567224,False
2005-07-12,11.10849575380343,11.698110693648571,False
2005-07-13,11.935268298048234,11.527412374425118,False
2005-07-14,11.852641449113472,11.875225826305892,False
2005-07-15,11.931855045808055,11.766675979859727,False
2005-07-16,11.920613375019279,11.836104784358232,False
2005-07-17,11.904183822004859,11.91281541365693,False
2005-07-18,11.917843291253734,11.851621742495409,False
2005-07-19,11.919619124627411,11.87270720264564,False
2005-07-20,11.928681332360542,11.921763412426262,False
2005-07-21,11.924651584947936,11.867014358495036,False
2005-07-22,11.90702288933399,11.879366323130705,False
2005-07-23,11.860684493714905,11.264677049093466,False
2005-07-24,11.435609841686649,12.188079907084324,False
2005-07-25,11.045492359900653,11.697050761602574,False
2005-07-26,11.50133255309269,11.438533357280091,False
