Time,Voltage (V),ARIMA,Outlier
2009-09-18,34.92496428007905,34.91347722030313,False
2009-09-19,34.91316414932928,34.92053206697824,False
2009-09-20,34.90767477237518,34.92674824066259,False
2009-09-21,34.9133492315145,34.925443291920196,False
2009-09-22,34.91940106688609,34.891003355415236,False
2009-09-23,34.910429327650064,34.94262238692497,False
2009-09-24,34.90176205020346,34.94551559463526,False
2009-09-25,34.88885365097764,34.898422342530125,False
2009-09-26,34.87081718083412,34.87694794753853,False
2009-09-27,34.860332728969524,34.86095852748494,False
2009-09-28,34.848117505457076,34.84921579365764,False
2009-09-29,34.83270397460761,34.84225072025984,False
2009-09-30,34.82428160360912,34.813750820663465,False
2009-10-01,34.80881673381185,34.805136237644035,False
2009-10-02,34.797978658079586,34.798544918036086,False
2009-10-03,34.79011028235361,34.788579100797385,False
2009-10-04,34.77972861521057,34.77022477868552,False
2009-10-05,34.76817632677545,34.76737693836678,False
2009-10-06,34.747782255170755,34.752895891506355,False
2009-10-07,34.733735540344036,34.735846914125396,False
2009-10-08,34.726817522561944,34.71670108815267,False
2009-10-09,34.71503036626173,34.70878335681384,False
2009-10-10,34.704115794397595,34.70706600706019,False
2009-10-11,34.69038769484572,34.693352590802284,False
2009-10-12,34.68000728059313,34.67326000789033,False
2009-10-13,34.67190024754366,34.66909524719486,False
2009-10-14,34.663451649647435,34.66274399356161,False
2009-10-15,34.65219489276301,34.66059744307429,False
2009-10-16,34.63976445375596,34.641118534268784,False
2009-10-17,34.627188336465395,34.619319377295454,False
2009-10-18,34.619552266822986,34.61308207382127,False
2009-10-19,34.611399654003336,34.61248235562093,False
2009-10-20,34.60623065703951,34.604322520515105,False
2009-10-21,34.60149996877395,34.598657599103646,False
2009-10-22,34.597574418134045,34.59724187349285,False
2009-10-23,34.584517923254204,34.59438200413249,False
2009-10-24,34.57279479884636,34.573364137536025,False
2009-10-25,34.56182609211959,34.564648225384666,False
2009-10-26,34.55661017547615,34.553252793318826,False
2009-10-27,34.55371216871813,34.54250745937496,False
2009-10-28,34.5485982992393,34.542716317720945,False
2009-10-29,34.54509790236407,34.54011512373704,False
2009-10-30,34.538055915445774,34.53808689553469,False
2009-10-31,34.52529397250751,34.530874211291874,False
2009-11-01,34.511069989110474,34.51847511091251,False
2009-11-02,34.50455946595536,34.50768917140016,False
2009-11-03,34.49669233696545,34.482247253761976,False
2009-11-04,34.49032395432013,34.48925894056997,False
2009-11-05,34.48219820071145,34.48177625188783,False
2009-11-06,34.47576684715698,34.48016316490608,False
2009-11-07,34.47027421746225,34.46875599571533,False
2009-11-08,34.469458738689035,34.46882334521628,False
2009-11-09,34.46463244018282,34.457231841285804,False
2009-11-10,34.46226780567802,34.457305405283854,False
2009-11-11,34.45378106881931,34.457160917389366,False
2009-11-12,34.45193755101836,34.44198904631172,False
2009-11-13,33.972482313465825,34.053262280705816,False
2009-11-14,33.88544365983204,33.841475180013056,False
2009-11-15,33.817351744341074,33.62940136213787,False
2009-11-16,33.733013531999816,33.91758211698339,False
2009-11-17,33.718306172266594,33.669876645485594,False
2009-11-18,33.665694720298326,33.68585012084378,False
2009-11-19,33.6383798391487,33.395383407817825,False
2009-11-20,33.56071093451855,33.86266939253224,False
2009-11-21,33.57161889254884,33.51243644729536,False
2009-11-22,33.45323948528433,33.54652870600502,False
2009-11-23,33.32664168587253,33.39781532534011,False
2009-11-24,33.429241592752554,33.357804156252605,False
2009-11-25,33.44584040605741,33.40842792435129,False
2009-11-26,33.41191250779438,33.93278539099927,False
2009-11-27,33.388739349327125,32.97888310284406,False
2009-11-28,33.3386501424725,33.53161578476019,False
2009-11-29,33.36707324664304,33.13371211520487,False
2009-11-30,33.358241298430556,33.35370969837749,False
2009-12-01,33.33108789769677,33.30186637666737,False
2009-12-02,33.317759166754676,33.348306077727656,False
2009-12-03,33.34307741062809,33.328996211165204,False
2009-12-04,33.33613537584372,33.30560316610641,False
2009-12-05,33.551310462223356,33.30653004397767,False
2009-12-06,33.9618422564524,33.81836720812308,False
2009-12-07,33.951837670149835,34.29654371097681,False
2009-12-08,33.9248363911106,33.928646159251755,False
2009-12-09,33.846162181764804,33.91836140599172,False
2009-12-10,33.866794066696656,33.81179761720687,False
2009-12-11,33.860546430940126,33.84173447841693,False
2009-12-12,33.807332689317754,33.88732334757158,False
2009-12-13,33.78234273543749,33.804014764173296,False
2009-12-14,33.775502964883536,33.79812002563296,False
2009-12-15,33.82321071389642,33.79183512271047,False
2009-12-16,33.82559731481441,33.702045434684514,False
2009-12-17,33.754798662488014,33.89272900764363,False
2009-12-18,33.810886179703395,33.794162139846094,False
2009-12-19,33.816208796978266,33.82668366597625,False
2009-12-20,33.806390912334216,33.76849665221899,False
2009-12-21,33.769614656804016,33.83473187966192,False
2009-12-22,33.8115687553182,33.80921500280314,False
2009-12-23,33.824957601809906,33.834689373587594,False
2009-12-24,33.80888545909602,33.652752894970824,False
2009-12-25,33.78266844199907,33.96172863262132,False
2009-12-26,33.820540832082465,33.79954664694098,False
2009-12-27,33.83669277054426,33.82780647427397,False
2009-12-28,33.814037708178354,33.840553590557825,False
2009-12-29,33.81145758847404,33.86251492043505,False
2009-12-30,33.84237273544069,33.83779542132628,False
2009-12-31,33.86015503879815,33.83226718026577,False
2010-01-01,33.361704581817634,33.8529657959768,False
2010-01-02,33.85287719869003,33.401521719236776,False
2010-01-03,33.86837475604896,33.685608098806554,False
2010-01-04,33.872760163087364,33.85160200374793,False
2010-01-05,33.686522454432065,33.889593914079484,False
2010-01-06,33.78681426928649,33.73099781736966,False
2010-01-07,33.734892184621856,33.80913023276235,False
2010-01-08,33.87829323399288,33.6871873770912,False
2010-01-09,33.840015787719594,33.669224110884485,False
2010-01-10,33.9212630016891,33.829525897844235,False
2010-01-11,33.94159032756557,33.9317348141548,False
2010-01-12,33.93780812118104,33.91564480665906,False
2010-01-13,33.61141630132694,33.98791815636333,False
2010-01-14,33.69717178134712,33.65416515228297,False
2010-01-15,33.766140429642384,33.76053883917356,False
2010-01-16,33.70180113593545,33.75250657476582,False
2010-01-17,33.40194194396187,33.79947369449249,False
2010-01-18,33.93762290041285,33.49882045697968,False
2010-01-19,33.94222100202528,33.998354816153466,False
2010-01-20,34.01600434557054,33.96013479109161,False
2010-01-21,34.109810929313305,34.015157400183384,False
2010-01-22,34.15330624343672,33.909933279237855,False
2010-01-23,33.910932537790806,34.20485147962308,False
2010-01-24,33.998243930882865,34.005420741081274,False
2010-01-25,34.12029027701077,34.13172157103655,False
2010-01-26,34.22067510450134,34.236352797712996,False
2010-01-27,34.578101050399844,34.54558537034385,False
2010-01-28,34.46908680552664,34.48365355181594,False
2010-01-29,34.444538036840235,34.46342751317546,False
2010-01-30,34.443606274005944,34.45141298661371,False
2010-01-31,34.44680266750614,34.45225714674337,False
2010-02-01,34.449859833492454,34.451620038583386,False
2010-02-02,34.45204734421785,34.452980017173275,False
2010-02-03,34.45275784884245,34.46004356159404,False
2010-02-04,34.462889989018464,34.46091620248045,False
2010-02-05,34.469955222192304,34.476789329588556,False
2010-02-06,34.47161015533472,34.47559096036534,False
2010-02-07,34.477644367674976,34.479690490005176,False
2010-02-08,34.485699703979286,34.48501610225557,False
2010-02-09,34.48677040702252,34.48864938279149,False
2010-02-10,34.493174460261265,34.494869353224985,False
2010-02-11,34.49844345420675,34.497734480360926,False
2010-02-12,34.50157733037281,34.506714502243966,False
2010-02-13,34.50780756187373,34.51058875842907,False
2010-02-14,34.51298111703592,34.519965947603445,False
2010-02-15,34.521260778172376,34.53038189849124,False
2010-02-16,34.526972465822894,34.529687218252896,False
2010-02-17,34.53555809519596,34.53437100835047,False
2010-02-18,34.542777701118176,34.542875703549555,False
2010-02-19,34.54898715347612,34.55151166003307,False
2010-02-20,34.55623853568258,34.554919390077984,False
2010-02-21,34.560333613732396,34.562160048517285,False
2010-02-22,34.57136236827469,34.58029598015973,False
2010-02-23,34.58360535044606,34.5874087534572,False
2010-02-24,34.59412521332828,34.59558643616632,False
2010-02-25,34.60003217205501,34.60569899111161,False
2010-02-26,34.61125023603974,34.61028154556921,False
2010-02-27,34.61789435035459,34.619848687108274,False
2010-02-28,34.624426532834924,34.631422541990226,False
2010-03-01,34.64324881468803,34.63914691975117,False
2010-03-02,34.65656245172028,34.658038327105764,False
2010-03-03,34.66212214276193,34.668179678809146,False
2010-03-04,34.66407790565215,34.67489013615201,False
2010-03-05,34.677804268093645,34.67467921705359,False
2010-03-06,34.68906813966801,34.69020523517951,False
2010-03-07,34.70365226232538,34.71448727811722,False
2010-03-08,34.72089405003424,34.71681547004618,False
2010-03-09,34.729375464412236,34.732208792964634,False
2010-03-10,34.74069515025663,34.74807559105289,False
2010-03-11,34.746176317421735,34.75478078128005,False
2010-03-12,34.753702065309575,34.770071644579055,False
2010-03-13,34.76537382950898,34.77109247291005,False
2010-03-14,34.78278681673421,34.77783037889095,False
2010-03-15,34.79454522652907,34.80356447859945,False
2010-03-16,34.79598340953283,34.805439197019936,False
2010-03-17,34.806363277370146,34.810031068094894,False
2010-03-18,34.82354014840637,34.83822957971342,False
2010-03-19,34.83674127689053,34.773349243634684,False
2010-03-20,34.84361281486461,34.80362595407736,False
2010-03-21,34.859185132353524,34.83545062142371,False
2010-03-22,34.8761788002201,34.858432369549085,False
2010-03-23,34.857384213009205,34.869555198628234,False
2010-03-24,34.86372546961295,34.86369434395902,False
2010-03-25,34.86733192888488,34.85448189022117,False
2010-03-26,34.886772063366465,34.88003312364509,False
2010-03-27,34.89372783326532,34.88069828278493,False
2010-03-28,34.90603461468345,34.894818722754025,False
2010-03-29,34.91307704441457,34.91011225973475,False
2010-03-30,34.926374501865965,34.91650327337206,False
2010-03-31,34.93912167200007,34.9053786212146,False
2010-04-01,34.890200724943426,34.92185213312228,False
2010-04-02,34.04679161607213,34.890588404182076,False
2010-04-03,34.642306909666274,34.10861507986575,False
2010-04-04,34.77337164658398,34.66497312479501,False
2010-04-05,34.765448439129685,34.76407211246289,False
2010-04-06,34.76095409323572,34.74700064298121,False
2010-04-07,34.75903163037468,34.763066603241995,False
2010-04-08,34.76696141383316,34.75217335899289,False
2010-04-09,34.76789244623963,34.759871616323736,False
2010-04-10,34.791383525686285,34.76450023662069,False
2010-04-11,34.803398471982305,34.771911622518225,False
2010-04-12,34.8008631084,34.805667169295745,False
2010-04-13,34.80145042954886,34.78983843249289,False
2010-04-14,34.14488428665111,34.80996475338245,False
2010-04-15,34.68465839801755,34.19436744594377,False
2010-04-16,34.732503575755885,34.71326599791925,False
2010-04-17,34.809961187605445,34.76109512282139,False
2010-04-18,34.8090557501267,34.82243736870601,False
2010-04-19,34.81375829159262,34.807272131318044,False
2010-04-20,34.836652115018055,34.825802511667945,False
2010-04-21,34.81524315659162,34.838598139554804,False
2010-04-22,34.817486314438725,34.80566388026291,False
2010-04-23,34.85651489758577,34.81968609060621,False
2010-04-24,34.88348951690682,34.85050684510577,False
2010-04-25,34.8809923367692,34.8840368082458,False
2010-04-26,34.87845792513236,34.853255165751854,False
2010-04-27,34.864284259788285,34.89635251595554,False
2010-04-28,34.864581737467226,34.88704067522057,False
2010-04-29,34.865856389897026,34.85787576051318,False
2010-04-30,34.87014005112352,34.89461481018529,False
2010-05-01,34.86563179376035,34.872935609461415,False
2010-05-02,34.86573815849317,34.925964637397186,False
2010-05-03,34.86790050457551,34.86536211240131,False
2010-05-04,34.859714454306896,34.86303770496045,False
2010-05-05,34.85439324791892,34.85550199106012,False
2010-05-06,34.84272896493041,34.85511427299163,False
2010-05-07,34.830707205133905,34.847396538245484,False
2010-05-08,34.822967954773176,34.826861624870304,False
2010-05-09,34.808982905857675,34.827831347977636,False
2010-05-10,34.80258154475666,34.816622139926906,False
2010-05-11,34.80195949651983,34.81321239275806,False
2010-05-12,34.80225887385143,34.798783280337055,False
2010-05-13,34.8007185235942,34.81493544958299,False
2010-05-14,34.793486033256734,34.7951934901058,False
2010-05-15,34.7991660100557,34.79465854922907,False
2010-05-16,34.797902339409106,34.79986364698684,False
2010-05-17,34.787023311150456,34.79582634969419,False
2010-05-18,34.78609992942391,34.781648029876656,False
2010-05-19,34.776584396130275,34.785457279943685,False
2010-05-20,34.77584200253114,34.77420952748401,False
2010-05-21,34.75643296251645,34.77389788691911,False
2010-05-22,34.76638768829328,34.75804199375264,False
2010-05-23,34.76610854353677,34.76961124339357,False
2010-05-24,34.765315502785896,34.76994325787025,False
2010-05-25,34.7628472794387,34.76322262134816,False
2010-05-26,34.76380201002992,34.767268003663816,False
2010-05-27,34.76442846611979,34.7708055432037,False
2010-05-28,34.76626914265518,34.76279888082893,False
2010-05-29,34.75259286885017,34.76245360101079,False
2010-05-30,34.747310546068285,34.755102764378854,False
2010-05-31,34.74200113246393,34.74679761166681,False
2010-06-01,34.73702461605469,34.745037372106275,False
2010-06-02,34.741638280877794,34.74210400006594,False
2010-06-03,34.73751947736306,34.748163256543485,False
2010-06-04,34.7396230360282,34.74057934983262,False
2010-06-05,34.73481974324089,34.736695970656854,False
2010-06-06,34.736743775874665,34.739873887654376,False
2010-06-07,34.73150605557965,34.733909381916106,False
2010-06-08,34.73737946370035,34.74091269251731,False
2010-06-09,34.7328790478149,34.731536861475234,False
2010-06-10,34.72929113707651,34.733260797451855,False
2010-06-11,34.730959311634656,34.733142645014944,False
2010-06-12,34.733059238310716,34.73171083753772,False
2010-06-13,34.73175016119845,34.73829975523752,False
