Time,Voltage (V),Rolling Mean,Outlier
2001-01-22 00:00:00,31.94395180459496,32.52906802374811,False
2001-01-22 03:00:00,32.10234417393596,32.52906802374811,False
2001-01-22 06:00:00,31.988111256731447,32.52906802374811,False
2001-01-22 09:00:00,31.945055288562752,32.52906802374811,False
2001-01-22 12:00:00,31.86363950755425,32.52906802374811,False
2001-01-22 15:00:00,32.04875995796195,32.52906802374811,False
2001-01-22 18:00:00,32.135166395424555,32.52906802374811,False
2001-01-22 21:00:00,31.871316125839968,32.52906802374811,False
2001-01-23 00:00:00,32.0293886200111,32.52906802374811,False
2001-01-23 03:00:00,31.981605287745804,32.52906802374811,False
2001-01-23 06:00:00,32.120291679203746,32.52906802374811,False
2001-01-23 09:00:00,32.01316452152572,32.52906802374811,False
2001-01-23 12:00:00,31.990306794142647,32.52906802374811,False
2001-01-23 15:00:00,32.052746813468936,32.52906802374811,False
2001-01-23 18:00:00,31.947246646538463,32.52906802374811,False
2001-01-23 21:00:00,32.176738616717564,32.52906802374811,False
2001-01-24 00:00:00,31.99465528745412,32.52906802374811,False
2001-01-24 03:00:00,32.05939942603741,32.52906802374811,False
2001-01-24 06:00:00,32.013677509251146,32.52906802374811,False
2001-01-24 09:00:00,32.11356701319129,32.52906802374811,False
2001-01-24 12:00:00,32.078549730023376,32.52906802374811,False
2001-01-24 15:00:00,32.0413941752983,32.52906802374811,False
2001-01-24 18:00:00,32.07852455995592,32.52906802374811,False
2001-01-24 21:00:00,32.020894175756524,32.52906802374811,False
2001-01-25 00:00:00,32.16407668006365,32.52906802374811,False
2001-01-25 03:00:00,32.034199731014674,32.52906802374811,False
2001-01-25 06:00:00,32.0962541277758,32.52906802374811,False
2001-01-25 09:00:00,32.05220528616776,32.52906802374811,False
2001-01-25 12:00:00,32.10435528500212,32.52906802374811,False
2001-01-25 15:00:00,32.167454263183586,32.52906802374811,False
2001-01-25 18:00:00,32.084155285453626,32.52906802374811,False
2001-01-25 21:00:00,32.134497092238014,32.52906802374811,False
2001-01-26 00:00:00,32.06151639707077,32.52906802374811,False
2001-01-26 03:00:00,32.185616394296915,32.52906802374811,False
2001-01-26 06:00:00,32.08101140797289,32.52906802374811,False
2001-01-26 09:00:00,32.140871950852585,32.52906802374811,False
2001-01-26 12:00:00,32.108745056561254,32.52906802374811,False
2001-01-26 15:00:00,32.104777759740145,32.52906802374811,False
2001-01-26 18:00:00,31.996155176729125,32.52906802374811,False
2001-01-26 21:00:00,32.146470663586165,32.52906802374811,False
2001-01-27 00:00:00,32.188401770823816,32.52906802374811,False
2001-01-27 03:00:00,31.75515487065269,32.52906802374811,False
2001-01-27 06:00:00,32.22194693806105,32.52906802374811,False
2001-01-27 09:00:00,32.14442614578448,32.52906802374811,False
2001-01-27 12:00:00,32.206849727155635,32.52906802374811,False
2001-01-27 15:00:00,32.160860839294685,32.52906802374811,False
2001-01-27 18:00:00,32.26483750363729,32.52906802374811,False
2001-01-27 21:00:00,32.16257750592297,32.52906802374811,False
2001-01-28 00:00:00,32.2220702430213,32.52906802374811,False
2001-01-28 03:00:00,32.18128354577333,32.52906802374811,False
2001-01-28 06:00:00,32.25750579630772,32.52906802374811,False
2001-01-28 09:00:00,32.148005284026475,32.52906802374811,False
2001-01-28 12:00:00,32.237505282025985,32.52906802374811,False
2001-01-28 15:00:00,32.17498802198193,32.52906802374811,False
2001-01-28 18:00:00,32.253077503900144,32.52906802374811,False
2001-01-28 21:00:00,32.14995324316661,32.52906802374811,False
2001-01-29 00:00:00,32.21848306022895,32.52906802374811,False
2001-01-29 03:00:00,32.213734534258,32.52906802374811,False
2001-01-29 06:00:00,32.1635719503452,32.52906802374811,False
2001-01-29 09:00:00,32.273683058995125,32.52906802374811,False
2001-01-29 12:00:00,32.13886023226117,32.52906802374811,False
2001-01-29 15:00:00,32.37006631970197,32.52906802374811,False
2001-01-29 18:00:00,32.16713425235094,32.52906802374811,False
2001-01-29 21:00:00,32.169477505768754,32.52906802374811,False
2001-01-30 00:00:00,32.22009972685948,32.52906802374811,False
2001-01-30 03:00:00,32.24297089751944,32.52906802374811,False
2001-01-30 06:00:00,32.20270629290482,32.52906802374811,False
2001-01-30 09:00:00,32.17727975739259,32.52906802374811,False
2001-01-30 12:00:00,32.26050195329897,32.52906802374811,False
2001-01-30 15:00:00,32.152146037229585,32.52906802374811,False
2001-01-30 18:00:00,32.227566393359254,32.52906802374811,False
2001-01-30 21:00:00,32.21246080357514,32.52906802374811,False
2001-01-31 00:00:00,32.19183927551375,32.52906802374811,False
2001-01-31 03:00:00,32.243811948551695,32.52906802374811,False
2001-01-31 06:00:00,32.09517923301867,32.52906802374811,False
2001-01-31 09:00:00,32.28840805866601,32.52906802374811,False
2001-01-31 12:00:00,32.29205843357347,32.52906802374811,False
2001-01-31 15:00:00,32.171920470294445,32.52906802374811,False
2001-01-31 18:00:00,32.261444170379804,32.52906802374811,False
2001-01-31 21:00:00,32.40765808444196,32.52906802374811,False
2001-02-01 00:00:00,32.473399721197794,32.52906802374811,False
2001-02-01 03:00:00,32.54591167814575,32.52906802374811,False
2001-02-01 06:00:00,32.57249971898272,32.52906802374811,False
2001-02-01 09:00:00,32.49934983247458,32.52906802374811,False
2001-02-01 12:00:00,32.53013305326303,32.52906802374811,False
2001-02-01 15:00:00,32.569599719047545,32.52906802374811,False
2001-02-01 18:00:00,32.573932322766645,32.52906802374811,False
2001-02-01 21:00:00,32.496788609563886,32.52906802374811,False
2001-02-02 00:00:00,32.5387867945662,32.52906802374811,False
2001-02-02 03:00:00,32.581277496564304,32.52906802374811,False
2001-02-02 06:00:00,32.60264021384317,32.52906802374811,False
2001-02-02 09:00:00,32.525866811202604,32.52906802374811,False
2001-02-02 12:00:00,32.50901638706836,32.52906802374811,False
2001-02-02 15:00:00,32.548891809905875,32.52906802374811,False
2001-02-02 18:00:00,32.58551082980301,32.52906802374811,False
2001-02-02 21:00:00,32.58588604706137,32.52906802374811,False
2001-02-03 00:00:00,32.496330764459074,32.52906802374811,False
2001-02-03 03:00:00,32.53408860873017,32.52906802374811,False
2001-02-03 06:00:00,32.57489188508589,32.52906802374811,False
2001-02-03 09:00:00,32.599027496167565,32.52906802374811,False
2001-02-03 12:00:00,32.509158613079585,32.52906802374811,False
2001-02-03 15:00:00,32.50139416501652,32.52906802374811,False
2001-02-03 18:00:00,32.55645152114323,32.52906802374811,False
2001-02-03 21:00:00,32.596494162890856,32.52906802374811,False
2001-02-04 00:00:00,32.51103305368995,32.52906802374811,False
2001-02-04 03:00:00,32.515513984520716,32.52906802374811,False
2001-02-04 06:00:00,32.564688608046204,32.52906802374811,False
2001-02-04 09:00:00,32.6001108855934,32.52906802374811,False
2001-02-04 12:00:00,32.50067749836585,32.52906802374811,False
2001-02-04 15:00:00,32.51419690497058,32.52906802374811,False
2001-02-04 18:00:00,32.58231064949938,32.52906802374811,False
2001-02-04 21:00:00,32.60374416272881,32.52906802374811,False
2001-02-05 00:00:00,32.50096333176813,32.52906802374811,False
2001-02-05 03:00:00,32.52881699978074,32.52906802374811,False
2001-02-05 06:00:00,32.58091233140731,32.52906802374811,False
2001-02-05 09:00:00,32.60689971821383,32.52906802374811,False
2001-02-05 12:00:00,32.50041743831161,32.52906802374811,False
2001-02-05 15:00:00,32.535676772945884,32.52906802374811,False
2001-02-05 18:00:00,32.58311666226701,32.52906802374811,False
2001-02-05 21:00:00,32.602113081684166,32.52906802374811,False
2001-02-06 00:00:00,32.503110831644804,32.52906802374811,False
2001-02-06 03:00:00,32.542999944108985,32.52906802374811,False
2001-02-06 06:00:00,32.58905527416824,32.52906802374811,False
2001-02-06 09:00:00,32.59945017189508,32.52906802374811,False
2001-02-06 12:00:00,32.51688305355919,32.52906802374811,False
2001-02-06 15:00:00,32.553483052741115,32.52906802374811,False
2001-02-06 18:00:00,32.59197570724797,32.52906802374811,False
2001-02-06 21:00:00,32.60311082940962,32.52906802374811,False
2001-02-07 00:00:00,32.51805535083028,32.52906802374811,False
2001-02-07 03:00:00,32.563799719177176,32.52906802374811,False
2001-02-07 06:00:00,32.605968038561656,32.52906802374811,False
2001-02-07 09:00:00,32.60229438851894,32.52906802374811,False
2001-02-07 12:00:00,32.52619972001761,32.52906802374811,False
2001-02-07 15:00:00,32.56216910385251,32.52906802374811,False
2001-02-07 18:00:00,32.602282735782644,32.52906802374811,False
2001-02-07 21:00:00,32.63251082875249,32.52906802374811,False
2001-02-08 00:00:00,32.542896913995946,32.52906802374811,False
2001-02-08 03:00:00,32.54452194183029,32.52906802374811,False
2001-02-08 06:00:00,32.58461516772257,32.52906802374811,False
2001-02-08 09:00:00,32.621438606777744,32.52906802374811,False
2001-02-08 12:00:00,32.60826782588139,32.52906802374811,False
2001-02-08 15:00:00,32.52062749791994,32.52906802374811,False
2001-02-08 18:00:00,32.561985325141386,32.52906802374811,False
2001-02-08 21:00:00,32.60797749596751,32.52906802374811,False
2001-02-09 00:00:00,32.598788607284014,32.52906802374811,False
2001-02-09 03:00:00,32.53703274869481,32.52906802374811,False
2001-02-09 06:00:00,32.57386232316505,32.52906802374811,False
2001-02-09 09:00:00,32.61467774624168,32.52906802374811,False
2001-02-09 12:00:00,32.58284416319595,32.52906802374811,False
2001-02-09 15:00:00,32.51621136225831,32.52906802374811,False
2001-02-09 18:00:00,32.5653774969197,32.52906802374811,False
2001-02-09 21:00:00,32.61467749581775,32.52906802374811,False
2001-02-10 00:00:00,32.524580040204484,32.52906802374811,False
2001-02-10 03:00:00,32.56329416363293,32.52906802374811,False
2001-02-10 06:00:00,32.602751970558785,32.52906802374811,False
2001-02-10 09:00:00,32.6014774961128,32.52906802374811,False
2001-02-10 12:00:00,32.498344165084674,32.52906802374811,False
2001-02-10 15:00:00,32.549476590245625,32.52906802374811,False
2001-02-10 18:00:00,32.60325543863012,32.52906802374811,False
2001-02-10 21:00:00,32.54038209904965,32.52906802374811,False
2001-02-11 00:00:00,32.556810830444505,32.52906802374811,False
2001-02-11 03:00:00,32.61777488803877,32.52906802374811,False
2001-02-11 06:00:00,32.59275527408554,32.52906802374811,False
2001-02-11 09:00:00,32.5356163864738,32.52906802374811,False
2001-02-11 12:00:00,32.59108316375751,32.52906802374811,False
2001-02-11 15:00:00,32.61880134630029,32.52906802374811,False
2001-02-11 18:00:00,32.529683429920915,32.52906802374811,False
2001-02-11 21:00:00,32.56419416361282,32.52906802374811,False
2001-02-12 00:00:00,32.62212528864976,32.52906802374811,False
2001-02-12 03:00:00,32.583852669306786,32.52906802374811,False
2001-02-12 06:00:00,32.54222194188171,32.52906802374811,False
2001-02-12 09:00:00,32.59866615830715,32.52906802374811,False
2001-02-12 12:00:00,32.64559416179338,32.52906802374811,False
2001-02-12 15:00:00,32.56182749699904,32.52906802374811,False
2001-02-12 18:00:00,32.555849719354875,32.52906802374811,False
2001-02-12 21:00:00,32.60284092948218,32.52906802374811,False
2001-02-13 00:00:00,32.60002749614521,32.52906802374811,False
2001-02-13 03:00:00,32.549144163949215,32.52906802374811,False
2001-02-13 06:00:00,32.59912471838761,32.52906802374811,False
2001-02-13 09:00:00,32.63976082859043,32.52906802374811,False
2001-02-13 12:00:00,32.60783636241286,32.52906802374811,False
2001-02-13 15:00:00,32.54814416397156,32.52906802374811,False
2001-02-13 18:00:00,32.60509121950807,32.52906802374811,False
2001-02-13 21:00:00,32.63892236896668,32.52906802374811,False
2001-02-14 00:00:00,32.59530527402854,32.52906802374811,False
2001-02-14 03:00:00,32.533947980226024,32.52906802374811,False
2001-02-14 06:00:00,32.60949971815571,32.52906802374811,False
2001-02-14 09:00:00,32.65562749490245,32.52906802374811,False
2001-02-14 12:00:00,32.59700527399054,32.52906802374811,False
2001-02-14 15:00:00,32.563955274729274,32.52906802374811,False
2001-02-14 18:00:00,32.611865969477336,32.52906802374811,False
2001-02-14 21:00:00,32.64534416179898,32.52906802374811,False
2001-02-15 00:00:00,32.57753981883162,32.52906802374811,False
2001-02-15 03:00:00,32.557377497098514,32.52906802374811,False
2001-02-15 06:00:00,32.618137924257674,32.52906802374811,False
2001-02-15 09:00:00,32.66072749478845,32.52906802374811,False
2001-02-15 12:00:00,32.57749971887097,32.52906802374811,False
2001-02-15 15:00:00,32.56833292736777,32.52906802374811,False
2001-02-15 18:00:00,32.61176082921629,32.52906802374811,False
2001-02-15 21:00:00,32.64827427051359,32.52906802374811,False
2001-02-16 00:00:00,32.54875527506901,32.52906802374811,False
2001-02-16 03:00:00,32.56045527480749,32.52906802374811,False
