Time,Current (A),Autoencoder
2004-04-15,0.12051539304742694,0.7486696839332581
2004-04-16,0.04072589144361327,0.8451622724533081
2004-04-17,0.003199229361653314,0.5605658888816833
2004-04-18,0.9509596650483559,0.9695705771446228
2004-04-19,0.9442847560127557,0.6814597845077515
2004-04-20,0.9426397154370673,0.7609235644340515
2004-04-21,0.9502996503805179,0.8331485986709595
2004-04-22,0.4778614896867743,0.6698139905929565
2004-04-23,0.9294854953411792,0.79261314868927
2004-04-24,0.9497430437534412,0.6075536012649536
2004-04-25,0.9430720572104377,0.9547924995422363
2004-04-26,0.9458194504180134,0.9827782511711121
2004-04-27,0.9262705064505381,0.7151748538017273
2004-04-28,0.9417789410582331,0.8291803598403931
2004-04-29,0.9397127536577561,0.8276847004890442
2004-04-30,0.9411314235893964,0.7178564667701721
2004-05-01,0.004080975299675819,0.8538066148757935
2004-05-02,0.2519112515865799,0.9257733821868896
2004-05-03,0.36167341426832494,0.9212844967842102
2004-05-04,0.47143557695006966,0.9688448309898376
2004-05-05,0.5811977396318143,0.7358446717262268
2004-05-06,0.6909599023135593,0.9715558886528015
2004-05-07,0.800722064995304,0.9078178405761719
2004-05-08,0.910484227677049,0.831920325756073
2004-05-09,0.9315069584459289,1.0190986394882202
2004-05-10,0.9342008026075322,0.9263443350791931
2004-05-11,0.9277228096039448,0.8892257809638977
2004-05-12,0.9320109633340199,0.7814196348190308
2004-05-13,0.933135554134656,0.9188501238822937
2004-05-14,0.9340929800058037,0.9179285168647766
2004-05-15,0.9334484735053343,0.9136015176773071
2004-05-16,0.9336114732745133,0.9109325408935547
2004-05-17,0.9349622296358321,0.9143048524856567
2004-05-18,0.9296488614662007,0.9072313904762268
2004-05-19,0.9319970573424973,0.9098156094551086
2004-05-20,0.9324939343539433,0.9049432277679443
2004-05-21,0.9289214245708972,0.9060907959938049
2004-05-22,0.927028288979765,0.9104312062263489
2004-05-23,0.9313612902257632,0.9130304455757141
2004-05-24,0.9272066913440332,0.908961296081543
2004-05-25,0.9279773624150128,0.9193145036697388
2004-05-26,0.8467522422574326,0.9162741303443909
2004-05-27,0.9022571215750834,0.9151554703712463
2004-05-28,0.9263388922245516,0.9154515266418457
2004-05-29,0.9280435482677375,0.918317973613739
2004-05-30,0.9270083132515546,0.9177493453025818
2004-05-31,0.9278153466810627,0.9219850301742554
2004-06-01,0.9293806525582111,0.9155500531196594
2004-06-02,0.9281507973099707,0.9133070111274719
2004-06-03,0.9277040178381152,0.9141770601272583
2004-06-04,1.0,0.9117305278778076
2004-06-05,0.9291889689527589,0.9112959504127502
2004-06-06,0.9263219545843819,0.9102839827537537
2004-06-07,0.926213091897633,0.9085061550140381
2004-06-08,0.924546889884076,0.9056740999221802
2004-06-09,0.9231911344241832,0.9136217832565308
2004-06-10,0.9254387047460797,0.9157429933547974
2004-06-11,0.9229296467504379,0.9095859527587891
2004-06-12,0.9221290290788798,0.9237679839134216
2004-06-13,0.9228067908297307,0.9145798087120056
2004-06-14,0.9248907425840965,0.9147260189056396
2004-06-15,0.9224728226904956,0.9183111786842346
2004-06-16,0.9220724618309089,0.9205747842788696
2004-06-17,0.922747313488176,0.9187819361686707
2004-06-18,0.9254438849199156,0.9186916351318359
2004-06-19,0.8970396589860634,0.9186511039733887
2004-06-20,0.9220761069423382,0.9080701470375061
2004-06-21,0.9226957190662068,0.9079748392105103
2004-06-22,0.861876205527256,0.9112124443054199
2004-06-23,0.9228150405708146,0.9037744998931885
2004-06-24,0.9225454809238669,0.9068936109542847
2004-06-25,0.9230926096736628,0.9061428308486938
2004-06-26,0.871891948940058,0.9064615964889526
2004-06-27,0.9250464183155954,0.9128229022026062
2004-06-28,0.9232688169431961,0.9084345698356628
2004-06-29,0.9222280638858983,0.9125679731369019
2004-06-30,0.9212899545823836,0.9197803139686584
2004-07-01,0.9213103374765014,0.9130788445472717
2004-07-02,0.9274311544845837,0.9162055850028992
2004-07-03,0.9258856278372781,0.9137674570083618
2004-07-04,0.9213317817617952,0.9189302325248718
2004-07-05,0.923848978713512,0.9158692955970764
2004-07-06,0.9265663531143783,0.9184743762016296
2004-07-07,0.9237281231212751,0.9251054525375366
2004-07-08,0.9291457743896386,0.9072272181510925
2004-07-09,0.9272933535791911,0.9078806638717651
2004-07-10,0.8696632179849181,0.913312554359436
2004-07-11,0.9504565695038223,0.9031532406806946
2004-07-12,0.9223732772911474,0.9083779454231262
2004-07-13,0.929186194711321,0.9036613702774048
2004-07-14,0.9324879684585724,0.9080265760421753
2004-07-15,0.9294225785809177,0.9143993258476257
2004-07-16,0.9277612719741316,0.9094052910804749
2004-07-17,0.9323402877682301,0.9151819944381714
2004-07-18,0.9295217440119038,0.9215584993362427
2004-07-19,0.9288929675371242,0.9148069024085999
2004-07-20,0.9321272238363997,0.9190910458564758
2004-07-21,0.9288205120016395,0.915300726890564
2004-07-22,0.9281223598186901,0.9204680323600769
2004-07-23,0.8799872081590087,0.9168474078178406
2004-07-24,0.927339537488554,0.9179576635360718
2004-07-25,0.9297384671492956,0.9228256940841675
2004-07-26,0.9314235038082382,0.9084663987159729
2004-07-27,0.9336592653981132,0.9077281951904297
2004-07-28,0.9343864860152333,0.9127614498138428
2004-07-29,0.9358206136707138,0.8962546586990356
2004-07-30,0.9347731094439546,0.9048211574554443
2004-07-31,0.9341591029373527,0.8992124199867249
2004-08-01,0.9280378999041266,0.9076622128486633
2004-08-02,0.9318876087862196,0.907280683517456
2004-08-03,0.9320718973144996,0.9064301252365112
2004-08-04,0.9321345004736785,0.9057764410972595
2004-08-05,0.8797936382585387,0.9151238203048706
2004-08-06,0.7847576350626583,0.9148114323616028
2004-08-07,0.9361757214004349,0.9192229509353638
2004-08-08,0.9326300788667062,0.9141136407852173
2004-08-09,0.937316243450089,0.9115501642227173
2004-08-10,0.9347771341240849,0.9135798215866089
2004-08-11,0.9376009898262047,0.9197636842727661
2004-08-12,0.9374785538757079,0.9220972657203674
2004-08-13,0.9348213460517744,0.9123958945274353
2004-08-14,0.9403760006697578,0.912502646446228
2004-08-15,0.9441334052531951,0.9147800803184509
2004-08-16,0.936841659031147,0.9158684611320496
2004-08-17,0.9382337047380858,0.9118940234184265
2004-08-18,0.8958493411391744,0.9089844822883606
2004-08-19,0.9391489357208515,0.9077898263931274
2004-08-20,0.939110859207829,0.9171172380447388
2004-08-21,0.9399062294345727,0.9179326891899109
2004-08-22,0.9429646143458436,0.9182352423667908
2004-08-23,0.9356825869054911,0.9255469441413879
2004-08-24,0.944439699763793,0.9181719422340393
2004-08-25,0.9420732835420298,0.9150019288063049
2004-08-26,0.945595811631789,0.916789174079895
2004-08-27,0.947659929433817,0.9278993606567383
2004-08-28,0.9484200507115497,0.9218884110450745
2004-08-29,0.9499339017940649,0.9266211986541748
2004-08-30,0.94948296721468,0.9210776686668396
2004-08-31,0.9533066931613268,0.9139946699142456
2004-09-01,0.948981276102376,0.9148720502853394
2004-09-02,0.8917625776215146,0.9139980673789978
2004-09-03,0.948198834968516,0.900714635848999
2004-09-04,0.9458494199210694,0.9096751809120178
2004-09-05,0.9389628323097508,0.9117001891136169
2004-09-06,0.8308354935235943,0.913560688495636
2004-09-07,0.9436843916663824,0.9164904952049255
2004-09-08,0.940424115915404,0.9076501727104187
2004-09-09,0.9432233609652768,0.9086618423461914
2004-09-10,0.9436178157236169,0.9220412373542786
2004-09-11,0.8816152581348361,0.9159395098686218
2004-09-12,0.9430934626068619,0.92454993724823
2004-09-13,0.9428825389885723,0.9234005808830261
2004-09-14,0.9484271414409028,0.916973888874054
2004-09-15,0.9453336414338961,0.9168261289596558
2004-09-16,0.9472556850487012,0.9212955832481384
2004-09-17,0.8612024706179782,0.912890613079071
2004-09-18,0.6792845536061911,0.8967503309249878
2004-09-19,0.942075785663722,0.91380774974823
2004-09-20,0.945575858086152,0.9015970230102539
2004-09-21,0.9450249601431594,0.8976386189460754
2004-09-22,0.9434168206165009,0.8917166590690613
2004-09-23,0.9417966590151057,0.8963557481765747
2004-09-24,0.867515687814255,0.9014914035797119
2004-09-25,0.933066855747674,0.9085264205932617
2004-09-26,0.9318410221450079,0.9013409614562988
2004-09-27,0.9312645464320456,0.898898720741272
2004-09-28,0.8760856660710661,0.9163894057273865
2004-09-29,0.9379535029929444,0.9049350023269653
2004-09-30,0.9363146595953377,0.9121453166007996
2004-10-01,0.9347472957024712,0.908053994178772
2004-10-02,0.9383381971369307,0.9006189703941345
2004-10-03,0.9349092717667346,0.9086859822273254
2004-10-04,0.9311690263477468,0.9150891304016113
2004-10-05,0.9266461508340629,0.9158511161804199
2004-10-06,0.9202266167719063,0.9125744104385376
2004-10-07,0.9194859019283221,0.9085915088653564
2004-10-08,0.9204029097088494,0.9147264957427979
2004-10-09,0.9203113223177639,0.915716290473938
2004-10-10,0.9200069975578481,0.9112410545349121
2004-10-11,0.9216327525386181,0.9056833386421204
2004-10-12,0.921359772508443,0.902404248714447
2004-10-13,0.9220443869056536,0.9112126231193542
2004-10-14,0.9225237332412438,0.9166743755340576
2004-10-15,0.923687292579778,0.9157984852790833
2004-10-16,0.9234311980775153,0.9207276105880737
2004-10-17,0.9237941683197384,0.9165878891944885
2004-10-18,0.9246234057376543,0.9090349078178406
2004-10-19,0.8787116580638762,0.9099830985069275
2004-10-20,0.9246052312259471,0.9250327944755554
2004-10-21,0.9245436614877112,0.9200972318649292
2004-10-22,0.9254103903877913,0.9203686714172363
2004-10-23,0.9256484965740839,0.9259754419326782
2004-10-24,0.925115011701685,0.8943219184875488
2004-10-25,0.9261851822715181,0.9012894630432129
2004-10-26,0.9269900233358769,0.9097792506217957
2004-10-27,0.9265148917553675,0.9006952047348022
2004-10-28,0.8345116474583805,0.9096997976303101
2004-10-29,0.926166194628577,0.9092639088630676
2004-10-30,0.9269274113502508,0.9070519804954529
2004-10-31,0.9268601918292967,0.9204784035682678
2004-11-01,0.9272262638630526,0.9030325412750244
2004-11-02,0.9281813970644275,0.926457405090332
2004-11-03,0.9276302549037051,0.9234018325805664
2004-11-04,0.9286684708627149,0.9111320376396179
2004-11-05,0.9274170328491788,0.9239773750305176
2004-11-06,0.9276610173519317,0.9150511026382446
2004-11-07,0.9268986713888314,0.9252265095710754
2004-11-08,0.9289159745264499,0.9107117056846619
2004-11-09,0.9283412523041484,0.918797492980957
2004-11-10,0.9404833438380186,0.925888180732727
2004-11-11,0.929108801140751,0.898527204990387
2004-11-12,0.928771153345069,0.9018986225128174
2004-11-13,0.9280455536305595,0.9113820791244507
2004-11-14,0.9283664012015265,0.9005762934684753
2004-11-15,0.8689210843250882,0.9097768664360046
2004-11-16,0.9269310969650424,0.9085142612457275
2004-11-17,0.929209339270718,0.9074376821517944
2004-11-18,0.8837660500061906,0.9182615876197815
2004-11-19,0.9066401365430659,0.9037939310073853
2004-11-20,0.9342602167336075,0.9236046075820923
2004-11-21,0.9359126801196092,0.9208768010139465
2004-11-22,0.9371834517737497,0.9132790565490723
2004-11-23,0.9378347138951305,0.9220428466796875
2004-11-24,0.9386451059749077,0.9145486354827881
2004-11-25,0.9392830158009047,0.9246660470962524
2004-11-26,0.9403983812972538,0.911399781703949
2004-11-27,0.9409982454326802,0.9148218631744385
2004-11-28,0.9410746193241382,0.9162908792495728
2004-11-29,0.9391600524865643,0.925395667552948
2004-11-30,0.94299868401105,0.9154375791549683
2004-12-01,0.9433763107072242,0.9163350462913513
2004-12-02,0.8911582987949229,0.9250264763832092
2004-12-03,0.94197038242171,0.9141446948051453
2004-12-04,0.9441771654727535,0.9061471223831177
2004-12-05,0.9430665647980928,0.9029337763786316
2004-12-06,0.9419964348864541,0.9100866317749023
2004-12-07,0.9418611640552859,0.9287729859352112
2004-12-08,0.8773530868709531,0.9124123454093933
2004-12-09,0.9413380284390852,0.9260205030441284
2004-12-10,0.9426278607137671,0.9200993776321411
2004-12-11,0.8930394432131324,0.9033953547477722
2004-12-12,0.9431364048864549,0.913379967212677
2004-12-13,0.9429690492455894,0.9314466714859009
2004-12-14,0.9426805652343396,0.9286890029907227
2004-12-15,0.9429446274335714,0.957785964012146
2004-12-16,0.942657434584064,0.8423010110855103
2004-12-17,0.022223501619502973,0.8174701929092407
2004-12-18,0.0008739243153996783,0.9174940586090088
2004-12-19,0.9501044021545045,0.8117578625679016
2004-12-20,0.8948467656987666,0.8349766731262207
2004-12-21,0.9474682057187669,0.8202630281448364
2004-12-22,0.8915206119975875,0.9177917242050171
2004-12-23,0.030126770530462515,0.8980783224105835
2004-12-24,0.9474263113449735,0.9213511347770691
2004-12-25,0.9463302104347266,0.8436461091041565
2004-12-26,0.9442873833430017,0.8296338319778442
2004-12-27,0.9476260675305748,0.9029236435890198
2004-12-28,0.9473973239141119,0.8344078063964844
2004-12-29,0.9454430645244908,0.9335772395133972
2004-12-30,0.9450221004707486,0.9421202540397644
2004-12-31,0.9468174387870149,0.8163365125656128
2005-01-01,0.9442470888010039,0.851347029209137
2005-01-02,0.9445657906458436,0.9211220145225525
2005-01-03,0.9438936437419317,0.9212788343429565
2005-01-04,0.9446047048443764,0.9056217670440674
2005-01-05,0.9416215585766112,0.9079468250274658
2005-01-06,0.9420059958679751,0.9133574962615967
2005-01-07,0.9408586357306362,0.9062739014625549
2005-01-08,0.8976576610428593,0.9106158018112183
2005-01-09,0.9399677577635914,0.9094790816307068
2005-01-10,0.9393794601978475,0.9083800911903381
2005-01-11,0.9398701648078793,0.9169124364852905
2005-01-12,0.891684037841547,0.9090038537979126
2005-01-13,0.9396193438220434,0.9179215431213379
2005-01-14,0.9374661082590774,0.9216493964195251
2005-01-15,0.9240555079149693,0.9153013229370117
2005-01-16,0.94040559992473,0.9206959009170532
2005-01-17,0.9379742641199058,0.9169291853904724
2005-01-18,0.9372520038180611,0.922244668006897
2005-01-19,0.9380752417132178,0.9154817461967468
2005-01-20,0.8787257245934036,0.9150931239128113
2005-01-21,0.9351484179860233,0.9202607274055481
2005-01-22,0.9341926584432438,0.9146040081977844
2005-01-23,0.9349740372783519,0.9087156057357788
2005-01-24,0.8742612419742061,0.915603518486023
2005-01-25,0.929530040817685,0.9077733755111694
2005-01-26,0.9301531005599571,0.910362958908081
2005-01-27,0.9306991825206423,0.903226912021637
2005-01-28,0.9275991732011832,0.9050204157829285
2005-01-29,0.9292628105813493,0.9109038710594177
2005-01-30,0.9293183754843668,0.9128904938697815
2005-01-31,0.9284541309704284,0.9121633172035217
2005-02-01,0.9301055796772977,0.9195681214332581
2005-02-02,0.9291728850753008,0.9164119958877563
2005-02-03,0.9292898412648491,0.912187397480011
2005-02-04,0.9284873031813079,0.9122815728187561
2005-02-05,0.9296498608277164,0.9214908480644226
2005-02-06,0.9291771110658854,0.9192814826965332
2005-02-07,0.9295221488329801,0.9203710556030273
2005-02-08,0.8660934755900732,0.9144541621208191
2005-02-09,0.9291995531345746,0.9079675674438477
2005-02-10,0.9290560841511515,0.9100784063339233
2005-02-11,0.9297657685071758,0.9104926586151123
2005-02-12,0.9297331631487813,0.9102367758750916
2005-02-13,0.9288494500674898,0.9078224301338196
2005-02-14,0.9287388856963205,0.9079172611236572
2005-02-15,0.9194815337551324,0.9045481085777283
2005-02-16,0.9277970580749841,0.9122564196586609
2005-02-17,0.9271558916797678,0.9126594066619873
2005-02-18,0.9286816186689122,0.9128064513206482
2005-02-19,0.9283829472705041,0.921278178691864
2005-02-20,0.9281547811691162,0.9134025573730469
2005-02-21,0.9281897952125774,0.9142658114433289
2005-02-22,0.9280358407305699,0.9135638475418091
2005-02-23,0.9283447737527096,0.9202340841293335
2005-02-24,0.9292883204916104,0.9167503714561462
2005-02-25,0.927684427871858,0.9110221266746521
2005-02-26,0.9273699768264964,0.9094699621200562
2005-02-27,0.9273512992271911,0.9419720768928528
2005-02-28,0.9284510378465713,0.9197596311569214
2005-03-01,0.9264984587509455,0.913676381111145
2005-03-02,0.9264456734831172,0.9120341539382935
2005-03-03,0.9266654595188559,0.905931293964386
2005-03-04,0.9259206253184521,0.8957825303077698
2005-03-05,0.9249924431998913,0.9009203314781189
2005-03-06,0.9248527420358947,0.8941572904586792
2005-03-07,0.926101398740236,0.9277977347373962
2005-03-08,0.8686383044731673,0.8870920538902283
2005-03-09,0.7126030729956566,0.9184885025024414
2005-03-10,0.9242714626715924,0.9166735410690308
2005-03-11,0.8028401664974903,0.8948267698287964
2005-03-12,0.9299628783534867,0.9106029868125916
2005-03-13,0.9293701141642978,0.9160712361335754
2005-03-14,0.9321740446563721,0.9303828477859497
2005-03-15,0.9333002310863586,0.9242541790008545
2005-03-16,0.9373373708061217,0.9191938042640686
2005-03-17,0.9350642355048204,0.9070950150489807
2005-03-18,0.9324170977631118,0.9089187383651733
2005-03-19,0.9314445215220981,0.9115361571311951
2005-03-20,0.9311938033702006,0.904967725276947
2005-03-21,0.8721600020635304,0.9126151204109192
2005-03-22,0.9387826907075646,0.9150334000587463
2005-03-23,0.8865716875034834,0.9086376428604126
2005-03-24,0.9057406079254494,0.9191491603851318
2005-03-25,0.9419129887439278,0.9077883362770081
2005-03-26,0.9479275352347659,0.9185317754745483
2005-03-27,0.9489326395303112,0.9241386651992798
2005-03-28,0.9415599776751465,0.9135341644287109
2005-03-29,0.8869081463421735,0.9214959740638733
2005-03-30,0.9506936502303611,0.9198641180992126
2005-03-31,0.9522698080843118,0.9250423908233643
2005-04-01,0.9498941167100188,0.9143990874290466
2005-04-02,0.9499481211790539,0.9209593534469604
2005-04-03,0.9559447927543154,0.9225264191627502
2005-04-04,0.899619798383084,0.9123097062110901
2005-04-05,0.9525907604020531,0.9139033555984497
2005-04-06,0.9513206292940272,0.9159228801727295
2005-04-07,0.950346241121391,0.9168792963027954
2005-04-08,0.9506125937531317,0.9123303294181824
2005-04-09,0.9506595813831957,0.9086906313896179
2005-04-10,0.9561331775776707,0.9083852171897888
2005-04-11,0.9564121286379087,0.9177141189575195
2005-04-12,0.9563401924103986,0.9183030128479004
2005-04-13,0.9540989314337323,0.918297290802002
2005-04-14,0.9572757092983707,0.9261783361434937
2005-04-15,0.9508504416818636,0.9188048839569092
2005-04-16,0.9533848827674725,0.9162532091140747
2005-04-17,0.9498500043990594,0.9173243641853333
2005-04-18,0.9547311707886,0.9270089864730835
2005-04-19,0.9472474948368608,0.9224269390106201
2005-04-20,0.9473309900700211,0.9204857349395752
2005-04-21,0.9481816610087541,0.9209950566291809
2005-04-22,0.9484148130084007,0.9151004552841187
2005-04-23,0.9436378298584419,0.9130167961120605
2005-04-24,0.9447552886277208,0.915941059589386
2005-04-25,0.9402486592411204,0.9147700071334839
2005-04-26,0.9431839836374656,0.9131951332092285
2005-04-27,0.9446697090790132,0.9092438817024231
2005-04-28,0.9441071809316546,0.9084679484367371
2005-04-29,0.9415975917986928,0.9160805940628052
2005-04-30,0.9443700735330697,0.9181429743766785
2005-05-01,0.9401218164919347,0.9161456823348999
2005-05-02,0.9363800273781516,0.9252524971961975
2005-05-03,0.9377305380066145,0.9184251427650452
2005-05-04,0.9395086603922036,0.9162280559539795
2005-05-05,0.9402684774776203,0.9182367920875549
2005-05-06,0.9315539398829692,0.9265136122703552
2005-05-07,0.9366748459759878,0.9225150942802429
2005-05-08,0.9359691452254,0.9185358285903931
2005-05-09,0.930123112353719,0.9214547276496887
2005-05-10,0.9347489140213627,0.9165135622024536
2005-05-11,0.9331284700521468,0.9150841236114502
2005-05-12,0.9365012390286492,0.9135243892669678
2005-05-13,0.934069683622572,0.9168031811714172
2005-05-14,0.9338413711429607,0.9097383618354797
2005-05-15,0.8957945383274311,0.9049569964408875
2005-05-16,0.9376216410461957,0.9062376022338867
2005-05-17,0.932760113288593,0.9130213856697083
2005-05-18,0.9369283949002628,0.921911895275116
2005-05-19,0.8720746904295479,0.9127240777015686
2005-05-20,0.9289459001720801,0.9259740710258484
2005-05-21,0.9302656587038396,0.9178375601768494
2005-05-22,0.9295829143032499,0.9109448790550232
2005-05-23,0.9293870521987407,0.9157822132110596
2005-05-24,0.9325246414622141,0.926277220249176
2005-05-25,0.9318869768496777,0.924186646938324
2005-05-26,0.9306818825318612,0.9182718992233276
2005-05-27,0.9308156549163918,0.9178100228309631
2005-05-28,0.9313407584964339,0.9139531254768372
2005-05-29,0.9279308222116807,0.9113080501556396
2005-05-30,0.9316376459007898,0.9141310453414917
2005-05-31,0.932374324755531,0.911952018737793
2005-06-01,0.9317473942795803,0.9106569886207581
2005-06-02,0.930402703204041,0.9063687324523926
2005-06-03,0.9320043051279665,0.9055905938148499
2005-06-04,0.9272303554674807,0.9125497937202454
2005-06-05,0.9270429192355022,0.9158686399459839
2005-06-06,0.9258887449183797,0.912422776222229
2005-06-07,0.9212770284678203,0.9220659136772156
2005-06-08,0.9224613159750038,0.9162847399711609
2005-06-09,0.9224272622752767,0.9132141470909119
2005-06-10,0.9198732125418573,0.9149521589279175
2005-06-11,0.9202861744797666,0.922490656375885
2005-06-12,0.925138067909503,0.9201893210411072
2005-06-13,0.9193992568805558,0.9160640239715576
2005-06-14,0.9204881006419526,0.9179969429969788
2005-06-15,0.8637600974223772,0.9077597856521606
2005-06-16,0.9212547625632658,0.9087241888046265
2005-06-17,0.9196822453347985,0.9111644625663757
2005-06-18,0.9193870191553585,0.9079317450523376
2005-06-19,0.9209848676817672,0.9064050912857056
2005-06-20,0.9216367378111713,0.9024955034255981
2005-06-21,0.9189433967780197,0.9031164646148682
2005-06-22,0.920382505066045,0.9116188287734985
2005-06-23,0.9207514924417958,0.9114596247673035
2005-06-24,0.9199064973743026,0.9116981625556946
2005-06-25,0.9190201708013318,0.9197736382484436
2005-06-26,0.9211212185385069,0.9132587909698486
2005-06-27,0.9189582964590258,0.9116403460502625
2005-06-28,0.9223690952984763,0.9111784100532532
2005-06-29,0.9204194898490261,0.9187189936637878
2005-06-30,0.9250032881001368,0.9165067076683044
2005-07-01,0.9258831156737468,0.9192066788673401
2005-07-02,0.9266935224090215,0.9202019572257996
2005-07-03,0.9340243323354519,0.9158142805099487
2005-07-04,0.9338929713714261,0.9143620729446411
2005-07-05,0.9338306269826478,0.9131160974502563
2005-07-06,0.9339770510047418,0.9140353798866272
2005-07-07,0.9337932841049397,0.9093345403671265
2005-07-08,0.934135105264826,0.9051619172096252
2005-07-09,0.9349755296451553,0.9062816500663757
2005-07-10,0.9340036815065988,0.9120822548866272
2005-07-11,0.9339392753896821,0.9196934103965759
2005-07-12,0.8737186092086604,0.9113118052482605
2005-07-13,0.9387469058834956,0.9246498942375183
2005-07-14,0.9322480407684905,0.9169822335243225
2005-07-15,0.93847844271204,0.9121519327163696
2005-07-16,0.9375942494617173,0.9158547520637512
2005-07-17,0.9363020127333768,0.9240573048591614
2005-07-18,0.937376373541461,0.9225875735282898
2005-07-19,0.937516048498343,0.9171642661094666
2005-07-20,0.9382288200303697,0.9286178350448608
2005-07-21,0.9379118675479781,0.8971425890922546
2005-07-22,0.9365253144308554,0.9010481834411621
2005-07-23,0.9328806518707239,0.9128335118293762
2005-07-24,0.8994471751866443,0.9052209258079529
2005-07-25,0.8687631913990698,0.9113536477088928
2005-07-26,0.9046164759881005,0.9070801138877869
2005-07-27,0.9360597994778809,0.9068940281867981
2005-07-28,0.9399931265183337,0.9197644591331482
2005-07-29,0.9370691346421971,0.9072312712669373
2005-07-30,0.9385588838880011,0.9282041788101196
2005-07-31,0.9393505801999127,0.9230223894119263
2005-08-01,0.8749136106768346,0.9145900011062622
2005-08-02,0.9365441436323112,0.9215829372406006
2005-08-03,0.9354392520377868,0.9137343764305115
2005-08-04,0.9326392523177831,0.9282712340354919
2005-08-05,0.9359893811606214,0.9136489033699036
2005-08-06,0.9340258025021144,0.9190391898155212
2005-08-07,0.9307022185161828,0.9191399812698364
2005-08-08,0.8762827165393244,0.910986602306366
2005-08-09,0.9381687643753177,0.9124640226364136
2005-08-10,0.9376587819829179,0.9136943817138672
2005-08-11,0.9396715761913681,0.9152274131774902
2005-08-12,0.9407975777707617,0.909415602684021
2005-08-13,0.9423364609317401,0.9065527319908142
2005-08-14,0.9370320606026817,0.905519962310791
2005-08-15,0.9449911037498656,0.9142102003097534
2005-08-16,0.9455168994350751,0.9166068434715271
2005-08-17,0.9401218225523057,0.9153870940208435
2005-08-18,0.9443587645522725,0.9233400225639343
2005-08-19,0.9444702676601929,0.916858434677124
2005-08-20,0.943015328053118,0.9126449227333069
2005-08-21,0.9398865179124207,0.9134906530380249
2005-08-22,0.9610563555138688,0.9241229295730591
2005-08-23,0.9539552528927285,0.9203826785087585
2005-08-24,0.8822284422320764,0.924635112285614
2005-08-25,0.9446503348851099,0.9155722260475159
2005-08-26,0.950552676767307,0.9207832217216492
2005-08-27,0.9515676893056197,0.9180201292037964
2005-08-28,0.9476995369854033,0.9148557782173157
2005-08-29,0.9525906516550388,0.9084218740463257
2005-08-30,0.9569544102236043,0.9117745161056519
