Time,Current (A),Rolling Mean
2004-07-23,11.188194988875587,11.732710515690968
2004-07-24,11.790234528546574,11.732220877497296
2004-07-25,11.820734622820813,11.732601739803313
2004-07-26,11.842158250947287,11.7334939983628
2004-07-27,11.870583819392186,11.71757967881255
2004-07-28,11.879829733410974,11.718826498702265
2004-07-29,11.898063293739677,11.72110510922574
2004-07-30,11.884745280214036,11.723158551283705
2004-07-31,11.87693877523691,11.725464401995684
2004-08-01,11.799113538157036,11.726627080930363
2004-08-02,11.848058901480409,11.728174093037774
2004-08-03,11.85040195370832,11.73036720557652
2004-08-04,11.851197892950752,11.732767394087897
2004-08-05,11.185733932884824,11.722449072185228
2004-08-06,9.977442124935287,11.68883287745888
2004-08-07,11.90257814859818,11.69212003293196
2004-08-08,11.857498697828436,11.694652674335543
2004-08-09,11.917078794701135,11.69814757996646
2004-08-10,11.88479645016929,11.700386510710421
2004-08-11,11.92069907230156,11.710116670984455
2004-08-12,11.919142416392127,11.713811527000512
2004-08-13,11.88535856250824,11.716720314546407
2004-08-14,11.955980678813624,11.735551441937806
2004-08-15,12.003752481337367,11.740665453259512
2004-08-16,11.911044908107586,11.74409492910285
2004-08-17,11.928743436743293,11.74772709004653
2004-08-18,11.389866825779722,11.753474171343342
2004-08-19,11.940379722589386,11.756857190385821
2004-08-20,11.939895616174836,11.760657499870499
2004-08-21,11.95000798724415,11.764898272561547
2004-08-22,11.988892423768995,11.770097754654845
2004-08-23,11.896308415545224,11.773545479064914
2004-08-24,12.007646722840901,11.777625618157172
2004-08-25,11.977560005819962,11.781508836020238
2004-08-26,12.022345578560806,11.787329475891731
2004-08-27,12.048588860548294,11.793041427693776
2004-08-28,12.058253074972795,11.798283858743162
2004-08-29,12.077500242361436,11.804570300073133
2004-08-30,12.071767040839179,11.809448940433615
2004-08-31,12.120382056010373,11.815689218012144
2004-09-01,12.065388518587264,11.834716636544087
2004-09-02,11.33790753968435,11.82063667574624
2004-09-03,12.055440528557662,11.82683190677447
2004-09-04,12.025569965193881,11.830829207864323
2004-09-05,11.938013595863696,11.832382447408477
2004-09-06,10.563277987492064,11.808732628265753
2004-09-07,11.998043703396805,11.812552387219885
2004-09-08,11.956592418103964,11.814491597346143
2004-09-09,11.992182139351325,11.817778445341718
2004-09-10,11.997197254013992,11.821310753821193
2004-09-11,11.20889408587644,11.80919355964012
2004-09-12,11.99053060606856,11.812617463493757
2004-09-13,11.98784891416747,11.816158247438011
2004-09-14,12.058343226808958,11.832576138719773
2004-09-15,12.019012335455564,11.836892701114284
2004-09-16,12.043449280152238,11.841094864460159
2004-09-17,10.949365032627037,11.824249709397513
2004-09-18,8.636452857737572,11.76322837049837
2004-09-19,11.977591817902136,11.76507293813028
2004-09-20,12.022091888328452,11.76741310029233
2004-09-21,12.015087748327296,11.769872392143526
2004-09-22,11.994641793628462,11.772093203811291
2004-09-23,11.974042989757415,11.775393759501865
2004-09-24,11.029631545985609,11.75995173392649
2004-09-25,11.863051897767699,11.760190412116291
2004-09-26,11.847466596932206,11.760120010304622
2004-09-27,11.840137260070064,11.772467242893022
2004-09-28,11.138590615956886,11.79437570498777
2004-09-29,11.925180939775386,11.79480217274583
2004-09-30,11.904344614748553,11.79568605797074
2004-10-01,11.884417083201134,11.79506979926319
2004-10-02,11.930071957569838,11.795924054119805
2004-10-03,11.886476453807555,11.795278344336898
2004-10-04,11.838922813634275,11.793764766926374
2004-10-05,11.781418780975242,11.791803638972922
2004-10-06,11.699800550438239,11.786970051645085
2004-10-07,11.690383070247234,11.781057421247157
2004-10-08,11.702041946376035,11.777113969139016
2004-10-09,11.700877500369904,11.77281461184895
2004-10-10,11.69700830236076,11.778609734048596
2004-10-11,11.717678220696328,11.774407818918538
2004-10-12,11.714207540921269,11.770149553347718
2004-10-13,11.722911757638473,11.765864718826856
2004-10-14,11.729006187443886,11.760961204933931
2004-10-15,11.743799730622635,11.7580836825769
2004-10-16,11.740543734171405,11.7530440035454
2004-10-17,11.745158553350024,11.748659070479928
2004-10-18,11.755701513335913,11.743628050381345
2004-10-19,11.17197759042922,11.72708821509608
2004-10-20,11.755470441817005,11.721375335225217
2004-10-21,11.754687641532627,11.715284531435994
2004-10-22,11.76570726982572,11.709509818775363
2004-10-23,11.768734562058606,11.702874960398916
2004-10-24,11.761951812581485,11.697149739530882
2004-10-25,11.77555800696208,11.705407295517254
2004-10-26,11.785790790665764,11.700319564613633
2004-10-27,11.779749947436654,11.695681451071044
2004-10-28,10.61001676579494,11.670624907107483
2004-10-29,11.7753165972579,11.693493560121933
2004-10-30,11.784994739203505,11.689473768344701
2004-10-31,11.784140107340086,11.68621995116048
2004-11-01,11.788794362828872,11.682382445943073
2004-11-02,11.800937967188403,11.678679440531269
2004-11-03,11.79393072219259,11.689717867631575
2004-11-04,11.807130644284939,11.68625749099415
2004-11-05,11.791219807874914,11.682547507856553
2004-11-06,11.794321837274609,11.677565972204963
2004-11-07,11.784629338105226,11.67314365150024
2004-11-08,11.810277416447823,11.66874418237374
2004-11-09,11.802970373540914,11.684849943523059
2004-11-10,11.957345444444408,11.74750829421564
2004-11-11,11.812729022266456,11.74439767543006
2004-11-12,11.808436153755837,11.740366435155105
2004-11-13,11.799210847962144,11.73629328609161
2004-11-14,11.803290117697435,11.73268287711178
2004-11-15,11.04749981731285,11.715200930461883
2004-11-16,11.785041598267545,11.729453950316259
2004-11-17,11.814007268349421,11.728528579949876
2004-11-18,11.23623934568714,11.716995990303744
2004-11-19,11.52706145991125,11.711088899734708
2004-11-20,11.87822434036567,11.725044253025441
2004-11-21,11.899233830507285,11.724554684926042
2004-11-22,11.915390475650575,11.724763097395893
2004-11-23,11.923670650106885,11.725503730733736
2004-11-24,11.933974009657936,11.725577354358041
2004-11-25,11.94208442245985,11.726626561313745
2004-11-26,11.956265227068505,11.72884056911439
2004-11-27,11.96389192533384,11.73228345863059
2004-11-28,11.964862946255245,11.737284635910155
2004-11-29,11.940521061623961,11.742004220653113
2004-11-30,11.989325586949096,11.747424666701662
2004-12-01,11.994126748909894,11.752957671391096
2004-12-02,11.330224712846787,11.746037226305926
2004-12-03,11.976251716576623,11.750915971511214
2004-12-04,12.004308850639825,11.756389581128545
2004-12-05,11.99018862617784,11.761432540912306
2004-12-06,11.976582948727266,11.766103800559161
2004-12-07,11.974863109596214,11.770463486954888
2004-12-08,11.15470465819593,11.759409919483653
2004-12-09,11.968211941004885,11.763618473967707
2004-12-10,11.984610923692687,11.767937519446138
2004-12-11,11.354141663409278,11.771374577426892
2004-12-12,11.991076576047327,11.775819976185954
2004-12-13,11.98894880927398,11.78023999821881
2004-12-14,11.985281011220655,11.784382898999846
2004-12-15,11.988638309311815,11.788532026306509
2004-12-16,11.984986927144089,11.792740236015238
2004-12-17,0.28255054976851857,11.575891038709697
2004-12-18,0.011111111111111113,11.35372727117093
2004-12-19,12.079667991233904,11.359386102185972
2004-12-20,11.377120038764708,11.37385974884578
2004-12-21,12.046151277037893,11.378969837143515
2004-12-22,11.334831178396367,11.370476185052814
2004-12-23,0.38303304861111104,11.155360957529625
2004-12-24,12.045618630178266,11.16020669842301
2004-12-25,12.031682756340984,11.16456037369004
2004-12-26,12.005710165354586,11.168556212240267
2004-12-27,12.048158338862688,11.17310390459079
2004-12-28,12.045250082742918,11.177896928644902
2004-12-29,12.020403545307829,11.1821626212493
2004-12-30,12.01505139033,11.186510207140334
2004-12-31,12.037877398443696,11.190804546423276
2005-01-01,12.005197858824811,11.19462015935316
2005-01-02,12.009249847706377,11.195599487716594
2005-01-03,12.000704143232028,11.199146188112172
2005-01-04,12.009744604490322,11.20294446076754
2005-01-05,11.97181675529588,11.206201176000253
2005-01-06,11.976704507455109,11.209473145618322
2005-01-07,11.962116921612962,11.22673007211455
2005-01-08,11.412857882350893,11.219707737851971
2005-01-09,11.950790261049972,11.222288549035001
2005-01-10,11.943310620646114,11.235629516487055
2005-01-11,11.949549460038408,11.243600988187568
2005-01-12,11.336908981563832,11.233387490851683
2005-01-13,11.9463605113005,11.234276673508163
2005-01-14,11.918984182290167,11.234344479293814
2005-01-15,11.748481236137508,11.231039018652885
2005-01-16,11.956357005006874,11.231461339319845
2005-01-17,11.925444897631225,11.231147386021192
2005-01-18,11.91626204927293,11.230392609081655
2005-01-19,11.926728731069947,11.229691416737051
2005-01-20,11.172156432887054,11.214734690069728
2005-01-21,11.889516969064422,11.21377234870068
2005-01-22,11.877365401373494,11.211659892369063
2005-01-23,11.887299885291345,11.209644291168711
2005-01-24,11.115394809985142,11.205590896775096
2005-01-25,11.818084681529331,11.202606613094957
2005-01-26,11.826006289731845,11.199242413832541
2005-01-27,11.832949199128034,11.196275632190092
2005-01-28,11.793535548097811,11.192821907649915
2005-01-29,11.814687104878983,11.189799718881666
2005-01-30,11.815393559431655,11.202265547206869
2005-01-31,11.804405517730189,11.199174859975269
2005-02-01,11.825402107197931,11.196170920041405
2005-02-02,11.813543788150268,11.204838884659159
2005-02-03,11.815030774144711,11.201517265755335
2005-02-04,11.804827270637606,11.198043274460309
2005-02-05,11.819608078259842,11.194917370064823
2005-02-06,11.813597517575245,11.191614713616962
2005-02-07,11.817984342498368,11.188463721453836
2005-02-08,11.011549478959887,11.39089766351405
2005-02-09,11.813882846996082,11.613591469851503
2005-02-10,11.812058776206744,11.608542239379291
2005-02-11,11.821081733452187,11.616918875128112
2005-02-12,11.820667187531498,11.612664458344973
2005-02-13,11.809431621632314,11.621619183689045
2005-02-14,11.808025901490026,11.837185086573555
2005-02-15,11.690327533106537,11.830481480968427
2005-02-16,11.796051464843993,11.826035607543956
2005-02-17,11.787899647881787,11.821925975138809
2005-02-18,11.807297806055074,11.817381436783949
2005-02-19,11.803500485125852,11.812820123621362
2005-02-20,11.800599571557438,11.808672878833619
2005-02-21,11.801044741603048,11.804635017536883
2005-02-22,11.799087357736395,11.800129545070709
2005-02-23,11.803015145388484,11.796314776892666
2005-02-24,11.815011438968732,11.792649901256107
2005-02-25,11.794619479625881,11.788761511376745
2005-02-26,11.790621535590624,11.784627113850338
2005-02-27,11.790384067794484,11.781203855595592
2005-02-28,11.804366191621222,11.777952189259103
2005-03-01,11.77954101751583,11.774507360879912
2005-03-02,11.778869903363798,11.781413248068835
2005-03-03,11.781664272419254,11.778222191679575
2005-03-04,11.77219441854952,11.774993584092847
2005-03-05,11.760393471409195,11.771424603175316
2005-03-06,11.758617304837143,11.779381363991792
2005-03-07,11.774492779563149,11.77613857660052
2005-03-08,11.043904542185118,11.759627639994765
2005-03-09,9.060065937807043,11.708902823045133
2005-03-10,11.75122689414648,11.705032443594936
2005-03-11,10.20734420272642,11.672615449351449
2005-03-12,11.823587796465723,11.670866878543766
2005-03-13,11.816051367220414,11.668778626395662
2005-03-14,11.851700659380253,11.68160021557478
2005-03-15,11.866019041801827,11.681156858456617
2005-03-16,11.917347408809047,11.681911235955402
2005-03-17,11.88844666939914,11.6819328733914
2005-03-18,11.85479084697121,11.695883742013779
2005-03-19,11.842425471059926,11.696343002193602
2005-03-20,11.839237829757108,11.696592653892191
2005-03-21,11.088679555921132,11.682549830435455
2005-03-22,11.935723267831447,11.685232617600242
2005-03-23,11.271910340784311,11.674991546579587
2005-03-24,11.51562481460703,11.669335532526292
2005-03-25,11.9755220109034,11.672564145605033
2005-03-26,12.051991212143193,11.676839411736076
2005-03-27,12.064770151130547,11.681579531792307
2005-03-28,11.971033813081732,11.684522985357157
2005-03-29,11.276188092844903,11.674548661247862
2005-03-30,12.087159716463974,11.679596805364918
2005-03-31,12.107199054808607,11.685136457010831
2005-04-01,12.076994413101842,11.690023439475048
2005-04-02,12.077681028230145,11.71013912908392
2005-04-03,12.153922967029045,11.716554980405299
2005-04-04,11.437804580386784,11.709493580484168
2005-04-05,12.111279656298866,11.714969012990709
2005-04-06,12.095131155086262,11.72014757841627
2005-04-07,12.082742742198858,11.725304392011864
2005-04-08,12.086129160946864,11.73055162332237
2005-04-09,12.086726563684481,11.738030850314408
2005-04-10,12.156318099727681,11.744828333991457
2005-04-11,12.159864695434255,11.751846542435842
2005-04-12,12.158950095162018,11.758481491286918
2005-04-13,12.130454607278324,11.764650436987909
2005-04-14,12.17084429687424,11.771636186522189
2005-04-15,12.089153169682081,11.777072194599151
2005-04-16,12.12137616200595,11.783153115434425
2005-04-17,12.076433567294258,11.788311953583591
2005-04-18,12.138492925467858,11.794415377857158
2005-04-19,12.043345149448722,11.799108315023625
2005-04-20,12.044406711413007,11.803896714567443
2005-04-21,12.055222178098967,11.808893660044886
2005-04-22,12.058186482591017,11.813682722138658
2005-04-23,11.997451714579872,11.817794244724771
2005-04-24,12.011659133150056,11.822186494343379
2005-04-25,11.954361654445375,11.825444935513683
2005-04-26,11.991681494321933,11.829586201094296
2005-04-27,12.010571071108785,11.8343065331641
2005-04-28,12.003419064192064,11.838925434284004
2005-04-29,11.971512040656712,11.84264277883294
2005-04-30,12.006761491966575,11.860809891092966
2005-05-01,11.952748970308996,11.915388816234513
2005-05-02,11.905175703534086,11.918293510751258
2005-05-03,11.922346153406195,11.950652038122577
2005-05-04,11.944953277441185,11.952941952857962
2005-05-05,11.954613624351575,11.955556335067985
2005-05-06,11.843816620778284,11.955407579622664
2005-05-07,11.908924039792108,11.956217107886632
2005-05-08,11.899951730276506,11.95588888753696
2005-05-09,11.825625018395572,11.95470357336708
2005-05-10,11.884437658576713,11.95526294717096
2005-05-11,11.86383526466912,11.955666905540944
2005-05-12,11.906716793640983,11.956940093538753
2005-05-13,11.875801894245615,11.9717914584128
2005-05-14,11.87289911961821,11.970606097125758
2005-05-15,11.389170060488093,11.972818544667339
2005-05-16,11.92096163279548,11.980466409161462
2005-05-17,11.859151961028,11.978270747843059
2005-05-18,11.912147671655966,11.975632190475373
2005-05-19,11.087594900159132,11.957194921589121
2005-05-20,11.810657892385853,11.954168960821274
2005-05-21,11.827437358785653,11.964569890367327
2005-05-22,11.81875691728544,11.959505686609242
2005-05-23,11.816266718114516,11.954016397237657
2005-05-24,11.856158162159689,11.949849675521767
2005-05-25,11.848050867012196,11.945517030970484
2005-05-26,11.832729246331,11.93945677208939
2005-05-27,11.834430034147436,11.946940271216949
2005-05-28,11.841106223515187,11.941842659277635
2005-05-29,11.797752147797112,11.936231734611802
2005-05-30,11.844880862667752,11.93174377462065
2005-05-31,11.854247029124044,11.927368640057955
2005-06-01,11.846276208248048,11.922831840898777
2005-06-02,11.829179748420627,11.916659419176003
2005-06-03,11.849542583758796,11.910804284993446
2005-06-04,11.78884638366251,11.90382119609723
2005-06-05,11.786463311395195,11.897330794288113
2005-06-06,11.771789089779935,11.889801450758032
2005-06-07,11.713155529651024,11.882707155663107
2005-06-08,11.728212611652225,11.875288975467752
2005-06-09,11.72777965145791,11.868710599697257
2005-06-10,11.6953073539474,11.860348607781777
2005-06-11,11.700557769682396,11.853880921371093
2005-06-12,11.762244950193464,11.84855711455563
2005-06-13,11.689281461405375,11.841652572731224
2005-06-14,11.703125067541896,11.834953300749165
2005-06-15,10.981882809170921,11.815791623288618
2005-06-16,11.712872439988526,11.810154138511985
2005-06-17,11.692879388711946,11.805220510856637
2005-06-18,11.689125870443986,11.799511914179694
2005-06-19,11.70944098492565,11.79383021444039
2005-06-20,11.717728889621961,11.788439833788125
2005-06-21,11.68348563657118,11.78300537333368
2005-06-22,11.701782520875009,11.777251053124404
2005-06-23,11.706473842146563,11.772604352593039
2005-06-24,11.695730538730222,11.768652557030702
2005-06-25,11.684461744786086,11.764164171962397
2005-06-26,11.711174555547993,11.759753252681394
2005-06-27,11.683675071752536,11.754641204519148
2005-06-28,11.72704011402791,11.752437874203101
2005-06-29,11.702252746987135,11.748538415848293
2005-06-30,11.760531353934596,11.745907842709768
2005-07-01,11.77171751932299,11.744890720085756
2005-07-02,11.782021065204663,11.742958331531565
2005-07-03,11.875225296042151,11.743173237783886
2005-07-04,11.873555167129116,11.742547546717624
2005-07-05,11.87276251790462,11.742490199994212
2005-07-06,11.874624159181963,11.74252274791051
2005-07-07,11.872287738960823,11.751638175806221
2005-07-08,11.876633667802372,11.750801799108237
2005-07-09,11.887318859306689,11.751333250019155
2005-07-10,11.874962740521175,11.750631647544912
2005-07-11,11.874143878396977,11.765472194304115
2005-07-12,11.10849575380343,11.752223852066713
2005-07-13,11.935268298048234,11.754258398090533
2005-07-14,11.852641449113472,11.75489772887974
2005-07-15,11.931855045808055,11.757078640723016
2005-07-16,11.920613375019279,11.758294776814706
2005-07-17,11.904183822004859,11.759353889173058
2005-07-18,11.917843291253734,11.760959814548958
2005-07-19,11.919619124627413,11.762567155878767
2005-07-20,11.928681332360542,11.764219516423017
2005-07-21,11.924651584947936,11.766613845425862
2005-07-22,11.90702288933399,11.767786336495037
2005-07-23,11.860684493714905,11.767907798091091
2005-07-24,11.435609841686649,11.760159376080498
2005-07-25,11.045492359900653,11.745372821580121
2005-07-26,11.50133255309269,11.738802821001515
2005-07-27,11.901104312318521,11.740920895127099
2005-07-28,11.95111280048242,11.74402748926082
2005-07-29,11.913937042752323,11.746709526109354
2005-07-30,11.932877778358533,11.750855228915157
2005-07-31,11.942943439117592,11.754906753961674
2005-08-01,11.123689053562748,11.74350881815233
2005-08-02,11.907262284606352,11.747507967787403
2005-08-03,11.893214645633314,11.751143003182703
2005-08-04,11.857615329477644,11.752942444301272
2005-08-05,11.90020901082211,11.756922209384607
2005-08-06,11.875243987803955,11.760169736182004
2005-08-07,11.832987798905142,11.776228320893972
2005-08-08,11.141095924035325,11.765440084743911
2005-08-09,11.927917782194498,11.769874771413395
2005-08-10,11.921433844252947,11.774257940730546
2005-08-11,11.947024595877318,11.778740650371144
2005-08-12,11.961340628100551,11.783337098266966
2005-08-13,11.980906054405034,11.788948804263832
2005-08-14,11.913465681828804,11.792942826168622
2005-08-15,12.014657296695411,11.79875760832992
2005-08-16,12.021342285517852,11.804901226193838
2005-08-17,11.952749047360811,11.809963250770721
2005-08-18,12.0066177091012,11.815537649894365
2005-08-19,12.008035364382676,11.821657655415688
2005-08-20,11.989537200011576,11.826610430622926
2005-08-21,11.949757374108733,11.831280329247862
2005-08-22,12.218911594501712,11.839929013032146
2005-08-23,12.128627872164946,11.846663170632938
2005-08-24,11.216690134705779,11.835996549302772
2005-08-25,12.010324746779144,11.838545595543092
2005-08-26,12.085367373827305,11.842542052273249
2005-08-27,12.098272286636838,11.846796953570083
2005-08-28,12.049092432652605,11.85008880778651
2005-08-29,12.111278273684675,11.854598063158658
2005-08-30,12.166759286700339,11.86007213143975
2005-08-31,12.121966991745925,11.864499454693322
2005-09-01,11.345518515857258,11.854509941020419
2005-09-02,11.972865429086127,11.85637261178814
2005-09-03,12.018041941376262,11.873533860610268
2005-09-04,12.067276115814359,11.876024574153027
2005-09-05,11.99635588909726,11.878736167360268
2005-09-06,12.061867773361756,11.88118923769147
2005-09-07,12.02158468311353,11.883094356712116
2005-09-08,12.085762303088027,11.886520365789156
2005-09-09,12.059730472344782,11.889197482413516
2005-09-10,12.106559182391315,11.89272465331472
2005-09-11,12.07774625774845,11.89553719907676
2005-09-12,12.046456218560744,11.897835399710962
2005-09-13,12.044811148502063,11.90043517818583
2005-09-14,12.02816487154693,11.903595185314737
2005-09-15,12.036609482400308,11.914934801177258
2005-09-16,12.059845239193145,11.934073534748814
2005-09-17,11.99730284016728,11.943431464693619
2005-09-18,12.023139562702296,11.945734016587656
2005-09-19,11.975846080395055,11.946200682246385
2005-09-20,12.012519812139082,11.948060734498965
2005-09-21,11.978446760221702,11.94892052660959
2005-09-22,11.936332803046923,11.948795797627128
2005-09-23,11.86521729970964,11.96278689661103
2005-09-24,11.938795551007937,11.963381863901628
2005-09-25,12.126770817576315,11.96778858412697
2005-09-26,12.120225240997467,11.972743488117908
2005-09-27,12.036024314695858,11.975306041021188
2005-09-28,11.953786824868565,11.97678798134316
2005-09-29,11.944565945125811,11.978893229385058
2005-09-30,11.89679476494606,11.993151698081489
2005-10-01,11.885683651419434,11.992354827689505
2005-10-02,11.903207677298846,11.992010937746974
2005-10-03,11.886442318780482,11.990867875914958
2005-10-04,11.882751528161762,11.989385062708566
2005-10-05,11.84048024631856,11.986735519159764
2005-10-06,11.888315922158954,11.986260995392408
2005-10-07,11.831041782886558,11.982796551735637
2005-10-08,11.829491275944875,11.979176721366334
2005-10-09,11.817890066803649,11.976632212299219
2005-10-10,11.83756401561751,11.973442519969339
2005-10-11,11.804965163969245,11.96961100675399
