Time,Current (A),Rolling Mean,Outlier
2006-12-19,12.049390237899143,11.877712502639591,False
2006-12-20,12.01050123848157,11.880991260152012,False
2006-12-21,12.011814962383056,11.884303598268616,False
2006-12-22,12.01689609179177,11.887508984151127,False
2006-12-23,12.045685846255395,11.891629289318367,False
2006-12-24,12.009735575757274,11.895109142043813,False
2006-12-25,12.00992652674754,11.898430627648311,False
2006-12-26,12.024644855168269,11.901966851202257,False
2006-12-27,12.033045183937714,11.905904011971055,False
2006-12-28,12.008854214362133,11.909440149189336,False
2006-12-29,12.00327446264667,11.912696687015671,False
2006-12-30,11.256416609749136,11.901939322803715,False
2006-12-31,12.016854376518085,11.912493728740289,False
2007-01-01,12.00420392305434,11.922497779813122,False
2007-01-02,12.003318042686635,11.925712112649,False
2007-01-03,12.031593394369304,11.938694957634327,False
2007-01-04,12.004108720369173,11.949547325803936,False
2007-01-05,11.998439011605337,11.95297774315974,False
2007-01-06,11.995658669791608,11.955903871094305,False
2007-01-07,12.03069831571147,11.9595843326091,False
2007-01-08,11.992255906548715,11.962244999691857,False
2007-01-09,11.994648895505335,11.964616935393689,False
2007-01-10,11.989985704998341,11.966059738005766,False
2007-01-11,12.021220432086187,11.9682242625478,False
2007-01-12,11.980284221491209,11.969288049122028,False
2007-01-13,11.980110564923189,11.970049491863785,False
2007-01-14,11.976098846808705,11.969913471494332,False
2007-01-15,12.000943097419775,11.970575995095544,False
2007-01-16,11.962930840835545,11.970437104672392,False
2007-01-17,11.952831043139856,11.96983094924352,False
2007-01-18,11.956005092464885,11.968646265789076,False
2007-01-19,11.966316410175985,11.968107787990437,False
2007-01-20,11.930171922899698,11.966832430273454,False
2007-01-21,11.972738478398568,11.966071146143602,False
2007-01-22,11.31928854278464,11.973001807153015,False
2007-01-23,11.937849026260693,11.971635049243147,False
2007-01-24,11.901759562407308,11.969495271914376,False
2007-01-25,11.881096810291615,11.966598856136624,False
2007-01-26,11.871527836099588,11.96348107241173,False
2007-01-27,11.839233693727213,11.960065818200242,False
2007-01-28,11.823460458095338,11.956353036385767,False
2007-01-29,11.825406837164989,11.952101246698318,False
2007-01-30,11.839555488606505,11.948521039559324,False
2007-01-31,11.824212910544775,11.944778631625953,False
2007-02-01,11.821567438482266,11.941039876777156,False
2007-02-02,8.805275012978962,11.879702007484081,False
2007-02-03,11.840028137771325,11.86946618450702,False
2007-02-04,11.816372602267569,11.880613801057436,False
2007-02-05,11.816544520097466,11.876980851366014,False
2007-02-06,11.816197626130286,11.872575617623847,False
2007-02-07,11.835969858968301,11.869351611557178,False
2007-02-08,11.132768041117878,11.852843633409705,False
2007-02-09,11.816075867447331,11.849165886570301,False
2007-02-10,11.174810925711524,11.832664390113928,False
2007-02-11,11.835173788820029,11.829356325025977,False
2007-02-12,11.816093407827339,11.825663465506056,False
2007-02-13,11.815858275317645,11.821870299157489,False
2007-02-14,11.820337352604058,11.817618440786708,False
2007-02-15,11.831863712371595,11.814262367892637,False
2007-02-16,9.36668796926698,11.764389942279795,False
2007-02-17,11.81726640519809,11.760477141336965,False
2007-02-18,11.826580129327262,11.75658157426884,False
2007-02-19,11.808539925757012,11.7528020593895,False
2007-02-20,11.816589256252616,11.749279697004704,False
2007-02-21,11.816981729244509,11.759856397372543,False
2007-02-22,11.829642701363795,11.756324101614913,False
2007-02-23,11.822834306319747,11.752902033374644,False
2007-02-24,11.815187329420665,11.749352397275286,False
2007-02-25,11.815342073450037,11.745272183673034,False
2007-02-26,11.832585201614885,11.74203589086635,False
2007-02-27,11.816217296336868,11.738597745295243,False
2007-02-28,11.812673661943009,11.735145197977346,False
2007-03-01,11.812270096683688,11.731023910825883,False
2007-03-02,11.833078116603522,11.728020556298608,False
2007-03-03,10.505245423498991,11.699918603996606,False
2007-03-04,11.808904796490927,11.696501983081367,False
2007-03-05,11.80941046066823,11.692505568526313,False
2007-03-06,11.825163907343473,11.689578770146165,False
2007-03-07,11.803113892424266,11.686239210287695,False
2007-03-08,11.645481855555522,11.680001153848956,False
2007-03-09,11.798810269982395,11.676187326916176,False
2007-03-10,11.810503194002669,11.673311333579708,False
2007-03-11,11.779682343935256,11.670044376990942,False
2007-03-12,11.738674701334915,11.665943803573393,False
2007-03-13,11.589757858843994,11.658838925246375,False
2007-03-14,11.875955274291227,11.657815969612255,False
2007-03-15,11.862383257014198,11.65573379562387,False
2007-03-16,11.899413862579527,11.666679556374714,False
2007-03-17,11.86792066217602,11.66536015327878,False
2007-03-18,11.933304927121249,11.665955348839425,False
2007-03-19,11.849194414836875,11.665353416849713,False
2007-03-20,11.646854544444412,11.661114298139234,False
2007-03-21,11.970202198973595,11.663585402011812,False
2007-03-22,11.947340350262456,11.665922758467795,False
2007-03-23,11.84627379146402,11.666316474586642,False
2007-03-24,11.853617189615095,11.666581789700013,False
2007-03-25,11.857148508504608,11.66720321607661,False
2007-03-26,11.870381914284089,11.668124243921929,False
2007-03-27,11.890246848408413,11.726331259684748,False
2007-03-28,11.998646627789107,11.729324061383195,False
2007-03-29,12.048073074094678,11.733695768398798,False
2007-03-30,12.054106667637114,11.73817807306936,False
2007-03-31,11.2077550195106,11.726698023887858,False
2007-04-01,11.238439357269684,11.715423863478449,False
2007-04-02,12.058681700145705,11.732893932516713,False
2007-04-03,12.0473765557214,11.737258096446409,False
2007-04-04,12.070552086588345,11.754158873066725,False
2007-04-05,12.015998069180606,11.757570651941455,False
2007-04-06,12.02769009206022,11.76156304221,False
2007-04-07,11.410191172443538,11.753908945929355,False
2007-04-08,11.973877880299218,11.756805937017946,False
2007-04-09,12.095401801533198,11.761778353794575,False
2007-04-10,12.14047675925174,11.81411399134146,False
2007-04-11,12.131897584371275,11.820050428684349,False
2007-04-12,12.2253915862039,11.827575173153722,False
2007-04-13,12.235262157819848,11.835626536022833,False
2007-04-14,12.232076405104525,11.84346591618985,False
2007-04-15,12.218427849102914,11.851040371281517,False
2007-04-16,12.21139253601377,11.858243198350385,False
2007-04-17,12.224698183202644,11.865825535650062,False
2007-04-18,12.217882546180014,11.873423558607788,False
2007-04-19,12.213156296604481,11.88092948734655,False
2007-04-20,12.211907321915705,11.888086508484305,False
2007-04-21,12.29139823810983,11.897052186630964,False
2007-04-22,12.281243845604855,11.90589313349251,False
2007-04-23,12.276222226903698,11.914646947270244,False
