Time,RPM,ARIMA
2009-11-05,0.0,53.59569191966978
2009-11-06,0.0,53.595691919669214
2009-11-07,0.0,53.595691919668745
2009-11-08,0.0,53.595691919668354
2009-11-09,0.0,53.59569191966804
2009-11-10,0.0,53.59569191966778
2009-11-11,0.0,53.595691919667566
2009-11-12,11.0241494202857,53.59569191966739
2009-11-13,1264.2582073536373,54.76118160535573
2009-11-14,55.19438080016618,188.21300316549724
2009-11-15,0.0,170.0859289098135
2009-11-16,0.0,149.35029813422148
2009-11-17,0.0,132.30567524711068
2009-11-18,0.0,118.29504916546803
2009-11-19,0.0,106.77835885793145
2009-11-20,0.0,97.31167586554969
2009-11-21,0.0,89.5300923997163
2009-11-22,0.0,83.1336554128159
2009-11-23,0.0,77.87580444880192
2009-11-24,0.0,73.5538675929557
2009-11-25,0.0,70.00124917266069
2009-11-26,0.0,67.08100807215803
2009-11-27,0.0,64.6805791275947
2009-11-28,0.0,62.70743413045539
2009-11-29,0.0,61.08551518611266
2009-11-30,0.0,59.75230294584053
2009-12-01,0.0,58.656406702806194
2009-12-02,0.0,57.75558345860042
2009-12-03,0.0,57.01510960219357
2009-12-04,0.0,56.406442435189625
2009-12-05,0.0,55.90611994982014
2009-12-06,0.0,55.49485644993649
2009-12-07,0.0,55.156799154327175
2009-12-08,0.0,54.87891712699671
2009-12-09,0.0,54.65049897978854
2009-12-10,0.0,54.46273998553027
2009-12-11,0.27683058450929815,54.30840268634561
2009-12-12,0.0,54.21080486122763
2009-12-13,0.0,54.101312811326686
2009-12-14,0.0,54.01131069275622
2009-12-15,0.0,53.93732923607053
2009-12-16,0.0,53.876516712762545
2009-12-17,0.0,53.82652901102267
2009-12-18,0.0,53.785439278360556
2009-12-19,0.0,53.75166364812594
2009-12-20,0.0,53.72390018694389
2009-12-21,0.0,53.7010787096997
2009-12-22,0.0,53.68231952761531
2009-12-23,0.0,53.66689953929861
2009-12-24,0.0,53.65422435769327
2009-12-25,0.0,53.64380539851973
2009-12-26,0.0,53.63524104704612
2009-12-27,0.0,53.628201177233606
2009-12-28,0.0,53.62241442652285
2009-12-29,0.0,53.61765773574869
2009-12-30,0.0,53.61374775098317
2009-12-31,0.0,53.610533755877654
2010-01-01,0.0,53.60789186207044
2010-01-02,0.0,53.605720233720234
2010-01-03,0.0,53.603935162087694
2010-01-04,0.0,53.60246783885396
2010-01-05,0.0,53.60126170379865
2010-01-06,0.0,53.600270264599565
2010-01-07,0.0,53.59945530471497
2010-01-08,0.0,53.59878541026848
2010-01-09,0.0,53.59823475915311
2010-01-10,0.0,53.597782125678606
2010-01-11,0.0,53.59741006239476
2010-01-12,0.0,53.59710422755269
2010-01-13,0.0,53.59685283228022
2010-01-14,0.0,53.5966461861617
2010-01-15,0.0,53.596476323706135
2010-01-16,0.0,53.59633669730513
2010-01-17,0.0,53.596221924845295
2010-01-18,0.0,53.596127582246474
2010-01-19,0.0,53.59605003292875
2010-01-20,0.0,53.595986287634965
2010-01-21,0.0,53.59593388920516
2010-01-22,0.0,53.59589081786167
2010-01-23,0.0,53.5958554133536
2010-01-24,0.0,53.59582631095999
2010-01-25,0.0,53.59580238888453
2010-01-26,0.0,53.59578272501419
2010-01-27,0.0,53.595766561374994
2010-01-28,0.0,53.59575327491472
2010-01-29,0.0,53.595742353486415
2010-01-30,0.0,53.59573337610691
2010-01-31,0.0,53.59572599672935
2010-02-01,0.0,53.59571993090435
2010-02-02,0.0,53.5957149448154
2010-02-03,0.0,53.59571084626605
2010-02-04,0.0,53.59570747727146
2010-02-05,0.0,53.595704707968565
2010-02-06,0.0,53.59570243161035
2010-02-07,0.0,53.59570056045109
2010-02-08,0.0,53.59569902236411
2010-02-09,0.0,53.595697758061476
2010-02-10,0.0,53.59569671880871
2010-02-11,0.0,53.59569586454623
2010-02-12,0.0,53.59569516234517
2010-02-13,0.0,53.59569458513812
2010-02-14,0.0,53.595694110675744
2010-02-15,0.0,53.59569372066918
2010-02-16,0.0,53.59569340008502
2010-02-17,0.0,53.59569313656585
2010-02-18,0.0,53.59569291995393
2010-02-19,0.0,53.59569274189962
2010-02-20,0.0,53.59569259553954
2010-02-21,0.0,53.59569247523201
2010-02-22,0.0,53.595692376339606
2010-02-23,0.0,53.59569229505036
2010-02-24,0.0,53.59569222823086
2010-02-25,0.0,53.595692173305444
2010-02-26,0.0,53.59569212815692
2010-02-27,0.0,53.59569209104498
2010-02-28,0.0,53.59569206053908
2010-03-01,0.0,53.59569203546333
2010-03-02,0.0,53.59569201485114
2010-03-03,0.0,53.595691997907984
2010-03-04,0.0,53.595691983980764
2010-03-05,0.0,53.595691972532634
2010-03-06,0.0,53.595691963122306
2010-03-07,0.0,53.595691955387046
2010-03-08,0.0,53.595691949028684
2010-03-09,0.0,53.59569194380213
2010-03-10,0.0,53.595691939505926
2010-03-11,0.0,53.59569193597446
2010-03-12,0.0,53.5956919330716
2010-03-13,0.0,53.59569193068546
2010-03-14,0.0,53.59569192872406
2010-03-15,0.0,53.595691927111794
2010-03-16,0.0,53.59569192578652
2010-03-17,0.0,53.59569192469715
2010-03-18,0.0,53.59569192380169
2010-03-19,0.0,53.59569192306562
2010-03-20,0.0,53.59569192246058
2010-03-21,0.0,53.59569192196324
2010-03-22,0.0,53.595691921554426
2010-03-23,0.0,53.59569192121838
2010-03-24,0.0,53.59569192094216
2010-03-25,0.0,53.5956919207151
2010-03-26,0.0,53.59569192052846
2010-03-27,0.0,53.59569192037504
2010-03-28,0.0,53.59569192024893
2010-03-29,0.0,53.59569192014527
2010-03-30,0.0,53.59569192006006
2010-03-31,0.0,53.59569191999002
2010-04-01,0.0,53.59569191993244
2010-04-02,0.0,53.59569191988511
2010-04-03,0.0,53.59569191984621
2010-04-04,0.0,53.595691919814236
2010-04-05,0.0,53.59569191978795
2010-04-06,0.0,53.595691919766345
2010-04-07,0.0,53.59569191974858
2010-04-08,0.0,53.59569191973399
2010-04-09,0.0,53.595691919721986
2010-04-10,0.0,53.595691919712124
2010-04-11,0.0,53.59569191970402
2010-04-12,0.0,53.59569191969735
2010-04-13,0.0,53.59569191969187
2010-04-14,0.0,53.59569191968737
2010-04-15,0.0,53.59569191968367
2010-04-16,0.0,53.595691919680625
2010-04-17,0.0,53.595691919678124
2010-04-18,0.0,53.59569191967607
2010-04-19,0.0,53.59569191967438
2010-04-20,0.0,53.59569191967299
2010-04-21,0.0,53.59569191967184
2010-04-22,0.0,53.595691919670905
2010-04-23,0.0,53.59569191967014
2010-04-24,0.0,53.595691919669505
2010-04-25,0.0,53.59569191966898
2010-04-26,0.0,53.59569191966855
2010-04-27,0.0,53.5956919196682
2010-04-28,0.0,53.59569191966791
2010-04-29,0.0,53.59569191966767
2010-04-30,0.0,53.59569191966748
2010-05-01,0.0,53.595691919667324
2010-05-02,0.0,53.59569191966719
2010-05-03,0.0,53.595691919667075
2010-05-04,0.0,53.59569191966698
2010-05-05,0.0,53.59569191966691
2010-05-06,0.0,53.595691919666855
2010-05-07,0.0,53.595691919666805
2010-05-08,0.0,53.59569191966676
2010-05-09,0.0,53.59569191966673
2010-05-10,0.0,53.5956919196667
2010-05-11,0.0,53.59569191966668
2010-05-12,0.0,53.595691919666656
2010-05-13,0.0,53.59569191966664
2010-05-14,0.0,53.59569191966663
2010-05-15,0.0,53.59569191966661
2010-05-16,0.0,53.5956919196666
2010-05-17,0.0,53.5956919196666
2010-05-18,0.0,53.5956919196666
2010-05-19,0.0,53.5956919196666
2010-05-20,0.0,53.5956919196666
2010-05-21,0.0,53.5956919196666
2010-05-22,0.0,1320.242089159338
2010-05-23,0.0,93.75103529906505
2010-05-24,0.0,-1086.4051892354469
2010-05-25,0.0,-57.56361869554101
2010-05-26,0.0,9.540202745939768
2010-05-27,0.0,9.540202745939864
2010-05-28,0.0,9.540202745939851
2010-05-29,0.0,9.540202745939844
2010-05-30,0.0,9.540202745939851
2010-05-31,0.0,9.540202745939883
2010-06-01,17.754088047596937,9.540202745939917
2010-06-02,1310.1922919782662,26.010995881344183
2010-06-03,36.05004651611671,1225.0296241637973
2010-06-04,0.0,42.984492145475485
2010-06-05,0.0,9.540202745939991
2010-06-06,0.0,9.540202745939919
2010-06-07,0.0,9.540202745939876
2010-06-08,0.0,9.540202745939903
2010-06-09,0.0,9.54020274593986
2010-06-10,0.0,9.540202745939887
2010-06-11,0.0,9.540202745939876
2010-06-12,0.0,9.540202745939878
2010-06-13,0.0,9.540202745939858
2010-06-14,0.0,9.54020274593991
2010-06-15,0.0,9.540202745939926
2010-06-16,0.0,9.540202745939897
2010-06-17,0.0,9.540202745939874
2010-06-18,0.0,9.540202745939878
2010-06-19,0.5511412116078039,9.540202745939862
2010-06-20,0.0,10.051506557234054
2010-06-21,0.0,9.540202745939897
2010-06-22,0.0,9.54020274593984
2010-06-23,0.0,9.54020274593988
2010-06-24,0.0,9.540202745939888
2010-06-25,0.0,9.540202745939865
2010-06-26,0.0,9.540202745939876
2010-06-27,0.0,9.54020274593986
2010-06-28,0.0,9.540202745939894
2010-06-29,0.0,9.540202745939844
2010-06-30,0.0,9.540202745939881
2010-07-01,0.0,9.540202745939851
2010-07-02,0.0,9.540202745939858
2010-07-03,0.0,9.540202745939899
2010-07-04,0.0,9.540202745939839
2010-07-05,0.0,9.54020274593984
2010-07-06,0.0,9.540202745939883
2010-07-07,0.0,9.540202745939874
2010-07-08,0.0,9.540202745939899
2010-07-09,0.0,9.540202745939865
2010-07-10,0.0,9.540202745939924
2010-07-11,0.0,9.540202745939872
2010-07-12,0.0,9.540202745939874
2010-07-13,0.0,9.540202745939872
2010-07-14,0.0,9.540202745939869
2010-07-15,0.0,9.540202745939903
2010-07-16,0.0,9.54020274593989
2010-07-17,0.0,9.540202745939803
2010-07-18,0.0,9.540202745939832
2010-07-19,0.0,9.540202745939897
2010-07-20,0.0,9.54020274593988
2010-07-21,0.0,9.540202745939904
2010-07-22,0.0,9.540202745939856
2010-07-23,0.0,9.540202745939862
2010-07-24,0.0,9.54020274593986
2010-07-25,0.0,9.540202745939853
2010-07-26,0.0,9.54020274593989
2010-07-27,0.0,9.540202745939883
2010-07-28,0.0,9.54020274593992
2010-07-29,0.0,9.540202745939881
2010-07-30,0.0,9.540202745939833
2010-07-31,0.0,9.540202745939899
2010-08-01,0.0,9.54020274593985
2010-08-02,0.0,9.540202745939865
2010-08-03,0.0,9.540202745939922
2010-08-04,0.0,9.540202745939872
2010-08-05,0.0,9.540202745939876
2010-08-06,0.0,9.540202745939864
2010-08-07,0.0,9.540202745939878
2010-08-08,0.0,9.540202745939835
2010-08-09,0.0,9.540202745939853
2010-08-10,0.0,9.540202745939864
2010-08-11,0.0,9.540202745939858
2010-08-12,0.0,9.540202745939862
2010-08-13,0.0,9.540202745939864
2010-08-14,0.0,9.540202745939856
2010-08-15,0.0,9.540202745939865
2010-08-16,0.0,9.540202745939897
2010-08-17,0.0,9.540202745939904
2010-08-18,0.0,9.540202745939848
2010-08-19,0.0,9.540202745939864
2010-08-20,0.0,9.540202745939867
2010-08-21,0.0,9.54020274593987
2010-08-22,0.0,9.540202745939867
2010-08-23,0.0,9.540202745939887
2010-08-24,0.0,9.54020274593988
2010-08-25,0.0,9.540202745939887
2010-08-26,0.0,9.540202745939872
2010-08-27,0.0,9.54020274593988
2010-08-28,0.0,9.54020274593988
2010-08-29,0.0,9.54020274593988
2010-08-30,0.0,9.54020274593988
2010-08-31,0.0,9.54020274593988
2010-09-01,0.0,9.540202745939887
2010-09-02,0.0,9.54020274593988
2010-09-03,0.0,9.540202745939872
2010-09-04,0.0,9.54020274593988
2010-09-05,0.0,9.540202745939887
2010-09-06,0.0,9.54020274593988
2010-09-07,0.0,9.540202745939872
2010-09-08,0.0,9.540202745939887
2010-09-09,0.0,9.54020274593988
2010-09-10,0.0,9.540202745939872
2010-09-11,0.0,9.54020274593988
2010-09-12,0.0,9.540202745939887
2010-09-13,0.0,9.54020274593988
2010-09-14,0.0,9.540202745939872
2010-09-15,0.0,9.54020274593988
2010-09-16,0.0,9.54020274593988
2010-09-17,0.0,9.54020274593988
2010-09-18,0.0,9.54020274593988
2010-09-19,0.0,9.54020274593988
2010-09-20,0.0,9.54020274593988
2010-09-21,0.0,9.54020274593988
2010-09-22,0.0,9.54020274593988
2010-09-23,0.0,9.54020274593988
2010-09-24,0.0,9.54020274593988
2010-09-25,0.0,9.54020274593988
2010-09-26,0.0,9.540202745939887
2010-09-27,0.0,9.54020274593988
2010-09-28,0.0,9.540202745939872
2010-09-29,0.0,9.540202745939872
2010-09-30,0.0,9.540202745939887
2010-10-01,0.0,9.54020274593988
2010-10-02,0.0,9.540202745939887
2010-10-03,0.0,9.54020274593988
2010-10-04,0.0,9.540202745939872
2010-10-05,0.0,9.54020274593988
2010-10-06,0.0,9.54020274593988
2010-10-07,0.0,9.540202745939887
2010-10-08,0.0,9.54020274593988
2010-10-09,0.0,9.540202745939872
2010-10-10,0.0,9.540202745939887
2010-10-11,0.0,9.54020274593988
2010-10-12,0.0,9.540202745939865
2010-10-13,0.0,9.540202745939894
2010-10-14,0.0,9.54020274593988
2010-10-15,0.0,9.540202745939872
2010-10-16,0.0,9.54020274593988
2010-10-17,0.0,9.54020274593988
2010-10-18,0.0,9.54020274593988
2010-10-19,0.0,9.540202745939887
2010-10-20,0.0,9.540202745939872
2010-10-21,0.0,9.54020274593988
2010-10-22,0.0,9.54020274593988
2010-10-23,0.0,9.540202745939887
2010-10-24,0.0,9.540202745939872
2010-10-25,0.0,9.54020274593988
2010-10-26,0.0,9.54020274593988
2010-10-27,0.0,9.54020274593988
2010-10-28,0.0,9.54020274593988
2010-10-29,0.0,9.540202745939887
2010-10-30,0.0,9.540202745939865
2010-10-31,0.0,9.540202745939887
2010-11-01,0.0,9.540202745939887
2010-11-02,0.0,9.540202745939872
2010-11-03,0.0,9.540202745939881
2010-11-04,0.0,9.540202745939887
2010-11-05,0.0,9.54020274593988
2010-11-06,0.0,9.540202745939872
2010-11-07,0.0,9.54020274593988
2010-11-08,0.0,9.540202745939881
2010-11-09,0.0,9.540202745939872
2010-11-10,0.0,9.540202745939894
2010-11-11,0.0,9.540202745939874
2010-11-12,0.0,20.564352166225586
2010-11-13,0.0,1263.5711044723591
2010-11-14,0.0,-1108.1409450213732
2010-11-15,0.0,-41.66463672309265
2010-11-16,0.0,9.540202745939931
2010-11-17,0.0,9.540202745939853
2010-11-18,0.0,9.540202745939881
2010-11-19,0.0,9.54020274593988
2010-11-20,0.0,9.540202745939881
2010-11-21,0.0,9.54020274593988
2010-11-22,40.11473450399159,9.54020274593988
2010-11-23,1310.8578222922329,46.75537774820314
2010-11-24,12.586859009298498,1225.6470488435243
2010-11-25,0.0,21.217262722823083
2010-11-26,0.0,9.540202745939874
2010-11-27,0.0,9.540202745939887
2010-11-28,0.0,9.540202745939865
2010-11-29,0.0,9.540202745939894
2010-11-30,0.0,9.540202745939872
2010-12-01,0.0,9.54020274593988
2010-12-02,0.0,9.54020274593988
2010-12-03,0.0,9.54020274593988
2010-12-04,0.0,9.54020274593988
2010-12-05,0.0,9.54020274593988
2010-12-06,0.0,9.54020274593988
2010-12-07,0.0,9.54020274593988
2010-12-08,0.0,9.54020274593988
2010-12-09,0.0,9.54020274593988
2010-12-10,0.0,9.540202745939887
2010-12-11,0.0,9.817033330449178
2010-12-12,0.0,9.2833819349367
2010-12-13,0.0,9.540202745939881
2010-12-14,0.0,9.54020274593988
2010-12-15,0.0,9.54020274593988
2010-12-16,0.0,9.540202745939872
2010-12-17,0.0,9.54020274593988
2010-12-18,0.0,9.540202745939887
2010-12-19,0.0,9.54020274593988
2010-12-20,0.0,9.540202745939872
2010-12-21,0.0,9.54020274593988
2010-12-22,0.0,9.540202745939887
2010-12-23,0.0,9.54020274593988
2010-12-24,0.0,9.540202745939872
2010-12-25,0.0,9.540202745939887
2010-12-26,0.0,9.540202745939865
2010-12-27,0.0,9.540202745939894
2010-12-28,0.0,9.540202745939872
2010-12-29,0.0,9.54020274593988
2010-12-30,0.0,9.54020274593988
2010-12-31,0.0,9.54020274593988
2011-01-01,0.0,9.540202745939887
2011-01-02,0.0,9.540202745939872
2011-01-03,0.0,9.54020274593988
2011-01-04,0.0,9.54020274593988
2011-01-05,0.0,9.540202745939887
2011-01-06,0.0,9.54020274593988
2011-01-07,0.0,9.540202745939872
2011-01-08,0.0,9.540202745939887
2011-01-09,0.0,9.540202745939872
2011-01-10,0.0,9.54020274593988
2011-01-11,0.0,9.54020274593988
2011-01-12,0.0,9.54020274593988
2011-01-13,0.0,9.54020274593988
2011-01-14,0.0,9.540202745939887
2011-01-15,0.0,9.540202745939872
2011-01-16,0.0,9.540202745939887
2011-01-17,0.0,9.54020274593988
2011-01-18,0.0,9.540202745939872
2011-01-19,0.0,9.54020274593988
2011-01-20,0.0,9.54020274593988
2011-01-21,0.0,9.54020274593988
2011-01-22,0.0,9.540202745939872
2011-01-23,0.0,9.540202745939887
2011-01-24,0.0,9.54020274593988
2011-01-25,0.0,9.54020274593988
2011-01-26,0.0,9.54020274593988
2011-01-27,0.0,9.54020274593988
2011-01-28,0.0,9.54020274593988
2011-01-29,0.0,9.540202745939887
2011-01-30,0.0,9.540202745939872
2011-01-31,0.0,9.54020274593988
2011-02-01,0.0,9.540202745939887
2011-02-02,0.0,9.54020274593988
2011-02-03,0.0,9.540202745939872
2011-02-04,0.0,9.54020274593988
2011-02-05,0.0,9.540202745939887
2011-02-06,0.0,9.540202745939872
2011-02-07,0.0,9.54020274593988
2011-02-08,0.0,9.540202745939887
2011-02-09,0.0,9.540202745939872
2011-02-10,0.0,9.540202745939887
2011-02-11,0.0,9.54020274593988
2011-02-12,0.0,9.540202745939872
2011-02-13,0.0,9.54020274593988
2011-02-14,0.0,9.540202745939887
2011-02-15,0.0,9.540202745939872
2011-02-16,0.0,9.540202745939887
2011-02-17,0.0,9.54020274593988
2011-02-18,0.0,9.540202745939872
2011-02-19,0.0,9.540202745939887
2011-02-20,0.0,9.540202745939872
2011-02-21,0.0,9.54020274593988
2011-02-22,0.0,9.540202745939887
2011-02-23,0.0,9.540202745939872
2011-02-24,0.0,9.540202745939887
2011-02-25,0.0,9.540202745939872
2011-02-26,0.0,9.540202745939887
2011-02-27,0.0,9.540202745939872
2011-02-28,0.0,9.540202745939887
2011-03-01,0.0,9.54020274593988
2011-03-02,0.0,9.540202745939872
2011-03-03,0.0,9.54020274593988
2011-03-04,0.0,9.540202745939887
2011-03-05,0.0,9.540202745939872
2011-03-06,0.0,9.54020274593988
2011-03-07,0.0,9.54020274593988
2011-03-08,0.0,9.54020274593988
2011-03-09,0.0,9.54020274593988
2011-03-10,0.0,9.540202745939887
2011-03-11,0.0,9.540202745939872
2011-03-12,0.0,9.54020274593988
2011-03-13,0.0,9.54020274593988
2011-03-14,0.0,9.54020274593988
2011-03-15,0.0,9.54020274593988
2011-03-16,0.0,9.54020274593988
2011-03-17,0.0,9.54020274593988
2011-03-18,0.0,9.54020274593988
2011-03-19,0.0,9.54020274593988
2011-03-20,0.0,9.54020274593988
2011-03-21,0.0,9.54020274593988
2011-03-22,0.0,9.54020274593988
2011-03-23,0.0,9.54020274593988
2011-03-24,0.0,9.54020274593988
2011-03-25,0.0,9.540202745939887
2011-03-26,0.0,9.540202745939872
2011-03-27,0.0,9.540202745939887
2011-03-28,0.0,9.540202745939872
2011-03-29,0.0,9.540202745939887
2011-03-30,0.0,9.540202745939872
2011-03-31,0.0,9.540202745939887
2011-04-01,0.0,9.540202745939872
2011-04-02,0.0,9.54020274593988
2011-04-03,0.0,9.54020274593988
2011-04-04,0.0,9.54020274593988
2011-04-05,0.0,9.54020274593988
2011-04-06,0.0,9.540202745939887
2011-04-07,0.0,9.540202745939872
2011-04-08,0.0,9.540202745939887
2011-04-09,0.0,9.54020274593988
2011-04-10,0.0,9.540202745939872
2011-04-11,0.0,9.54020274593988
2011-04-12,0.0,9.540202745939887
2011-04-13,0.0,9.540202745939872
2011-04-14,0.0,9.54020274593988
2011-04-15,0.0,9.54020274593988
2011-04-16,0.0,9.54020274593988
2011-04-17,0.0,9.54020274593988
2011-04-18,0.0,9.54020274593988
2011-04-19,0.0,9.540202745939887
2011-04-20,0.0,9.540202745939872
2011-04-21,0.0,9.54020274593988
2011-04-22,0.0,9.540202745939887
2011-04-23,0.0,9.540202745939872
2011-04-24,0.0,9.54020274593988
2011-04-25,0.0,9.540202745939887
2011-04-26,0.0,9.540202745939865
2011-04-27,0.0,9.540202745939887
2011-04-28,0.0,9.540202745939878
2011-04-29,0.0,9.540202745939888
2011-04-30,0.0,9.54020274593988
2011-05-01,0.0,9.540202745939872
2011-05-02,0.0,9.54020274593988
2011-05-03,0.0,9.54020274593988
2011-05-04,0.0,9.540202745939885
2011-05-05,0.0,9.540202745939872
2011-05-06,0.0,9.540202745939887
2011-05-07,0.0,9.54020274593987
2011-05-08,0.0,9.540202745939887
2011-05-09,0.0,9.54020274593987
2011-05-10,0.0,9.540202745939878
2011-05-11,0.0,9.540202745939878
2011-05-12,0.0,9.540202745939885
2011-05-13,0.0,9.540202745939869
2011-05-14,0.0,9.540202745939876
2011-05-15,0.0,9.540202745939874
2011-05-16,0.0,9.540202745939881
2011-05-17,0.0,9.54020274593987
2011-05-18,0.0,9.54020274593987
2011-05-19,0.0,9.540202745939869
2011-05-20,0.0,9.540202745939865
2011-05-21,0.0,9.540202745939864
2011-05-22,0.0,9.540202745939983
